0,1,2,3
기준년도,HSK,MTI,구분
2026,5704200000,449001,섬유류
2026,5704900000,449001,섬유류
2026,5705000000,449001,섬유류
2026,5801100000,439400,섬유류
2026,5801210000,439400,섬유류
2026,5801220000,439400,섬유류
2026,5801230000,439400,섬유류
2026,5801260000,439400,섬유류
2026,5801270000,439400,섬유류
2026,5801310000,439400,섬유류
2026,5801320000,439400,섬유류
2026,5801330000,439400,섬유류
2026,5801360000,439400,섬유류
2026,5801370000,439400,섬유류
2026,5801900000,439400,섬유류
2026,5802100000,439990,섬유류
2026,5802200000,439990,섬유류
2026,5802300000,439990,섬유류
2026,5803000000,439990,섬유류
2026,5804103000,439990,섬유류
2026,5804109000,439990,섬유류
2026,5804210000,439990,섬유류
2026,5804292000,439990,섬유류
2026,5804299000,439990,섬유류
2026,5804300000,439990,섬유류
2026,5805000000,449090,섬유류
2026,5806103000,439990,섬유류
2026,5806109000,439990,섬유류
2026,5806200000,439990,섬유류
2026,5806310000,439990,섬유류
2026,5806320000,439990,섬유류
2026,5806390000,439990,섬유류
2026,5806400000,439990,섬유류
2026,5807101000,449090,섬유류
2026,5807109000,449090,섬유류
2026,5807901000,449090,섬유류
2026,5807909000,449090,섬유류
2026,5808100000,449090,섬유류
2026,5808900000,449090,섬유류
2026,5809000000,439990,섬유류
2026,5810100000,439300,섬유류
2026,5810910000,439300,섬유류
2026,5810920000,439300,섬유류
2026,5810990000,439300,섬유류
2026,5811004000,449090,섬유류
2026,5811009000,449090,섬유류
2026,5901100000,439990,섬유류
2026,5901901000,439990,섬유류
2026,5901902000,515120,생활용품
2026,5901903000,439990,섬유류
2026,5902100000,439200,섬유류
2026,5902200000,439200,섬유류
2026,5902900000,439200,섬유류
2026,5903100000,439990,섬유류
2026,5903200000,439990,섬유류
2026,5903900000,439990,섬유류
2026,5904100000,449090,섬유류
2026,5904900000,449090,섬유류
2026,5905000000,439990,섬유류
2026,5906100000,439990,섬유류
2026,5906910000,439990,섬유류
2026,5906990000,439990,섬유류
2026,5907001000,439990,섬유류
2026,5907002000,439990,섬유류
2026,5907009000,439990,섬유류
2026,5908001000,449090,섬유류
2026,5908009000,449090,섬유류
2026,5909000000,449090,섬유류
2026,5910000000,449090,섬유류
2026,5911100000,449090,섬유류
2026,5911200000,449090,섬유류
2026,5911310000,449090,섬유류
2026,5911320000,449090,섬유류
2026,5911400000,449090,섬유류
2026,5911900000,449090,섬유류
2026,6001101000,436000,섬유류
2026,6001102000,436000,섬유류
2026,6001109000,436000,섬유류
2026,6001210000,436000,섬유류
2026,6001220000,436000,섬유류
2026,6001290000,436000,섬유류
2026,6001910000,436000,섬유류
2026,6001920000,436000,섬유류
2026,6001990000,436000,섬유류
2026,6002400000,436000,섬유류
2026,6002900000,436000,섬유류
2026,6003100000,436000,섬유류
2026,6003200000,436000,섬유류
2026,6003300000,436000,섬유류
2026,6003400000,436000,섬유류
2026,6003900000,436000,섬유류
2026,6004100000,436000,섬유류
2026,6004900000,436000,섬유류
2026,6005210000,436000,섬유류
2026,6005220000,436000,섬유류
2026,6005230000,436000,섬유류
2026,6005240000,436000,섬유류
2026,6005351000,436000,섬유류
2026,6005352000,436000,섬유류
2026,6005353000,436000,섬유류
2026,6005354000,436000,섬유류
2026,6005360000,436000,섬유류
2026,6005370000,436000,섬유류
2026,6005380000,436000,섬유류
2026,6005390000,436000,섬유류
2026,6005410000,436000,섬유류
2026,6005420000,436000,섬유류
2026,6005430000,436000,섬유류
2026,6005440000,436000,섬유류
2026,6005900000,436000,섬유류
2026,6006100000,436000,섬유류
2026,6006210000,436000,섬유류
2026,6006220000,436000,섬유류
2026,6006230000,436000,섬유류
2026,6006240000,436000,섬유류
2026,6006310000,436000,섬유류
2026,6006320000,436000,섬유류
2026,6006330000,436000,섬유류
2026,6006340000,436000,섬유류
2026,6006410000,436000,섬유류
2026,6006420000,436000,섬유류
2026,6006430000,436000,섬유류
2026,6006440000,436000,섬유류
2026,6006900000,436000,섬유류
2026,6101200000,441101,섬유류
2026,6101301000,441101,섬유류
2026,6101302000,441101,섬유류
2026,6101900000,441101,섬유류
2026,6102100000,441101,섬유류
2026,6102200000,441101,섬유류
2026,6102301000,441101,섬유류
2026,6102302000,441101,섬유류
2026,6102900000,441101,섬유류
2026,6103101000,441102,섬유류
2026,6103102000,441102,섬유류
2026,6103109000,441102,섬유류
2026,6103220000,441102,섬유류
2026,6103230000,441102,섬유류
2026,6103290000,441102,섬유류
2026,6103310000,441103,섬유류
2026,6103320000,441103,섬유류
2026,6103330000,441103,섬유류
2026,6103390000,441103,섬유류
2026,6103410000,441104,섬유류
2026,6103420000,441104,섬유류
2026,6103430000,441104,섬유류
2026,6103490000,441104,섬유류
2026,6104130000,441102,섬유류
2026,6104191000,441102,섬유류
2026,6104199000,441102,섬유류
2026,6104220000,441102,섬유류
2026,6104230000,441102,섬유류
2026,6104290000,441102,섬유류
2026,6104310000,441103,섬유류
2026,6104320000,441103,섬유류
2026,6104330000,441103,섬유류
2026,6104390000,441103,섬유류
2026,6104410000,441105,섬유류
2026,6104420000,441105,섬유류
2026,6104430000,441105,섬유류
2026,6104440000,441105,섬유류
2026,6104491000,441105,섬유류
2026,6104499000,441105,섬유류
2026,6104510000,441104,섬유류
2026,6104520000,441104,섬유류
2026,6104530000,441104,섬유류
2026,6104590000,441104,섬유류
2026,6104610000,441104,섬유류
2026,6104620000,441104,섬유류
2026,6104630000,441104,섬유류
2026,6104690000,441104,섬유류
2026,6105100000,441106,섬유류
2026,6105201000,441106,섬유류
2026,6105202000,441106,섬유류
2026,6105900000,441106,섬유류
2026,6106100000,441107,섬유류
2026,6106201000,441107,섬유류
2026,6106202000,441107,섬유류
2026,6106900000,441107,섬유류
2026,6107110000,441110,섬유류
2026,6107121000,441110,섬유류
2026,6107122000,441110,섬유류
2026,6107190000,441110,섬유류
2026,6107210000,441113,섬유류
2026,6107221000,441113,섬유류
2026,6107222000,441113,섬유류
2026,6107290000,441113,섬유류
2026,6107910000,441114,섬유류
2026,6107990000,441114,섬유류
2026,6108111000,441111,섬유류
2026,6108112000,441111,섬유류
2026,6108190000,441111,섬유류
2026,6108210000,441110,섬유류
2026,6108221000,441110,섬유류
2026,6108222000,441110,섬유류
2026,6108290000,441110,섬유류
2026,6108310000,441113,섬유류
2026,6108321000,441113,섬유류
2026,6108322000,441113,섬유류
2026,6108390000,441113,섬유류
2026,6108910000,441114,섬유류
2026,6108921000,441114,섬유류
2026,6108922000,441114,섬유류
2026,6108990000,441114,섬유류
2026,6109101000,441109,섬유류
2026,6109109000,441109,섬유류
2026,6109901010,441109,섬유류
2026,6109901090,441109,섬유류
2026,6109902010,441109,섬유류
2026,6109902090,441109,섬유류
2026,6109903010,441109,섬유류
2026,6109903090,441109,섬유류
2026,6109909010,441109,섬유류
2026,6109909090,441109,섬유류
2026,6110110000,441108,섬유류
2026,6110120000,441108,섬유류
2026,6110190000,441108,섬유류
2026,6110200000,441108,섬유류
2026,6110301000,441108,섬유류
2026,6110302000,441108,섬유류
2026,6110901000,441108,섬유류
2026,6110909000,441108,섬유류
2026,6111201000,441115,섬유류
2026,6111202000,441115,섬유류
2026,6111301000,441115,섬유류
2026,6111302000,441115,섬유류
2026,6111901000,441115,섬유류
2026,6111902000,441115,섬유류
2026,6112110000,441116,섬유류
2026,6112120000,441116,섬유류
2026,6112190000,441116,섬유류
2026,6112200000,441116,섬유류
2026,6112310000,441116,섬유류
2026,6112390000,441116,섬유류
2026,6112410000,441116,섬유류
2026,6112490000,441116,섬유류
2026,6113001000,441117,섬유류
2026,6113002000,441117,섬유류
2026,6113003000,441117,섬유류
2026,6114200000,441118,섬유류
2026,6114301000,441118,섬유류
2026,6114302000,441118,섬유류
2026,6114900000,441118,섬유류
2026,6115100000,441401,섬유류
2026,6115210000,441402,섬유류
2026,6115220000,441402,섬유류
2026,6115290000,441402,섬유류
2026,6115300000,441401,섬유류
2026,6115940000,441401,섬유류
2026,6115950000,441401,섬유류
2026,6115960000,441401,섬유류
2026,6115990000,441401,섬유류
2026,6116100000,441403,섬유류
2026,6116910000,441403,섬유류
2026,6116921000,441403,섬유류
2026,6116929000,441403,섬유류
2026,6116930000,441403,섬유류
2026,6116990000,441403,섬유류
2026,6117101000,441190,섬유류
2026,6117102000,441190,섬유류
2026,6117103000,441190,섬유류
2026,6117104000,441190,섬유류
2026,6117109000,441190,섬유류
2026,6117800000,441190,섬유류
2026,6117900000,441190,섬유류
2026,6201201000,441201,섬유류
2026,6201209000,441201,섬유류
2026,6201301000,441201,섬유류
2026,6201309000,441201,섬유류
2026,6201401010,441201,섬유류
2026,6201401090,441201,섬유류
2026,6201409010,441201,섬유류
2026,6201409090,441201,섬유류
2026,6201901000,441201,섬유류
2026,6201909000,441201,섬유류
2026,6202201000,441201,섬유류
2026,6202209000,441201,섬유류
2026,6202301000,441201,섬유류
2026,6202309000,441201,섬유류
2026,6202401010,441201,섬유류
2026,6202401090,441201,섬유류
2026,6202409010,441201,섬유류
2026,6202409090,441201,섬유류
2026,6202901000,441201,섬유류
2026,6202909000,441201,섬유류
2026,6203110000,441202,섬유류
2026,6203120000,441202,섬유류
2026,6203190000,441202,섬유류
2026,6203220000,441204,섬유류
2026,6203230000,441204,섬유류
2026,6203290000,441204,섬유류
2026,6203310000,441205,섬유류
2026,6203320000,441205,섬유류
2026,6203330000,441205,섬유류
2026,6203390000,441205,섬유류
2026,6203410000,441207,섬유류
2026,6203421000,441207,섬유류
2026,6203429000,441207,섬유류
2026,6203430000,441207,섬유류
2026,6203490000,441207,섬유류
2026,6204110000,441203,섬유류
2026,6204120000,441203,섬유류
2026,6204130000,441203,섬유류
2026,6204190000,441203,섬유류
2026,6204210000,441204,섬유류
2026,6204220000,441204,섬유류
2026,6204230000,441204,섬유류
2026,6204290000,441204,섬유류
2026,6204310000,441206,섬유류
2026,6204320000,441206,섬유류
2026,6204330000,441206,섬유류
2026,6204391000,441206,섬유류
2026,6204399000,441206,섬유류
2026,6204410000,441209,섬유류
2026,6204420000,441209,섬유류
2026,6204430000,441209,섬유류
2026,6204440000,441209,섬유류
2026,6204491000,441209,섬유류
2026,6204499000,441209,섬유류
2026,6204510000,441208,섬유류
2026,6204520000,441208,섬유류
2026,6204530000,441208,섬유류
2026,6204591000,441208,섬유류
2026,6204599000,441208,섬유류
2026,6204610000,441208,섬유류
2026,6204621000,441208,섬유류
2026,6204629000,441208,섬유류
2026,6204630000,441208,섬유류
2026,6204691000,441208,섬유류
2026,6204699000,441208,섬유류
2026,6205200000,441213,섬유류
2026,6205301000,441213,섬유류
2026,6205302000,441213,섬유류
2026,6205900000,441213,섬유류
2026,6206100000,441210,섬유류
2026,6206200000,441210,섬유류
2026,6206300000,441210,섬유류
2026,6206401000,441210,섬유류
2026,6206402000,441210,섬유류
2026,6206900000,441210,섬유류
2026,6207110000,441215,섬유류
2026,6207191000,441215,섬유류
2026,6207199000,441215,섬유류
2026,6207210000,441214,섬유류
2026,6207221000,441214,섬유류
2026,6207222000,441214,섬유류
2026,6207290000,441214,섬유류
2026,6207910000,441215,섬유류
2026,6207991000,441215,섬유류
2026,6207992000,441215,섬유류
2026,6207993010,441215,섬유류
2026,6207993020,441215,섬유류
2026,6207999000,441215,섬유류
2026,6208111000,441215,섬유류
2026,6208112000,441215,섬유류
2026,6208190000,441215,섬유류
2026,6208210000,441214,섬유류
2026,6208221000,441214,섬유류
2026,6208222000,441214,섬유류
2026,6208290000,441214,섬유류
2026,6208910000,441215,섬유류
2026,6208921000,441215,섬유류
2026,6208922000,441215,섬유류
2026,6208990000,441215,섬유류
2026,6209201000,441216,섬유류
2026,6209202000,441216,섬유류
2026,6209301000,441216,섬유류
2026,6209302000,441216,섬유류
2026,6209901000,441216,섬유류
2026,6209902000,441216,섬유류
2026,6210101000,441217,섬유류
2026,6210102000,441217,섬유류
2026,6210201010,441217,섬유류
2026,6210201020,441217,섬유류
2026,6210201030,441217,섬유류
2026,6210209010,441217,섬유류
2026,6210209020,441217,섬유류
2026,6210209030,441217,섬유류
2026,6210301010,441217,섬유류
2026,6210301020,441217,섬유류
2026,6210301030,441217,섬유류
2026,6210309010,441217,섬유류
2026,6210309020,441217,섬유류
2026,6210309030,441217,섬유류
2026,6210401000,441217,섬유류
2026,6210402000,441217,섬유류
2026,6210403000,441217,섬유류
2026,6210501000,441217,섬유류
2026,6210502000,441217,섬유류
2026,6210503000,441217,섬유류
2026,6211111000,441212,섬유류
2026,6211119000,441212,섬유류
2026,6211121000,441212,섬유류
2026,6211129000,441212,섬유류
2026,6211201000,441211,섬유류
2026,6211209000,441211,섬유류
2026,6211321000,441212,섬유류
2026,6211329000,441212,섬유류
2026,6211331000,441212,섬유류
2026,6211332000,441212,섬유류
2026,6211391000,441212,섬유류
2026,6211399000,441212,섬유류
2026,6211421000,441212,섬유류
2026,6211429000,441212,섬유류
2026,6211431000,441212,섬유류
2026,6211432000,441212,섬유류
2026,6211491000,441212,섬유류
2026,6211499000,441212,섬유류
2026,6212101000,441112,섬유류
2026,6212102000,441112,섬유류
2026,6212109000,441112,섬유류
2026,6212201000,441112,섬유류
2026,6212202000,441112,섬유류
2026,6212209000,441112,섬유류
2026,6212300000,441112,섬유류
2026,6212900000,441112,섬유류
2026,6213200000,441404,섬유류
2026,6213900000,441404,섬유류
2026,6214100000,441404,섬유류
2026,6214200000,441404,섬유류
2026,6214300000,441404,섬유류
2026,6214400000,441404,섬유류
2026,6214900000,441404,섬유류
2026,6215100000,441405,섬유류
2026,6215200000,441405,섬유류
2026,6215900000,441405,섬유류
2026,6216001000,441403,섬유류
2026,6216009000,441403,섬유류
2026,6217100000,441220,섬유류
2026,6217900000,441220,섬유류
2026,6301100000,449002,섬유류
2026,6301200000,449002,섬유류
2026,6301300000,449002,섬유류
2026,6301400000,449002,섬유류
2026,6301900000,449002,섬유류
2026,6302101000,449003,섬유류
2026,6302109000,449003,섬유류
2026,6302210000,449003,섬유류
2026,6302220000,449003,섬유류
2026,6302290000,449003,섬유류
2026,6302310000,449003,섬유류
2026,6302320000,449003,섬유류
2026,6302390000,449003,섬유류
2026,6302400000,449003,섬유류
2026,6302510000,449003,섬유류
2026,6302530000,449003,섬유류
2026,6302590000,449003,섬유류
2026,6302600000,449003,섬유류
2026,6302910000,449003,섬유류
2026,6302930000,449003,섬유류
2026,6302990000,449003,섬유류
2026,6303120000,449014,섬유류
2026,6303190000,449014,섬유류
2026,6303910000,449014,섬유류
2026,6303920000,449014,섬유류
2026,6303990000,449014,섬유류
2026,6304110000,449003,섬유류
2026,6304190000,449003,섬유류
2026,6304200000,449003,섬유류
2026,6304910000,449003,섬유류
2026,6304920000,449003,섬유류
2026,6304930000,449003,섬유류
2026,6304990000,449003,섬유류
2026,6305100000,449004,섬유류
2026,6305200000,449004,섬유류
2026,6305320000,449004,섬유류
2026,6305330000,449004,섬유류
2026,6305390000,449004,섬유류
2026,6305900000,449004,섬유류
2026,6306120000,514210,생활용품
2026,6306190000,514210,생활용품
2026,6306220000,514210,생활용품
2026,6306290000,514210,생활용품
2026,6306300000,449005,섬유류
2026,6306400000,514210,생활용품
2026,6306901000,514210,생활용품
2026,6306902000,514210,생활용품
2026,6306909000,514210,생활용품
2026,6307100000,449090,섬유류
2026,6307200000,449090,섬유류
2026,6307901000,449090,섬유류
2026,6307902000,449090,섬유류
2026,6307903000,449090,섬유류
2026,6307904010,449090,섬유류
2026,6307904020,449090,섬유류
2026,6307904030,449090,섬유류
2026,6307904090,449090,섬유류
2026,6307909000,449090,섬유류
2026,6308000000,449090,섬유류
2026,6309000000,449090,섬유류
2026,6310100000,449090,섬유류
2026,6310900000,449090,섬유류
2026,6401100000,443190,섬유류
2026,6401921000,443140,섬유류
2026,6401929010,443190,섬유류
2026,6401929090,443190,섬유류
2026,6401991010,443190,섬유류
2026,6401991090,443190,섬유류
2026,6401999000,443190,섬유류
2026,6402120000,443140,섬유류
2026,6402190000,443120,섬유류
2026,6402200000,443190,섬유류
2026,6402911000,443190,섬유류
2026,6402912000,443120,섬유류
2026,6402919000,443190,섬유류
2026,6402991000,443190,섬유류
2026,6402992000,443120,섬유류
2026,6402999000,443190,섬유류
2026,6403120000,443140,섬유류
2026,6403190000,443120,섬유류
2026,6403200000,443190,섬유류
2026,6403400000,443190,섬유류
2026,6403510000,443190,섬유류
2026,6403591000,443130,섬유류
2026,6403599000,443190,섬유류
2026,6403911000,443130,섬유류
2026,6403912000,443110,섬유류
2026,6403913000,443190,섬유류
2026,6403914000,443120,섬유류
2026,6403919000,443190,섬유류
2026,6403991000,443130,섬유류
2026,6403992000,443110,섬유류
2026,6403994000,443120,섬유류
2026,6403999000,443190,섬유류
2026,6404110000,443120,섬유류
2026,6404191000,443190,섬유류
2026,6404199000,443190,섬유류
2026,6404200000,443190,섬유류
2026,6405100000,443190,섬유류
2026,6405200000,443190,섬유류
2026,6405900000,443190,섬유류
2026,6406101000,443150,섬유류
2026,6406102000,443150,섬유류
2026,6406201000,443150,섬유류
2026,6406202000,443150,섬유류
2026,6406902000,443150,섬유류
2026,6406903000,443150,섬유류
2026,6406909000,443150,섬유류
2026,6501000000,441406,섬유류
2026,6502000000,441406,섬유류
2026,6504000000,441406,섬유류
2026,6505001000,441406,섬유류
2026,6505009011,441406,섬유류
2026,6505009019,441406,섬유류
2026,6505009021,441406,섬유류
2026,6505009029,441406,섬유류
2026,6505009090,441406,섬유류
2026,6506100000,441406,섬유류
2026,6506910000,441406,섬유류
2026,6506990000,441406,섬유류
2026,6507000000,441406,섬유류
2026,6601100000,521110,생활용품
2026,6601910000,521110,생활용품
2026,6601992000,521120,생활용품
2026,6601999000,521110,생활용품
2026,6602001000,521290,생활용품
2026,6602009000,521290,생활용품
2026,6603200000,521290,생활용품
2026,6603900000,521290,생활용품
2026,6701000000,999000,기타
2026,6702100000,525100,생활용품
2026,6702901000,525100,생활용품
2026,6702909000,525100,생활용품
2026,6703001000,980000,기타
2026,6703009000,980000,기타
2026,6704110000,518410,생활용품
2026,6704191000,518410,생활용품
2026,6704194000,518440,생활용품
2026,6704199000,518490,생활용품
2026,6704201000,518410,생활용품
2026,6704202000,518410,생활용품
2026,6704205000,518440,생활용품
2026,6704209000,518490,생활용품
2026,6704900000,518490,생활용품
2026,6801000000,129000,기타
2026,6802100000,129000,기타
2026,6802211000,129000,기타
2026,6802212000,129000,기타
2026,6802213000,129000,기타
2026,6802230000,129000,기타
2026,6802291000,129000,기타
2026,6802299000,129000,기타
2026,6802911000,129000,기타
2026,6802912000,129000,기타
2026,6802913000,129000,기타
2026,6802920000,129000,기타
2026,6802930000,129000,기타
2026,6802990000,129000,기타
2026,6803000000,129000,기타
2026,6804100000,272000,기타
2026,6804210000,763300,일반기계
2026,6804221000,272000,기타
2026,6804229000,272000,기타
2026,6804230000,272000,기타
2026,6804300000,272000,기타
2026,6805100000,272000,기타
2026,6805200000,272000,기타
2026,6805300000,272000,기타
2026,6806101000,249000,기타
2026,6806102000,249000,기타
2026,6806103000,249000,기타
2026,6806109000,249000,기타
2026,6806201000,129000,기타
2026,6806202000,249000,기타
2026,6806204000,249000,기타
2026,6806209000,249000,기타
2026,6806901000,249000,기타
2026,6806909000,249000,기타
2026,6807100000,249000,기타
2026,6807900000,249000,기타
2026,6808000000,249000,기타
2026,6809110000,249000,기타
2026,6809190000,249000,기타
2026,6809900000,249000,기타
2026,6810111000,249000,기타
2026,6810112000,249000,기타
2026,6810191000,242100,기타
2026,6810192000,249000,기타
2026,6810199000,249000,기타
2026,6810910000,249000,기타
2026,6810992000,249000,기타
2026,6810993000,249000,기타
2026,6810999000,249000,기타
2026,6811400000,249000,기타
2026,6811810000,249000,기타
2026,6811820000,249000,기타
2026,6811890000,249000,기타
2026,6812800000,261000,기타
2026,6812910000,261000,기타
2026,6812990000,261000,기타
2026,6813200000,271000,기타
2026,6813810000,271000,기타
2026,6813891000,271000,기타
2026,6813899000,271000,기타
2026,6814100000,262000,기타
2026,6814900000,262000,기타
2026,6815110000,422500,섬유류
2026,6815120000,439610,섬유류
2026,6815131000,439620,섬유류
2026,6815139000,290090,기타
2026,6815191000,290090,기타
2026,6815199000,290090,기타
2026,6815200000,290090,기타
2026,6815910000,290090,기타
2026,6815990000,129000,기타
2026,6901001000,249000,기타
2026,6901002000,249000,기타
2026,6901003000,242100,기타
2026,6901009010,249000,기타
2026,6901009090,249000,기타
2026,6902100000,249000,기타
2026,6902200000,249000,기타
2026,6902901000,249000,기타
2026,6902909000,249000,기타
2026,6903102010,249000,기타
2026,6903102090,249000,기타
2026,6903105000,249000,기타
2026,6903109000,249000,기타
2026,6903202000,249000,기타
2026,6903205000,249000,기타
2026,6903207000,249000,기타
2026,6903209000,249000,기타
2026,6903901000,249000,기타
2026,6903909020,249000,기타
2026,6903909070,249000,기타
2026,6903909080,249000,기타
2026,6903909090,249000,기타
2026,6904100000,249000,기타
2026,6904900000,249000,기타
2026,6905100000,249000,기타
2026,6905900000,249000,기타
2026,6906001000,249000,기타
2026,6906002000,249000,기타
2026,6907210000,242100,기타
2026,6907221000,242100,기타
2026,6907229000,242100,기타
2026,6907230000,242100,기타
2026,6907301000,242100,기타
2026,6907309000,242100,기타
2026,6907401000,242100,기타
2026,6907409000,242100,기타
2026,6909110000,242900,기타
2026,6909120000,242900,기타
2026,6909190000,242900,기타
2026,6909900000,242900,기타
2026,6910101000,242400,기타
2026,6910103000,242400,기타
2026,6910104000,242400,기타
2026,6910109000,242400,기타
2026,6910900000,242400,기타
2026,6911101000,516110,생활용품
2026,6911102000,516110,생활용품
2026,6911109000,516110,생활용품
2026,6911900000,242900,기타
2026,6912001010,516120,생활용품
2026,6912001020,516120,생활용품
2026,6912001090,516120,생활용품
2026,6912002000,516120,생활용품
2026,6912003000,516120,생활용품
2026,6912009000,516120,생활용품
2026,6913100000,242300,기타
2026,6913900000,242300,기타
2026,6914101000,242900,기타
2026,6914109000,242900,기타
2026,6914901000,242900,기타
2026,6914909000,242900,기타
2026,7001001000,243900,기타
2026,7001002000,243900,기타
2026,7002100000,243900,기타
2026,7002201000,243900,기타
2026,7002209000,243900,기타
2026,7002311000,243900,기타
2026,7002319000,243900,기타
2026,7002320000,243900,기타
2026,7002390000,243900,기타
2026,7003121000,243100,기타
2026,7003122000,243100,기타
2026,7003123000,243100,기타
2026,7003124000,243100,기타
2026,7003125000,243100,기타
2026,7003126000,243100,기타
2026,7003127000,243100,기타
2026,7003191000,243100,기타
2026,7003192000,243100,기타
2026,7003193000,243100,기타
2026,7003194000,243100,기타
2026,7003195000,243100,기타
2026,7003196000,243100,기타
2026,7003197000,243100,기타
2026,7003200000,243100,기타
2026,7003300000,243100,기타
2026,7004201000,243100,기타
2026,7004202000,243100,기타
2026,7004203000,243100,기타
2026,7004204000,243100,기타
2026,7004205000,243100,기타
2026,7004206000,243100,기타
2026,7004207000,243100,기타
2026,7004901000,243100,기타
2026,7004902000,243100,기타
2026,7004903000,243100,기타
2026,7004904000,243100,기타
2026,7004905000,243100,기타
2026,7004906000,243100,기타
2026,7004907000,243100,기타
2026,7005101010,243100,기타
2026,7005101020,243100,기타
2026,7005101030,243100,기타
2026,7005101040,243100,기타
2026,7005102010,243100,기타
2026,7005102020,243100,기타
2026,7005102030,243100,기타
2026,7005102040,243100,기타
2026,7005109010,243100,기타
2026,7005109020,243100,기타
2026,7005109030,243100,기타
2026,7005109040,243100,기타
2026,7005211000,243100,기타
2026,7005212000,243100,기타
2026,7005213000,243100,기타
2026,7005214000,243100,기타
2026,7005215000,243100,기타
2026,7005216000,243100,기타
2026,7005217010,243100,기타
2026,7005217020,243100,기타
2026,7005217030,243100,기타
2026,7005291010,243100,기타
2026,7005291020,243100,기타
2026,7005291030,243100,기타
2026,7005291040,243100,기타
2026,7005291091,243100,기타
2026,7005291092,243100,기타
2026,7005291099,243100,기타
2026,7005292010,243100,기타
2026,7005292020,243100,기타
2026,7005292030,243100,기타
2026,7005292091,243100,기타
2026,7005292092,243100,기타
2026,7005292099,243100,기타
2026,7005293010,243100,기타
2026,7005293020,243100,기타
2026,7005293090,243100,기타
2026,7005294010,243100,기타
2026,7005294020,243100,기타
2026,7005294090,243100,기타
2026,7005295010,243100,기타
2026,7005295020,243100,기타
2026,7005295090,243100,기타
2026,7005296010,243100,기타
2026,7005296020,243100,기타
2026,7005296090,243100,기타
2026,7005297010,243100,기타
2026,7005297020,243100,기타
2026,7005297090,243100,기타
2026,7005298010,243100,기타
2026,7005298020,243100,기타
2026,7005298090,243100,기타
2026,7005299010,243100,기타
2026,7005299020,243100,기타
2026,7005299090,243100,기타
2026,7005300000,243100,기타
2026,7006001000,243900,기타
2026,7006002000,243900,기타
2026,7006003000,243900,기타
2026,7006004000,243100,기타
2026,7006009000,243900,기타
2026,7007111000,243200,기타
2026,7007112000,243200,기타
2026,7007191000,243200,기타
2026,7007192000,243200,기타
2026,7007211000,243200,기타
2026,7007212000,243200,기타
2026,7007291000,243200,기타
2026,7007292000,243200,기타
2026,7008000000,243900,기타
2026,7009100000,243300,기타
2026,7009910000,243300,기타
2026,7009920000,243300,기타
2026,7010100000,243400,기타
2026,7010200000,243400,기타
2026,7010900000,243400,기타
2026,7011100000,243800,기타
2026,7011201000,243800,기타
2026,7011209000,243800,기타
2026,7011900000,243800,기타
2026,7013100000,243700,기타
2026,7013220000,243700,기타
2026,7013280000,243700,기타
2026,7013330000,243700,기타
2026,7013370000,243700,기타
2026,7013410000,516130,생활용품
2026,7013420000,516130,생활용품
2026,7013490000,516130,생활용품
2026,7013910000,243700,기타
2026,7013990000,243700,기타
2026,7014001000,243500,기타
2026,7014009010,243500,기타
2026,7014009020,243500,기타
2026,7015100000,243900,기타
2026,7015901000,243900,기타
2026,7015902000,243900,기타
2026,7015909000,243900,기타
2026,7016100000,525300,생활용품
2026,7016901000,243900,기타
2026,7016909010,243900,기타
2026,7016909020,243900,기타
2026,7016909090,243900,기타
2026,7017100000,243900,기타
2026,7017200000,243900,기타
2026,7017900000,243900,기타
2026,7018101000,525300,생활용품
2026,7018102000,525300,생활용품
2026,7018103000,525300,생활용품
2026,7018104000,525300,생활용품
2026,7018109000,525300,생활용품
2026,7018200000,525300,생활용품
2026,7018901000,525300,생활용품
2026,7018909000,525300,생활용품
2026,7019110000,422900,섬유류
2026,7019120000,422900,섬유류
2026,7019130000,422900,섬유류
2026,7019140000,439990,섬유류
2026,7019150000,439990,섬유류
2026,7019190000,422900,섬유류
2026,7019610000,439910,섬유류
2026,7019620000,439910,섬유류
2026,7019631000,439910,섬유류
2026,7019632000,439910,섬유류
2026,7019639000,439910,섬유류
2026,7019641000,439910,섬유류
2026,7019642000,439910,섬유류
2026,7019649000,439910,섬유류
2026,7019651000,439910,섬유류
2026,7019659000,439910,섬유류
2026,7019661000,439910,섬유류
2026,7019662000,439910,섬유류
2026,7019669000,439910,섬유류
2026,7019692000,439910,섬유류
2026,7019693010,439910,섬유류
2026,7019693090,439910,섬유류
2026,7019699000,439910,섬유류
2026,7019710000,439910,섬유류
2026,7019720000,439910,섬유류
2026,7019730000,439910,섬유류
2026,7019801000,439920,섬유류
2026,7019809000,439920,섬유류
2026,7019900000,439990,섬유류
2026,7020001011,243900,기타
2026,7020001012,243900,기타
2026,7020001013,243900,기타
2026,7020001019,243900,기타
2026,7020001090,243900,기타
2026,7020009000,243900,기타
2026,7101100000,961020,기타
2026,7101210000,961020,기타
2026,7101220000,961020,기타
2026,7102100000,961010,기타
2026,7102210000,961010,기타
2026,7102290000,961010,기타
2026,7102310000,961010,기타
2026,7102390000,961010,기타
2026,7103100000,961090,기타
2026,7103911000,961090,기타
2026,7103919010,961090,기타
2026,7103919020,961090,기타
2026,7103919030,961090,기타
2026,7103991000,961090,기타
2026,7103999010,961090,기타
2026,7103999020,961090,기타
