대시보드품목,조회HS,국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러,품목총수출_USD,품목수출대비_비중_%
자동차부품,8708,GQ,적도 기니,2026-07-01,95,,,-93.20457796852646,9.5e-08,1653930745,5.743892257108988e-06
자동차부품,8708,GE,조지아,2026-07-01,47545,178891.0,-73.4223633385693,-69.7059479435471,4.7545e-05,1653930745,0.0028746669196236508
자동차부품,8708,CN,중국,2026-07-01,81538165,74972270.0,8.757764704203307,13.207726483200034,0.081538165,1653930745,4.929962469498685
자동차부품,8708,DJ,지부티,2026-07-01,2310,413.0,459.3220338983051,-94.937984835868,2.31e-06,1653930745,0.00013966727488338697
자동차부품,8708,CZ,체코공화국,2026-07-01,66044410,88056124.0,-24.99736872361087,18.674118390947502,0.06604441,1653930745,3.99317868657191
자동차부품,8708,CL,칠레,2026-07-01,4456291,4526666.0,-1.554676223074558,-20.82096685927095,0.004456291,1653930745,0.2694363723192049
자동차부품,8708,CM,카메룬,2026-07-01,366,3732.0,-90.19292604501608,-97.70920698504099,3.66e-07,1653930745,2.2129100695809365e-05
자동차부품,8708,KZ,카자흐스탄,2026-07-01,33967251,44193785.0,-23.14020851574492,-13.723923726792119,0.033967251,1653930745,2.0537287369913426
자동차부품,8708,QA,카타르,2026-07-01,64978,44344.0,46.53166155511457,216.1484941371089,6.4978e-05,1653930745,0.00392870137981503
자동차부품,8708,KH,캄보디아,2026-07-01,1743154,1506191.0,15.732599650376343,12.769080582983406,0.001743154,1653930745,0.10539461856366905
자동차부품,8708,CA,캐나다,2026-07-01,25810369,19279467.0,33.8749095086498,39.83504251823871,0.025810369,1653930745,1.5605471437076406
자동차부품,8708,KE,케냐,2026-07-01,76408,32079.0,138.1869759032389,355.35160905840286,7.6408e-05,1653930745,0.00461978231138088
자동차부품,8708,CR,코스타리카,2026-07-01,722369,426768.0,69.26503392944177,48.750373230373235,0.000722369,1653930745,0.0436758916407954
자동차부품,8708,CI,코트디봐르,2026-07-01,44330,272374.0,-83.72458457855743,-87.70537269389068,4.433e-05,1653930745,0.002680281513238331
자동차부품,8708,CO,콜롬비아,2026-07-01,2899107,3751605.0,-22.72355431875157,-30.227139702300608,0.002899107,1653930745,0.1752858763140049
자동차부품,8708,CD,콩고민주공화국,2026-07-01,1453,,,2321.6666666666665,1.453e-06,1653930745,8.7851320521888e-05
자동차부품,8708,KW,쿠웨이트,2026-07-01,103398,157195.0,-34.22309869906803,-68.35378338755736,0.000103398,1653930745,0.006251652332637423
자동차부품,8708,CW,큐라소,2026-07-01,534,44571.0,-98.80191155684189,-99.360463723682,5.34e-07,1653930745,3.2286720687328414e-05
자동차부품,8708,HR,크로아티아,2026-07-01,464,98.0,373.46938775510205,-81.81818181818181,4.64e-07,1653930745,2.805437902419548e-05
자동차부품,8708,KG,키르기스스탄,2026-07-01,4111455,2051562.0,100.40608083011873,17.0030000221971,0.004111455,1653930745,0.24858688989423194
자동차부품,8708,TJ,타지크,2026-07-01,939292,169900.0,452.84991171277215,89.62341474444126,0.000939292,1653930745,0.05679149522067806
자동차부품,8708,TZ,탄자니아,2026-07-01,15777,26072.0,-39.486805768640686,-50.601164756716145,1.5777e-05,1653930745,0.0009539093488464054
자동차부품,8708,TH,태국,2026-07-01,14284707,10513830.0,35.86587380621524,45.874133315251456,0.014284707,1653930745,0.8636822940249533
자동차부품,8708,TC,투르크 & 카이코스 군도,2026-07-01,27,,,80.0,2.7e-08,1653930745,1.6324746414941335e-06
자동차부품,8708,TM,투르크멘,2026-07-01,628669,345050.0,82.1964932618461,13.331073931125491,0.000628669,1653930745,0.03801060001457316
자동차부품,8708,TN,튀니지,2026-07-01,479120,104646.0,357.84836496378267,58.95902936521893,0.00047912,1653930745,0.028968564823432193
자동차부품,8708,TR,튀르키예,2026-07-01,29241457,23727668.0,23.237804069072453,9.312946662164268,0.029241457,1653930745,1.7679976678830045
자동차부품,8708,TT,트리니다드 토바고,2026-07-01,290907,227801.0,27.702248892673875,4309.017884207336,0.000290907,1653930745,0.017588825945671627
자동차부품,8708,PA,파나마,2026-07-01,855665,925120.0,-7.507674680041509,35.19173617178601,0.000855665,1653930745,0.051735237559780656
자동차부품,8708,PY,파라과이,2026-07-01,910939,1345615.0,-32.30314763138045,-35.457932191573114,0.000910939,1653930745,0.05507721546103794
자동차부품,8708,PK,파키스탄,2026-07-01,10833549,14109029.0,-23.215488464868837,104.5174101890685,0.010833549,1653930745,0.6550182970327455
자동차부품,8708,PG,파푸아 뉴기니,2026-07-01,41441,16858.0,145.82394115553447,-58.97255662917789,4.1441e-05,1653930745,0.0025056067265984585
자동차부품,8708,PW,팔라우,2026-07-01,15558,9268.0,67.86793267155804,144.66111023745873,1.5558e-05,1653930745,0.0009406681656431751
자동차부품,8708,PS,팔레스타인 해방기구,2026-07-01,187587,103404.0,81.41174422652895,50.823718592964816,0.000187587,1653930745,0.011341889650887407
자동차부품,8708,PE,페루,2026-07-01,4809505,4155506.0,15.738131529589893,51.803491145252714,0.004809505,1653930745,0.2907924055792312
자동차부품,8708,PT,포루투갈,2026-07-01,140143,83957.0,66.92235310932976,1828.4849318838585,0.000140143,1653930745,0.00847332939566342
자동차부품,8708,PL,폴란드,2026-07-01,19267893,17899354.0,7.6457452039889295,18.45897105749934,0.019267893,1653930745,1.1649758043526786
자동차부품,8708,PR,푸에르토리코,2026-07-01,210489,262133.0,-19.70144926430476,-19.0056218038256,0.000210489,1653930745,0.012726590919016987
자동차부품,8708,FR,프랑스,2026-07-01,7608836,11188382.0,-31.993419602584183,-20.59020626222704,0.007608836,1653930745,0.4600456230106539
자동차부품,8708,FJ,피지,2026-07-01,62237,69968.0,-11.049336839698142,-49.19428571428571,6.2237e-05,1653930745,0.003762974972691496
자동차부품,8708,FI,핀란드,2026-07-01,1367,64371.0,-97.87637290084044,59.88304093567252,1.367e-06,1653930745,8.265158647861039e-05
자동차부품,8708,PH,필리핀,2026-07-01,1225311,1412921.0,-13.278166295213955,62.368763143562475,0.001225311,1653930745,0.07408478279421549
자동차부품,8708,HU,헝가리,2026-07-01,4628256,5035970.0,-8.09603710903758,5.210256568798655,0.004628256,1653930745,0.2798337242349286
자동차부품,8708,AU,호주,2026-07-01,5735978,6854001.0,-16.31197602684914,-10.326093158977157,0.005735978,1653930745,0.3468088381173421
자동차부품,8708,HK,홍콩,2026-07-01,2908538,627420.0,363.57113257467086,6.440431099156463,0.002908538,1653930745,0.17585609366007643
전자집적회로,8542,GR,그리스,2026-07-01,4,,,inf,4e-09,32723176487,1.2223752182460306e-08
전자집적회로,8542,ZZ,기타국,2026-07-01,0,,,-100.0,0.0,32723176487,0.0
전자집적회로,8542,ZA,남아프리카공화국,2026-07-01,184420,135377.0,36.22698094949659,42.14583012178203,0.00018442,32723176487,0.0005635760943723323
전자집적회로,8542,NL,네덜란드,2026-07-01,58175183,16874254.0,244.7570660012585,7.5446568192858665,0.058175183,32723176487,0.17777975504031943
전자집적회로,8542,AN,네덜란드 열도,2026-07-01,59400,,,290.7894736842105,5.94e-05,32723176487,0.00018152271990953554
전자집적회로,8542,NO,노르웨이,2026-07-01,1164,1396.0,-16.6189111747851,34.41108545034641,1.164e-06,32723176487,3.5571118850959485e-06
전자집적회로,8542,NZ,뉴질랜드,2026-07-01,0,0.0,,-100.0,0.0,32723176487,0.0
전자집적회로,8542,TW,대만,2026-07-01,3896005534,3428019880.0,13.651777713727853,-35.75789617555631,3.896005534,32723176487,11.905951537277481
전자집적회로,8542,DK,덴마크,2026-07-01,427040,56488.0,655.9835717320492,-0.7121549954313244,0.00042704,32723176487,0.001305007782999462
전자집적회로,8542,DE,독일,2026-07-01,53489198,21287463.0,151.27089122832533,16.713038375054335,0.053489198,32723176487,0.16345967519763785
전자집적회로,8542,LV,라트비아,2026-07-01,0,,,,0.0,32723176487,0.0
전자집적회로,8542,RO,루마니아,2026-07-01,153550,47180.0,225.4557015684612,-43.35160740505722,0.00015355,32723176487,0.000469239286904195
전자집적회로,8542,LT,리투아니아,2026-07-01,4599,11963.0,-61.55646576945581,-32.67457180500659,4.599e-06,32723176487,1.4054259071783735e-05
전자집적회로,8542,MY,말레이시아,2026-07-01,1582975656,453595174.0,248.98423676791586,13.85529957653564,1.582975656,32723176487,4.837475532452883
전자집적회로,8542,MX,멕시코,2026-07-01,92347950,36460005.0,153.285620778165,0.6692808048732957,0.09234795,32723176487,0.2822096138395588
전자집적회로,8542,MC,모나코,2026-07-01,0,,,-100.0,0.0,32723176487,0.0
전자집적회로,8542,MA,모로코,2026-07-01,348797,87476.0,298.7345100370388,669.2071893262764,0.000348797,32723176487,0.0010659020224964017
전자집적회로,8542,MT,몰타,2026-07-01,6347367,1819164.0,248.91670019855275,-41.92526514794203,0.006347367,32723176487,0.01939716030478163
전자집적회로,8542,US,미국,2026-07-01,225764898,71584001.0,215.3845759473545,-26.3453612355081,0.225764898,32723176487,0.6899235411626071
전자집적회로,8542,BD,방글라데시,2026-07-01,220124,3655.0,5922.544459644322,-75.74626372318718,0.000220124,32723176487,0.0006726853063529731
전자집적회로,8542,VN,베트남,2026-07-01,5856242074,1813794611.0,222.8723935160043,21.51862594607472,5.856242074,32723176487,17.89631295826834
전자집적회로,8542,BE,벨기에,2026-07-01,1514829,355186.0,326.48893819013136,-7.563445178935268,0.001514829,32723176487,0.004629223573701041
전자집적회로,8542,BY,벨라루스,2026-07-01,0,0.0,,,0.0,32723176487,0.0
전자집적회로,8542,BG,불가리아,2026-07-01,33798,41982.0,-19.494068886665715,12.099502487562198,3.3798e-05,32723176487,0.00010328459406569834
전자집적회로,8542,BR,브라질,2026-07-01,273840885,69403105.0,294.5657546589594,6.590825681302692,0.273840885,32723176487,0.8368407789164028
전자집적회로,8542,SA,사우디아라비아,2026-07-01,2203,,,1001.5,2.203e-06,32723176487,6.732231514490013e-06
전자집적회로,8542,RS,세르비아,2026-07-01,209743,1046364.0,-79.95506343872687,-74.45855816032159,0.000209743,32723176487,0.0006409616135014429
전자집적회로,8542,SO,소말리아,2026-07-01,0,,,,0.0,32723176487,0.0
전자집적회로,8542,SB,솔로몬 군도,2026-07-01,0,,,,0.0,32723176487,0.0
전자집적회로,8542,SZ,스와질랜드,2026-07-01,2,,,100.0,2e-09,32723176487,6.111876091230153e-09
전자집적회로,8542,SE,스웨덴,2026-07-01,5482145,2055766.0,166.67164453541892,65.16469786837125,0.005482145,32723176487,0.016753095477078463
전자집적회로,8542,CH,스위스,2026-07-01,316656,81306.0,289.46203232233785,-17.642163084413554,0.000316656,32723176487,0.0009676811177722877
전자집적회로,8542,ES,스페인,2026-07-01,136111,149731.0,-9.09631272081266,-58.07660796018062,0.000136111,32723176487,0.00041594678332671365
전자집적회로,8542,SK,슬로바키아,2026-07-01,3720418,417163.0,791.8379626189284,424.65428884896454,0.003720418,32723176487,0.01136936691179115
전자집적회로,8542,SI,슬로베니아,2026-07-01,28416,0.0,inf,6.626641651031906,2.8416e-05,32723176487,8.683753550419801e-05
전자집적회로,8542,SG,싱가포르,2026-07-01,409503273,482130114.0,-15.063742938073354,-8.668330943124225,0.409503273,32723176487,1.251416631764597
전자집적회로,8542,AE,아랍에미리트 연합,2026-07-01,17946,2668125.0,-99.32739283204498,-92.08817370219332,1.7946e-05,32723176487,5.484186416660816e-05
전자집적회로,8542,AR,아르헨티나,2026-07-01,1172343,519104.0,125.83971612624829,-13.504478448848289,0.001172343,32723176487,0.0035826075762105153
전자집적회로,8542,IE,아일랜드,2026-07-01,424791,328662.0,29.248589736568277,-76.9644736720806,0.000424791,32723176487,0.0012981349783348739
전자집적회로,8542,EE,에스토니아,2026-07-01,0,12506.0,-100.0,-100.0,0.0,32723176487,0.0
전자집적회로,8542,SV,엘살바도르,2026-07-01,0,0.0,,,0.0,32723176487,0.0
전자집적회로,8542,GB,영국,2026-07-01,690441,692924.0,-0.3583365563900265,-29.799558324724874,0.000690441,32723176487,0.0021099449201525187
전자집적회로,8542,AT,오스트리아,2026-07-01,8921711,8693855.0,2.6208856715461692,-32.7775155280907,0.008921711,32723176487,0.02726419607688253
전자집적회로,8542,HN,온두라스,2026-07-01,230,,,inf,2.3e-07,32723176487,7.028657504914676e-07
전자집적회로,8542,UZ,우즈베키스탄,2026-07-01,7689,,,-96.36311176490065,7.689e-06,32723176487,2.349710763273432e-05
전자집적회로,8542,UA,우크라이나,2026-07-01,0,,,,0.0,32723176487,0.0
전자집적회로,8542,IL,이스라엘,2026-07-01,4301263,901389.0,377.1816607480234,130.1446435651458,0.004301263,32723176487,0.01314439324589644
전자집적회로,8542,EG,이집트,2026-07-01,26298299,12383961.0,112.35773433072018,-4.072470895875535,0.026298299,32723176487,0.08036597244906092
전자집적회로,8542,IT,이탈리아,2026-07-01,677697,1035296.0,-34.54074969863691,-0.545191455389693,0.000677697,32723176487,0.0020710000456992004
전자집적회로,8542,IN,인도,2026-07-01,780790997,269346535.0,189.8834384485399,40.413031817567855,0.780790997,32723176487,2.386048913406027
전자집적회로,8542,ID,인도네시아,2026-07-01,164613478,31883641.0,416.2944784129266,36.794541889279266,0.164613478,32723176487,0.5030485902412204
전자집적회로,8542,JP,일본,2026-07-01,164766122,75499568.0,118.23452287832956,-32.46412613822473,0.164766122,32723176487,0.5035150608482553
전자집적회로,8542,CN,중국,2026-07-01,13422130645,3595259491.0,273.3285644221111,15.892747308830435,13.422130645,32723176487,41.01719969127152
전자집적회로,8542,CZ,체코공화국,2026-07-01,20429690,21268155.0,-3.942349489177599,76.29507220613807,0.02042969,32723176487,0.06243186693112186
전자집적회로,8542,CL,칠레,2026-07-01,3,,,-98.5,3e-09,32723176487,9.16781413684523e-09
전자집적회로,8542,KZ,카자흐스탄,2026-07-01,23750,,,2125.866916588566,2.375e-05,32723176487,7.257852858335807e-05
전자집적회로,8542,CA,캐나다,2026-07-01,4179337,11065764.0,-62.23182601761614,-87.11735995666554,0.004179337,32723176487,0.012771794943746776
전자집적회로,8542,KE,케냐,2026-07-01,0,,,-100.0,0.0,32723176487,0.0
전자집적회로,8542,CR,코스타리카,2026-07-01,3874,430781.0,-99.10070314150346,inf,3.874e-06,32723176487,1.1838703988712805e-05
전자집적회로,8542,HR,크로아티아,2026-07-01,22617,24960.0,-9.387019230769234,inf,2.2617e-05,32723176487,6.911615077767617e-05
전자집적회로,8542,KG,키르기스스탄,2026-07-01,267,,,inf,2.67e-07,32723176487,8.159354581792254e-07
전자집적회로,8542,TH,태국,2026-07-01,257813196,75098440.0,243.3003348671424,76.17782755757716,0.257813196,32723176487,0.7878611543180166
전자집적회로,8542,TN,튀니지,2026-07-01,367281,,,545.4396878954028,0.000367281,32723176487,0.0011223879813315508
전자집적회로,8542,TR,튀르키예,2026-07-01,27916809,11611852.0,140.4165072031576,63.66291926415495,0.027916809,32723176487,0.08531203873526937
전자집적회로,8542,PT,포루투갈,2026-07-01,7443918,7983567.0,-6.759497352499199,-31.20589247798754,0.007443918,32723176487,0.022748152224638888
전자집적회로,8542,PL,폴란드,2026-07-01,27563702,32569163.0,-15.36871242285226,4.791307778029208,0.027563702,32723176487,0.08423296561979637
전자집적회로,8542,PR,푸에르토리코,2026-07-01,64613,,,258352.0,6.4613e-05,32723176487,0.00019745332494132693
전자집적회로,8542,FR,프랑스,2026-07-01,11719969,10232755.0,14.533857206588063,1.9948576006168395,0.011719969,32723176487,0.03581549916052928
전자집적회로,8542,FI,핀란드,2026-07-01,376745,76556.0,392.11688175975763,35.22549846556953,0.000376745,32723176487,0.001151309378995252
전자집적회로,8542,PH,필리핀,2026-07-01,949245195,221420145.0,328.7076927891994,-16.95095066647062,0.949245195,32723176487,2.900834506017802
전자집적회로,8542,HU,헝가리,2026-07-01,4967827,959578.0,417.7095556588417,-2.001000934455366,0.004967827,32723176487,0.015181371533333807
전자집적회로,8542,AU,호주,2026-07-01,13053,23942.0,-45.480745134074006,-99.18457227995539,1.3053e-05,32723176487,3.988915930941359e-05
전자집적회로,8542,HK,홍콩,2026-07-01,4368675552,1496602044.0,191.90629329382367,-28.504212375376326,4.368675552,32723176487,13.350401828305245
