기준값,HS_raw,수출액_USD,수입액_USD
2026.07,5515131000,0.0,17750.0
2026.07,5515139000,216505.0,553972.0
2026.07,5515191000,38762.0,308676.0
2026.07,5515199000,168667.0,231120.0
2026.07,5515210000,0.0,32912.0
2026.07,5515221000,1857.0,43370.0
2026.07,5515229000,9170.0,82763.0
2026.07,5515290000,941.0,3160.0
2026.07,5515910000,191493.0,14238.0
2026.07,5515990000,1533188.0,272965.0
2026.07,5516111000,590.0,1563850.0
2026.07,5516119000,4323.0,297276.0
2026.07,5516121000,60601.0,93437.0
2026.07,5516129000,172212.0,303579.0
2026.07,5516130000,360.0,71073.0
2026.07,5516141000,184843.0,629.0
2026.07,5516149000,114279.0,14022.0
2026.07,5516211000,6197.0,99959.0
2026.07,5516219000,0.0,275154.0
2026.07,5516221000,362100.0,478958.0
2026.07,5516229000,555981.0,148829.0
2026.07,5516230000,0.0,18419.0
2026.07,5516241000,16962.0,0.0
2026.07,5516249000,115315.0,7740.0
2026.07,5516320000,0.0,2047.0
2026.07,5516330000,0.0,23237.0
2026.07,5516411000,0.0,294946.0
2026.07,5516419000,33220.0,73978.0
2026.07,5516421000,72896.0,70458.0
2026.07,5516429000,96687.0,25425.0
2026.07,5516430000,0.0,61616.0
2026.07,5516440000,199.0,0.0
2026.07,5516910000,11614.0,94414.0
2026.07,5516921000,7593.0,475512.0
2026.07,5516929000,373325.0,15944.0
2026.07,5516930000,9413.0,67544.0
2026.07,5516940000,1877.0,2496.0
2026.07,5601210000,101764.0,625048.0
2026.07,5601220000,20074572.0,240803.0
2026.07,5601290000,769.0,35160.0
2026.07,5601301000,1590794.0,318677.0
2026.07,5601309000,34036.0,667676.0
2026.07,5602101000,3283232.0,966900.0
2026.07,5602102000,58206.0,166395.0
2026.07,5602210000,27591.0,120965.0
2026.07,5602290000,47358.0,57764.0
2026.07,5602900000,436709.0,1021509.0
2026.07,5603111000,697268.0,108712.0
2026.07,5603119000,3137599.0,2183800.0
2026.07,5603121000,848034.0,688689.0
2026.07,5603129000,2046137.0,2755243.0
2026.07,5603131000,3010577.0,1069884.0
2026.07,5603139000,3208486.0,3255904.0
2026.07,5603141000,2555463.0,256171.0
2026.07,5603149000,3231663.0,1629439.0
2026.07,5603910000,235569.0,718511.0
2026.07,5603920000,2496490.0,19937228.0
2026.07,5603930000,3694303.0,5654382.0
2026.07,5603940000,6388735.0,3338972.0
2026.07,5604100000,251565.0,421600.0
2026.07,5604902000,226544.0,8560.0
2026.07,5604909000,278874.0,755432.0
2026.07,5605000000,281612.0,85938.0
2026.07,5606001000,592728.0,500032.0
2026.07,5606002000,9243.0,78121.0
2026.07,5606003000,3390.0,234168.0
2026.07,5606009000,118611.0,424782.0
2026.07,5607210000,1306.0,21391.0
2026.07,5607290000,131365.0,179428.0
2026.07,5607410000,9179.0,99095.0
2026.07,5607490000,4902375.0,1990704.0
2026.07,5607500000,3943540.0,1504645.0
2026.07,5607901000,7603.0,37867.0
2026.07,5607909000,682394.0,527210.0
2026.07,5608111011,97626.0,553576.0
2026.07,5608111012,0.0,21068.0
2026.07,5608111013,0.0,728.0
2026.07,5608111020,0.0,604415.0
2026.07,5608111090,2597798.0,4401507.0
2026.07,5608119000,66736.0,1421581.0
2026.07,5608191000,143965.0,1832393.0
2026.07,5608199000,170663.0,2084842.0
2026.07,5608900000,132549.0,76596.0
2026.07,5609001000,70162.0,18912.0
2026.07,5609002000,13091.0,196922.0
2026.07,5609003000,718223.0,1348192.0
2026.07,5609009000,285692.0,835874.0
2026.07,5701100000,0.0,42512.0
2026.07,5701900000,21937.0,53604.0
2026.07,5702100000,528.0,18212.0
2026.07,5702200000,0.0,963957.0
2026.07,5702310000,62.0,249343.0
2026.07,5702320000,2100.0,109857.0
2026.07,5702390000,0.0,4038.0
2026.07,5702410000,0.0,106545.0
2026.07,5702420000,2718.0,213205.0
2026.07,5702490000,1.0,86148.0
2026.07,5702500000,0.0,157130.0
2026.07,5702910000,418.0,26266.0
2026.07,5702920000,20003.0,409995.0
2026.07,5702990000,5034.0,200872.0
2026.07,5703100000,25222.0,261094.0
2026.07,5703210000,304.0,45059.0
2026.07,5703290000,4472830.0,1857708.0
2026.07,5703310000,70239.0,640800.0
2026.07,5703390000,25620.0,1682159.0
2026.07,5703900000,10205.0,320115.0
2026.07,5704100000,0.0,1213.0
2026.07,5704200000,0.0,78.0
2026.07,5704900000,378129.0,115326.0
2026.07,5705000000,555011.0,1711913.0
2026.07,5801100000,166.0,1396.0
2026.07,5801210000,73512.0,31170.0
2026.07,5801220000,238664.0,1060255.0
2026.07,5801230000,0.0,10836.0
2026.07,5801260000,0.0,214.0
2026.07,5801270000,91950.0,30122.0
2026.07,5801310000,24947.0,19922.0
2026.07,5801320000,5891.0,86028.0
2026.07,5801330000,0.0,33701.0
2026.07,5801360000,7516.0,196839.0
2026.07,5801370000,3633321.0,334593.0
2026.07,5801900000,3194.0,4627.0
2026.07,5802100000,3518.0,89170.0
2026.07,5802200000,41378.0,62989.0
2026.07,5802300000,0.0,21350.0
2026.07,5803000000,212248.0,112426.0
2026.07,5804103000,515061.0,228567.0
2026.07,5804109000,228268.0,303678.0
2026.07,5804210000,339770.0,284184.0
2026.07,5804292000,6900.0,39619.0
2026.07,5804299000,157272.0,41138.0
2026.07,5804300000,0.0,2317.0
2026.07,5805000000,1736.0,18917.0
2026.07,5806103000,659234.0,446991.0
2026.07,5806109000,216158.0,105152.0
2026.07,5806200000,682021.0,235469.0
2026.07,5806310000,144482.0,254743.0
2026.07,5806320000,4228645.0,1933559.0
2026.07,5806390000,90700.0,12111.0
2026.07,5806400000,272.0,72143.0
2026.07,5807101000,1781848.0,299305.0
2026.07,5807109000,125770.0,198436.0
2026.07,5807901000,347473.0,119939.0
2026.07,5807909000,385121.0,81163.0
2026.07,5808100000,221311.0,158598.0
2026.07,5808900000,17915.0,118194.0
2026.07,5809000000,20464.0,41437.0
2026.07,5810100000,13310.0,66345.0
2026.07,5810910000,124833.0,276489.0
2026.07,5810920000,724434.0,232987.0
2026.07,5810990000,92111.0,16028.0
2026.07,5811004000,29969.0,144680.0
2026.07,5811009000,524501.0,45400.0
2026.07,5901100000,402982.0,18724.0
2026.07,5901901000,0.0,33980.0
2026.07,5901902000,89077.0,409809.0
2026.07,5901903000,181398.0,57169.0
2026.07,5902100000,2021116.0,2974842.0
2026.07,5902200000,4379810.0,7064573.0
2026.07,5902900000,15258.0,58288.0
2026.07,5903100000,8852231.0,1327106.0
2026.07,5903200000,56434133.0,4670903.0
2026.07,5903900000,13027718.0,2833037.0
2026.07,5904100000,0.0,23341.0
2026.07,5904900000,0.0,10285.0
2026.07,5905000000,199249.0,447059.0
2026.07,5906100000,4349604.0,611671.0
2026.07,5906910000,50083.0,8728.0
2026.07,5906990000,944464.0,372903.0
2026.07,5907001000,6664.0,19106.0
2026.07,5907002000,10.0,57941.0
2026.07,5907009000,4025391.0,896829.0
2026.07,5908001000,611330.0,8025.0
2026.07,5908009000,0.0,47.0
2026.07,5909000000,34379.0,247378.0
2026.07,5910000000,465282.0,760408.0
2026.07,5911100000,4882364.0,134058.0
2026.07,5911200000,259973.0,357284.0
2026.07,5911310000,660.0,1290756.0
2026.07,5911320000,243693.0,2322466.0
2026.07,5911400000,1165758.0,1226938.0
2026.07,5911900000,3646398.0,6083187.0
2026.07,6001101000,1186.0,391.0
2026.07,6001102000,5991614.0,254804.0
2026.07,6001109000,6086.0,49090.0
2026.07,6001210000,4891589.0,64542.0
2026.07,6001220000,860051.0,345033.0
2026.07,6001290000,58582.0,4649.0
2026.07,6001910000,397460.0,96582.0
2026.07,6001920000,5515764.0,1681349.0
2026.07,6001990000,126078.0,52016.0
2026.07,6002400000,25554.0,37874.0
2026.07,6002900000,18977.0,107807.0
2026.07,6003100000,0.0,45.0
2026.07,6003200000,2800.0,2681.0
2026.07,6003300000,102839.0,266776.0
2026.07,6003900000,3250.0,100.0
2026.07,6004100000,39648406.0,1207943.0
2026.07,6004900000,232801.0,108443.0
2026.07,6005220000,403195.0,15376.0
2026.07,6005230000,226321.0,7608.0
2026.07,6005240000,0.0,2087.0
2026.07,6005351000,1089146.0,126.0
2026.07,6005352000,834271.0,46735.0
2026.07,6005353000,0.0,69240.0
2026.07,6005354000,144681.0,76108.0
2026.07,6005360000,7997395.0,523521.0
2026.07,6005370000,17805093.0,566584.0
2026.07,6005380000,327436.0,306121.0
2026.07,6005390000,359408.0,105080.0
2026.07,6005420000,524.0,11810.0
2026.07,6005440000,3672.0,0.0
2026.07,6005900000,218057.0,116823.0
2026.07,6006100000,47859.0,214044.0
2026.07,6006210000,906678.0,105674.0
2026.07,6006220000,13154051.0,509336.0
2026.07,6006230000,1615151.0,94640.0
2026.07,6006240000,1006360.0,9393.0
2026.07,6006310000,1758811.0,345629.0
2026.07,6006320000,13702275.0,570346.0
2026.07,6006330000,768398.0,965793.0
2026.07,6006340000,1017217.0,11683.0
2026.07,6006410000,2377.0,7329.0
2026.07,6006420000,2390155.0,62248.0
2026.07,6006430000,44034.0,14293.0
2026.07,6006440000,96023.0,4842.0
2026.07,6006900000,437643.0,152487.0
2026.07,6101200000,111040.0,1306849.0
2026.07,6101301000,489079.0,2214373.0
2026.07,6101302000,2396.0,11576.0
2026.07,6101900000,33785.0,888536.0
2026.07,6102100000,60001.0,2552262.0
2026.07,6102200000,60832.0,531136.0
2026.07,6102301000,301048.0,3169514.0
2026.07,6102302000,3227.0,124017.0
2026.07,6102900000,530868.0,128320.0
2026.07,6103101000,846.0,8444.0
2026.07,6103102000,1064.0,10797.0
2026.07,6103109000,1607.0,1441.0
2026.07,6103220000,195.0,232673.0
2026.07,6103230000,152910.0,66090.0
2026.07,6103290000,0.0,22393.0
2026.07,6103310000,5143.0,279296.0
2026.07,6103320000,11322.0,443488.0
2026.07,6103330000,13595.0,1362302.0
2026.07,6103390000,110264.0,40948.0
2026.07,6103410000,17370.0,168790.0
2026.07,6103420000,203774.0,6199151.0
2026.07,6103430000,286139.0,8206602.0
2026.07,6103490000,80991.0,195911.0
2026.07,6104130000,28707.0,7828.0
2026.07,6104191000,21519.0,707.0
2026.07,6104199000,2920.0,52326.0
2026.07,6104220000,32998.0,785081.0
2026.07,6104230000,81804.0,877564.0
2026.07,6104290000,0.0,25647.0
2026.07,6104310000,193176.0,1357519.0
2026.07,6104320000,120833.0,343053.0
2026.07,6104330000,198180.0,1754872.0
2026.07,6104390000,18029.0,1067769.0
2026.07,6104410000,30447.0,427944.0
2026.07,6104420000,122993.0,1013279.0
2026.07,6104430000,481256.0,1456305.0
2026.07,6104440000,19054.0,849299.0
2026.07,6104491000,0.0,118896.0
2026.07,6104499000,12143.0,68030.0
2026.07,6104510000,13513.0,407854.0
2026.07,6104520000,42100.0,662570.0
2026.07,6104530000,245792.0,1127579.0
2026.07,6104590000,89130.0,495800.0
2026.07,6104610000,179922.0,492087.0
2026.07,6104620000,820720.0,7878252.0
2026.07,6104630000,1357004.0,15044723.0
2026.07,6104690000,183422.0,1130388.0
2026.07,6105100000,462067.0,4386239.0
2026.07,6105201000,3742254.0,9527507.0
2026.07,6105202000,71188.0,135583.0
2026.07,6105900000,63515.0,536929.0
2026.07,6106100000,682751.0,2386475.0
2026.07,6106201000,1153148.0,3373477.0
2026.07,6106202000,44480.0,919399.0
2026.07,6106900000,187880.0,632572.0
2026.07,6107110000,67343.0,2366140.0
2026.07,6107121000,79050.0,5272196.0
2026.07,6107122000,32233.0,976961.0
2026.07,6107190000,118687.0,52850.0
2026.07,6107210000,2422.0,149454.0
2026.07,6107221000,15589.0,523924.0
2026.07,6107222000,421.0,326806.0
2026.07,6107290000,0.0,17413.0
2026.07,6107910000,15726.0,663255.0
2026.07,6107990000,4518.0,1153918.0
2026.07,6108111000,8754.0,52744.0
2026.07,6108112000,2211.0,13299.0
2026.07,6108190000,0.0,8770.0
2026.07,6108210000,31223.0,3548016.0
2026.07,6108221000,129809.0,7253093.0
2026.07,6108222000,49053.0,1774157.0
2026.07,6108290000,6379.0,106245.0
2026.07,6108310000,3832.0,782972.0
2026.07,6108321000,29021.0,1517353.0
2026.07,6108322000,1025.0,236836.0
2026.07,6108390000,2491.0,108157.0
2026.07,6108910000,42808.0,962780.0
2026.07,6108921000,32913.0,1194538.0
2026.07,6108922000,2695.0,193109.0
2026.07,6108990000,13533.0,339351.0
2026.07,6109101000,12255299.0,53083844.0
2026.07,6109109000,1674010.0,6433938.0
2026.07,6109901010,51222.0,436338.0
2026.07,6109901090,155122.0,93125.0
2026.07,6109902010,404165.0,492093.0
2026.07,6109902090,24828.0,337584.0
2026.07,6109903010,4146521.0,21575128.0
2026.07,6109903090,422422.0,8147961.0
2026.07,6109909010,992266.0,1481631.0
2026.07,6109909090,1239968.0,1672212.0
2026.07,6110110000,1924535.0,25788837.0
2026.07,6110120000,326947.0,11385362.0
2026.07,6110190000,102843.0,1263492.0
2026.07,6110200000,3134966.0,37548778.0
2026.07,6110301000,7472812.0,35302853.0
2026.07,6110302000,1018918.0,14696278.0
2026.07,6110901000,41285.0,804074.0
2026.07,6110909000,426517.0,827344.0
2026.07,6111201000,221077.0,5005599.0
2026.07,6111202000,109991.0,217554.0
2026.07,6111301000,54884.0,1625110.0
2026.07,6111302000,415292.0,536766.0
2026.07,6111901000,50436.0,591087.0
2026.07,6111902000,0.0,46806.0
2026.07,6112110000,1766.0,78771.0
2026.07,6112120000,38596.0,871491.0
2026.07,6112190000,2655.0,84712.0
2026.07,6112200000,2000.0,250.0
2026.07,6112310000,23501.0,680906.0
2026.07,6112390000,0.0,802.0
2026.07,6112410000,100735.0,2766723.0
2026.07,6112490000,6690.0,51074.0
2026.07,6113001000,26907.0,539161.0
2026.07,6113002000,0.0,289685.0
2026.07,6113003000,6.0,14067.0
2026.07,6114200000,260801.0,7087463.0
2026.07,6114301000,1873479.0,12252246.0
2026.07,6114302000,42096.0,935561.0
2026.07,6114900000,3688682.0,625913.0
2026.07,6115100000,4612.0,1439640.0
2026.07,6115210000,63828.0,127322.0
2026.07,6115220000,19937.0,376013.0
2026.07,6115290000,58388.0,188150.0
2026.07,6115300000,1972.0,77770.0
2026.07,6115940000,90557.0,117555.0
2026.07,6115950000,3743088.0,6802852.0
2026.07,6115960000,2112894.0,2490004.0
2026.07,6115990000,116412.0,205776.0
2026.07,6116100000,4044262.0,8600525.0
2026.07,6116910000,4369.0,248960.0
2026.07,6116921000,71224.0,401003.0
2026.07,6116929000,39338.0,371489.0
2026.07,6116930000,735825.0,4498390.0
2026.07,6116990000,25291.0,174007.0
2026.07,6117101000,1567.0,78565.0
2026.07,6117102000,27074.0,1914629.0
2026.07,6117103000,2235.0,77085.0
2026.07,6117104000,36607.0,789646.0
2026.07,6117109000,5647.0,140147.0
2026.07,6117800000,2097181.0,2426055.0
2026.07,6117900000,2617624.0,149751.0
2026.07,6201201000,158207.0,4309094.0
2026.07,6201209000,58640.0,2463033.0
2026.07,6201301000,50948.0,699614.0
2026.07,6201309000,196166.0,6443154.0
2026.07,6201401010,70285.0,1977185.0
2026.07,6201401090,981112.0,52261899.0
2026.07,6201409010,583.0,39565.0
2026.07,6201409090,182051.0,260405.0
2026.07,6201901000,11059.0,163422.0
2026.07,6201909000,441354.0,452430.0
2026.07,6202201000,239125.0,9521900.0
2026.07,6202209000,230943.0,4959567.0
2026.07,6202301000,91010.0,1300023.0
2026.07,6202309000,450745.0,4234415.0
2026.07,6202401010,348069.0,4517568.0
2026.07,6202401090,1675282.0,58701176.0
2026.07,6202409010,15426.0,196142.0
2026.07,6202409090,138516.0,896988.0
2026.07,6202901000,103287.0,243422.0
2026.07,6202909000,461764.0,511807.0
2026.07,6203110000,111779.0,1229527.0
2026.07,6203120000,9706.0,429623.0
2026.07,6203190000,1017.0,73548.0
2026.07,6203220000,3275.0,96525.0
2026.07,6203230000,2080.0,540836.0
2026.07,6203290000,2459.0,58364.0
2026.07,6203310000,41884.0,7040553.0
2026.07,6203320000,75286.0,3326446.0
2026.07,6203330000,918444.0,5712301.0
2026.07,6203390000,71511.0,417051.0
2026.07,6203410000,95142.0,3849494.0
2026.07,6203421000,335408.0,14694691.0
2026.07,6203429000,465655.0,16695919.0
2026.07,6203430000,1251827.0,21500975.0
2026.07,6203490000,83220.0,1399375.0
2026.07,6204110000,1364.0,29057.0
2026.07,6204120000,24979.0,24578.0
2026.07,6204130000,7895.0,338416.0
2026.07,6204190000,5178.0,37201.0
2026.07,6204210000,11349.0,8359.0
2026.07,6204220000,5559.0,572835.0
2026.07,6204230000,13000.0,1350976.0
2026.07,6204290000,1021.0,260202.0
2026.07,6204310000,601068.0,5612082.0
2026.07,6204320000,415785.0,3231800.0
2026.07,6204330000,1836665.0,7055271.0
2026.07,6204391000,7507.0,308540.0
2026.07,6204399000,571688.0,1424443.0
2026.07,6204410000,95167.0,589931.0
2026.07,6204420000,270412.0,4878996.0
2026.07,6204430000,597773.0,6203178.0
2026.07,6204440000,76282.0,1873689.0
2026.07,6204491000,7751.0,565388.0
2026.07,6204499000,196323.0,673282.0
2026.07,6204510000,253394.0,1150618.0
2026.07,6204520000,344312.0,3840104.0
2026.07,6204530000,978493.0,7729512.0
2026.07,6204591000,3638.0,418992.0
2026.07,6204599000,120765.0,1421502.0
2026.07,6204610000,160086.0,1969639.0
2026.07,6204621000,976434.0,20602413.0
2026.07,6204629000,1482546.0,19774504.0
2026.07,6204630000,2592549.0,25153641.0
2026.07,6204691000,13616.0,297044.0
2026.07,6204699000,5327487.0,4198852.0
2026.07,6205200000,1139308.0,13677043.0
2026.07,6205301000,243693.0,4477786.0
2026.07,6205302000,206462.0,1312033.0
2026.07,6205900000,215062.0,1581157.0
2026.07,6206100000,57723.0,917560.0
2026.07,6206200000,32921.0,219565.0
2026.07,6206300000,887992.0,11483308.0
2026.07,6206401000,1718376.0,10315264.0
2026.07,6206402000,105474.0,6909643.0
2026.07,6206900000,1118442.0,3759633.0
2026.07,6207110000,3399.0,1505504.0
2026.07,6207191000,143.0,195469.0
2026.07,6207199000,1137.0,341040.0
2026.07,6207210000,11798.0,890633.0
2026.07,6207221000,2256.0,174988.0
2026.07,6207222000,4756.0,1107918.0
2026.07,6207290000,0.0,195.0
2026.07,6207910000,0.0,341126.0
2026.07,6207991000,0.0,11126.0
2026.07,6207992000,0.0,77619.0
2026.07,6207993010,10601.0,326856.0
2026.07,6207993020,0.0,490.0
2026.07,6207999000,18235.0,50971.0
2026.07,6208111000,278.0,75125.0
2026.07,6208112000,589.0,22275.0
2026.07,6208190000,0.0,31342.0
2026.07,6208210000,344638.0,1896472.0
2026.07,6208221000,24283.0,2773451.0
2026.07,6208222000,898.0,1467247.0
2026.07,6208290000,408.0,1056253.0
2026.07,6208910000,17444.0,564787.0
2026.07,6208921000,60070.0,1054074.0
2026.07,6208922000,350.0,191577.0
2026.07,6208990000,39110.0,128641.0
2026.07,6209201000,72771.0,1038687.0
2026.07,6209202000,13785.0,81428.0
2026.07,6209301000,26911.0,1076238.0
2026.07,6209302000,15463.0,24290.0
2026.07,6209901000,11073.0,22540.0
2026.07,6209902000,0.0,5688.0
2026.07,6210101000,6768.0,116449.0
2026.07,6210102000,57024.0,4359660.0
2026.07,6210201010,2106.0,1197022.0
2026.07,6210201020,0.0,213.0
2026.07,6210201030,0.0,3789.0
2026.07,6210209010,24202.0,2878578.0
2026.07,6210209030,51.0,519247.0
2026.07,6210301010,29062.0,746995.0
2026.07,6210301020,0.0,14613.0
2026.07,6210301030,0.0,241.0
2026.07,6210309010,0.0,3657359.0
2026.07,6210309030,41901.0,227251.0
2026.07,6210401000,145896.0,4803282.0
2026.07,6210402000,0.0,61028.0
2026.07,6210403000,12034.0,34438.0
2026.07,6210501000,56773.0,4091535.0
2026.07,6210502000,0.0,14422.0
2026.07,6210503000,10332.0,151011.0
2026.07,6211111000,6833.0,279396.0
2026.07,6211119000,118244.0,160492.0
2026.07,6211121000,21158.0,763025.0
2026.07,6211129000,2633.0,166529.0
2026.07,6211201000,1192.0,74627.0
2026.07,6211209000,0.0,1455.0
2026.07,6211321000,2757.0,174111.0
2026.07,6211329000,115679.0,3324646.0
2026.07,6211331000,338951.0,17978240.0
2026.07,6211332000,23756.0,176274.0
2026.07,6211391000,4642.0,325407.0
2026.07,6211399000,217435.0,3097912.0
2026.07,6211421000,12782.0,34173.0
2026.07,6211429000,612685.0,4499884.0
2026.07,6211431000,4925514.0,23367775.0
2026.07,6211432000,84153.0,923980.0
2026.07,6211491000,31682.0,543328.0
2026.07,6211499000,2045782.0,10800950.0
2026.07,6212101000,6669.0,730022.0
2026.07,6212102000,690396.0,20469383.0
2026.07,6212109000,742053.0,601718.0
2026.07,6212201000,0.0,20390.0
2026.07,6212202000,1352.0,282707.0
2026.07,6212209000,0.0,56315.0
2026.07,6212300000,12321.0,168323.0
2026.07,6212900000,73376.0,772546.0
2026.07,6213200000,26396.0,221358.0
2026.07,6213900000,105652.0,298052.0
2026.07,6214100000,115915.0,3899434.0
2026.07,6214200000,18741.0,5958429.0
2026.07,6214300000,53914.0,834076.0
2026.07,6214400000,2553.0,39771.0
2026.07,6214900000,51455.0,393143.0
2026.07,6215100000,57822.0,899767.0
2026.07,6215200000,1420.0,262894.0
2026.07,6215900000,2931.0,180407.0
2026.07,6216001000,64809.0,316311.0
2026.07,6216009000,185095.0,661906.0
2026.07,6217100000,11930524.0,2785681.0
2026.07,6217900000,14545332.0,158270.0
2026.07,6301100000,1179.0,141484.0
2026.07,6301200000,43941.0,84544.0
2026.07,6301300000,42063.0,422206.0
2026.07,6301400000,211389.0,1094958.0
2026.07,6301900000,162968.0,150695.0
2026.07,6302101000,10229.0,104814.0
2026.07,6302109000,3131.0,1691923.0
2026.07,6302210000,8767.0,314475.0
2026.07,6302220000,1504.0,781068.0
2026.07,6302290000,486.0,53027.0
2026.07,6302310000,54639.0,1861589.0
2026.07,6302320000,13505.0,3061562.0
2026.07,6302390000,12572.0,299373.0
2026.07,6302400000,107.0,38146.0
2026.07,6302510000,21832.0,184162.0
2026.07,6302530000,253.0,202257.0
2026.07,6302590000,2180.0,109818.0
2026.07,6302600000,175350.0,7940285.0
2026.07,6302910000,37366.0,1345901.0
2026.07,6302930000,322956.0,2845182.0
2026.07,6302990000,29529.0,223799.0
2026.07,6303120000,53777.0,361327.0
2026.07,6303190000,90339.0,11547.0
2026.07,6303910000,8503.0,72862.0
2026.07,6303920000,1419259.0,4308433.0
2026.07,6303990000,105988.0,443571.0
2026.07,6304110000,15.0,139777.0
2026.07,6304190000,4289.0,435704.0
2026.07,6304200000,0.0,4554.0
2026.07,6304910000,5017.0,872463.0
2026.07,6304920000,42583.0,833319.0
2026.07,6304930000,224289.0,2622366.0
2026.07,6304990000,81692.0,357527.0
2026.07,6305100000,0.0,1732.0
2026.07,6305200000,4409.0,137529.0
2026.07,6305320000,49819.0,20152077.0
2026.07,6305330000,1369165.0,2945538.0
2026.07,6305390000,228844.0,2724054.0
2026.07,6305900000,103230.0,187226.0
2026.07,6306120000,385300.0,496501.0
2026.07,6306190000,9907.0,196236.0
2026.07,6306220000,1122501.0,6151840.0
2026.07,6306290000,191579.0,613666.0
2026.07,6306300000,0.0,61463.0
2026.07,6306400000,40676.0,533051.0
2026.07,6306901000,1.0,7395.0
2026.07,6306902000,16047.0,546255.0
2026.07,6306909000,17721.0,335550.0
2026.07,6307100000,4538314.0,5040139.0
2026.07,6307200000,65907.0,1494314.0
2026.07,6307901000,652497.0,186278.0
2026.07,6307902000,17203.0,791217.0
2026.07,6307903000,72.0,111015.0
2026.07,6307904010,192.0,279420.0
2026.07,6307904020,173856.0,35045.0
2026.07,6307904030,334123.0,102769.0
2026.07,6307904090,1247902.0,1372012.0
2026.07,6307909000,6661526.0,37190323.0
2026.07,6308000000,97752.0,49254.0
2026.07,6309000000,25610609.0,3144862.0
2026.07,6310100000,16129.0,40336.0
2026.07,6310900000,99447.0,8616.0
2026.07,6401100000,177.0,337716.0
2026.07,6401921000,0.0,6517.0
2026.07,6401929010,657240.0,600155.0
2026.07,6401929090,3781.0,973311.0
2026.07,6401991010,68.0,93186.0
2026.07,6401991090,71.0,41206.0
2026.07,6401999000,20626.0,170468.0
2026.07,6402120000,0.0,31712.0
2026.07,6402190000,827428.0,5641809.0
2026.07,6402200000,145719.0,404889.0
2026.07,6402911000,75389.0,213660.0
2026.07,6402912000,59402.0,590120.0
2026.07,6402919000,528676.0,2289775.0
2026.07,6402991000,1108954.0,996932.0
2026.07,6402992000,18848.0,9979563.0
2026.07,6402999000,5765153.0,47191257.0
2026.07,6403120000,1357.0,9.0
2026.07,6403190000,172711.0,853047.0
2026.07,6403200000,8046.0,47300.0
2026.07,6403400000,69589.0,8949025.0
2026.07,6403510000,49048.0,1613412.0
2026.07,6403591000,7646.0,139300.0
2026.07,6403599000,400157.0,7571152.0
2026.07,6403911000,14644.0,149379.0
2026.07,6403912000,386.0,732383.0
2026.07,6403913000,23028.0,411678.0
2026.07,6403914000,2812.0,1177132.0
2026.07,6403919000,858377.0,11749486.0
2026.07,6403991000,144154.0,3827382.0
2026.07,6403992000,16974.0,166697.0
2026.07,6403994000,483243.0,7194963.0
2026.07,6403999000,5114956.0,55185392.0
2026.07,6404110000,2676848.0,51494914.0
2026.07,6404191000,213152.0,4641284.0
2026.07,6404199000,5744894.0,50974231.0
2026.07,6404200000,340724.0,1978745.0
2026.07,6405100000,82404.0,2779166.0
2026.07,6405200000,135030.0,3061067.0
2026.07,6405900000,530360.0,374760.0
2026.07,6406101000,1134521.0,6395978.0
2026.07,6406102000,1492647.0,108317.0
2026.07,6406201000,452131.0,1838925.0
2026.07,6406202000,16212.0,37510.0
2026.07,6406902000,2041855.0,867521.0
2026.07,6406903000,0.0,147426.0
2026.07,6406909000,3449194.0,1361004.0
2026.07,6501000000,465023.0,3511.0
2026.07,6502000000,0.0,22585.0
2026.07,6504000000,226658.0,485220.0
2026.07,6505001000,62279.0,74242.0
2026.07,6505009011,1131406.0,1237022.0
2026.07,6505009019,927136.0,1051010.0
2026.07,6505009021,397659.0,4402289.0
2026.07,6505009029,3283681.0,10579821.0
2026.07,6505009090,1456456.0,3426715.0
2026.07,6506100000,2761009.0,3270249.0
2026.07,6506910000,33859.0,427181.0
2026.07,6506990000,222866.0,851048.0
2026.07,6507000000,1759685.0,693831.0
2026.07,6601100000,5975.0,1117412.0
2026.07,6601910000,69360.0,8650765.0
2026.07,6601992000,316.0,523975.0
2026.07,6601999000,66136.0,5348930.0
2026.07,6602001000,882272.0,618213.0
2026.07,6602009000,0.0,74959.0
2026.07,6603200000,174.0,32959.0
2026.07,6603900000,2615.0,142461.0
2026.07,6701000000,1199.0,28867.0
2026.07,6702100000,69625.0,884212.0
2026.07,6702901000,334.0,218556.0
2026.07,6702909000,1283.0,1408692.0
2026.07,6703001000,222166.0,532798.0
2026.07,6703009000,1103.0,3986.0
2026.07,6704110000,80682.0,214042.0
2026.07,6704191000,247631.0,274709.0
2026.07,6704194000,746311.0,2390174.0
2026.07,6704199000,86966.0,243508.0
2026.07,6704201000,47588.0,316579.0
2026.07,6704202000,272559.0,1483384.0
2026.07,6704205000,3887.0,4567.0
2026.07,6704209000,13680.0,712040.0
2026.07,6704900000,192500.0,12583.0
2026.07,6801000000,7339.0,3781170.0
2026.07,6802100000,1644.0,306130.0
2026.07,6802211000,180.0,338655.0
2026.07,6802212000,0.0,66342.0
2026.07,6802213000,0.0,27.0
2026.07,6802230000,459.0,292474.0
2026.07,6802291000,1957.0,46984.0
2026.07,6802299000,0.0,690087.0
2026.07,6802911000,2184.0,4857998.0
2026.07,6802912000,0.0,87545.0
2026.07,6802913000,0.0,6761.0
2026.07,6802920000,0.0,230549.0
2026.07,6802930000,25340.0,18833939.0
2026.07,6802990000,27849.0,356104.0
