HSK10,수출액_USD,Master포함
5603920000,2496490.0,True
5603930000,3694303.0,True
5603940000,6388735.0,True
5604100000,251565.0,True
5604902000,226544.0,True
5604909000,278874.0,True
5605000000,281612.0,True
5606001000,592728.0,True
5606002000,9243.0,True
5606003000,3390.0,True
5606009000,118611.0,True
5607210000,1306.0,True
5607290000,131365.0,True
5607410000,9179.0,True
5607490000,4902375.0,True
5607500000,3943540.0,True
5607901000,7603.0,True
5607909000,682394.0,True
5608111011,97626.0,True
5608111012,0.0,True
5608111013,0.0,True
5608111020,0.0,True
5608111090,2597798.0,True
5608119000,66736.0,True
5608191000,143965.0,True
5608199000,170663.0,True
5608900000,132549.0,True
5609001000,70162.0,True
5609002000,13091.0,True
5609003000,718223.0,True
5609009000,285692.0,True
5701100000,0.0,True
5701900000,21937.0,True
5702100000,528.0,True
5702200000,0.0,True
5702310000,62.0,True
5702320000,2100.0,True
5702390000,0.0,True
5702410000,0.0,True
5702420000,2718.0,True
5702490000,1.0,True
5702500000,0.0,True
5702910000,418.0,True
5702920000,20003.0,True
5702990000,5034.0,True
5703100000,25222.0,True
5703210000,304.0,True
5703290000,4472830.0,True
5703310000,70239.0,True
5703390000,25620.0,True
5703900000,10205.0,True
5704100000,0.0,True
5704200000,0.0,True
5704900000,378129.0,True
5705000000,555011.0,True
5801100000,166.0,True
5801210000,73512.0,True
5801220000,238664.0,True
5801230000,0.0,True
5801260000,0.0,True
5801270000,91950.0,True
5801310000,24947.0,True
5801320000,5891.0,True
5801330000,0.0,True
5801360000,7516.0,True
5801370000,3633321.0,True
5801900000,3194.0,True
5802100000,3518.0,True
5802200000,41378.0,True
5802300000,0.0,True
5803000000,212248.0,True
5804103000,515061.0,True
5804109000,228268.0,True
5804210000,339770.0,True
5804292000,6900.0,True
5804299000,157272.0,True
5804300000,0.0,True
5805000000,1736.0,True
5806103000,659234.0,True
5806109000,216158.0,True
5806200000,682021.0,True
5806310000,144482.0,True
5806320000,4228645.0,True
5806390000,90700.0,True
5806400000,272.0,True
5807101000,1781848.0,True
5807109000,125770.0,True
5807901000,347473.0,True
5807909000,385121.0,True
5808100000,221311.0,True
5808900000,17915.0,True
5809000000,20464.0,True
5810100000,13310.0,True
5810910000,124833.0,True
5810920000,724434.0,True
5810990000,92111.0,True
5811004000,29969.0,True
5811009000,524501.0,True
5901100000,402982.0,True
5901901000,0.0,True
5901902000,89077.0,True
5901903000,181398.0,True
5902100000,2021116.0,True
5902200000,4379810.0,True
5902900000,15258.0,True
5903100000,8852231.0,True
5903200000,56434133.0,True
5903900000,13027718.0,True
5904100000,0.0,True
5904900000,0.0,True
5905000000,199249.0,True
5906100000,4349604.0,True
5906910000,50083.0,True
5906990000,944464.0,True
5907001000,6664.0,True
5907002000,10.0,True
5907009000,4025391.0,True
5908001000,611330.0,True
5908009000,0.0,True
5909000000,34379.0,True
5910000000,465282.0,True
5911100000,4882364.0,True
5911200000,259973.0,True
5911310000,660.0,True
5911320000,243693.0,True
5911400000,1165758.0,True
5911900000,3646398.0,True
6001101000,1186.0,True
6001102000,5991614.0,True
6001109000,6086.0,True
6001210000,4891589.0,True
6001220000,860051.0,True
6001290000,58582.0,True
6001910000,397460.0,True
6001920000,5515764.0,True
6001990000,126078.0,True
6002400000,25554.0,True
6002900000,18977.0,True
6003100000,0.0,True
6003200000,2800.0,True
6003300000,102839.0,True
6003900000,3250.0,True
6004100000,39648406.0,True
6004900000,232801.0,True
6005220000,403195.0,True
6005230000,226321.0,True
6005240000,0.0,True
6005351000,1089146.0,True
6005352000,834271.0,True
6005353000,0.0,True
6005354000,144681.0,True
6005360000,7997395.0,True
6005370000,17805093.0,True
6005380000,327436.0,True
6005390000,359408.0,True
6005420000,524.0,True
6005440000,3672.0,True
6005900000,218057.0,True
6006100000,47859.0,True
6006210000,906678.0,True
6006220000,13154051.0,True
6006230000,1615151.0,True
6006240000,1006360.0,True
6006310000,1758811.0,True
6006320000,13702275.0,True
6006330000,768398.0,True
6006340000,1017217.0,True
6006410000,2377.0,True
6006420000,2390155.0,True
6006430000,44034.0,True
6006440000,96023.0,True
6006900000,437643.0,True
6101200000,111040.0,True
6101301000,489079.0,True
6101302000,2396.0,True
6101900000,33785.0,True
6102100000,60001.0,True
6102200000,60832.0,True
6102301000,301048.0,True
6102302000,3227.0,True
6102900000,530868.0,True
6103101000,846.0,True
6103102000,1064.0,True
6103109000,1607.0,True
6103220000,195.0,True
6103230000,152910.0,True
6103290000,0.0,True
6103310000,5143.0,True
6103320000,11322.0,True
6103330000,13595.0,True
6103390000,110264.0,True
6103410000,17370.0,True
6103420000,203774.0,True
6103430000,286139.0,True
6103490000,80991.0,True
6104130000,28707.0,True
6104191000,21519.0,True
6104199000,2920.0,True
6104220000,32998.0,True
6104230000,81804.0,True
6104290000,0.0,True
6104310000,193176.0,True
6104320000,120833.0,True
6104330000,198180.0,True
6104390000,18029.0,True
6104410000,30447.0,True
6104420000,122993.0,True
6104430000,481256.0,True
6104440000,19054.0,True
6104491000,0.0,True
6104499000,12143.0,True
6104510000,13513.0,True
6104520000,42100.0,True
6104530000,245792.0,True
6104590000,89130.0,True
6104610000,179922.0,True
6104620000,820720.0,True
6104630000,1357004.0,True
6104690000,183422.0,True
6105100000,462067.0,True
6105201000,3742254.0,True
6105202000,71188.0,True
6105900000,63515.0,True
6106100000,682751.0,True
6106201000,1153148.0,True
6106202000,44480.0,True
6106900000,187880.0,True
6107110000,67343.0,True
6107121000,79050.0,True
6107122000,32233.0,True
6107190000,118687.0,True
6107210000,2422.0,True
6107221000,15589.0,True
6107222000,421.0,True
6107290000,0.0,True
6107910000,15726.0,True
6107990000,4518.0,True
6108111000,8754.0,True
6108112000,2211.0,True
6108190000,0.0,True
6108210000,31223.0,True
6108221000,129809.0,True
6108222000,49053.0,True
6108290000,6379.0,True
6108310000,3832.0,True
6108321000,29021.0,True
6108322000,1025.0,True
6108390000,2491.0,True
6108910000,42808.0,True
6108921000,32913.0,True
6108922000,2695.0,True
6108990000,13533.0,True
6109101000,12255299.0,True
6109109000,1674010.0,True
6109901010,51222.0,True
6109901090,155122.0,True
6109902010,404165.0,True
6109902090,24828.0,True
6109903010,4146521.0,True
6109903090,422422.0,True
6109909010,992266.0,True
6109909090,1239968.0,True
6110110000,1924535.0,True
6110120000,326947.0,True
6110190000,102843.0,True
6110200000,3134966.0,True
6110301000,7472812.0,True
6110302000,1018918.0,True
6110901000,41285.0,True
6110909000,426517.0,True
6111201000,221077.0,True
6111202000,109991.0,True
6111301000,54884.0,True
6111302000,415292.0,True
6111901000,50436.0,True
6111902000,0.0,True
6112110000,1766.0,True
6112120000,38596.0,True
6112190000,2655.0,True
6112200000,2000.0,True
6112310000,23501.0,True
6112390000,0.0,True
6112410000,100735.0,True
6112490000,6690.0,True
6113001000,26907.0,True
6113002000,0.0,True
6113003000,6.0,True
6114200000,260801.0,True
6114301000,1873479.0,True
6114302000,42096.0,True
6114900000,3688682.0,True
6115100000,4612.0,True
6115210000,63828.0,True
6115220000,19937.0,True
6115290000,58388.0,True
6115300000,1972.0,True
6115940000,90557.0,True
6115950000,3743088.0,True
6115960000,2112894.0,True
6115990000,116412.0,True
6116100000,4044262.0,True
6116910000,4369.0,True
6116921000,71224.0,True
6116929000,39338.0,True
6116930000,735825.0,True
6116990000,25291.0,True
6117101000,1567.0,True
6117102000,27074.0,True
6117103000,2235.0,True
6117104000,36607.0,True
6117109000,5647.0,True
6117800000,2097181.0,True
6117900000,2617624.0,True
6201201000,158207.0,True
6201209000,58640.0,True
6201301000,50948.0,True
6201309000,196166.0,True
6201401010,70285.0,True
6201401090,981112.0,True
6201409010,583.0,True
6201409090,182051.0,True
6201901000,11059.0,True
6201909000,441354.0,True
6202201000,239125.0,True
6202209000,230943.0,True
6202301000,91010.0,True
6202309000,450745.0,True
6202401010,348069.0,True
6202401090,1675282.0,True
6202409010,15426.0,True
6202409090,138516.0,True
6202901000,103287.0,True
6202909000,461764.0,True
6203110000,111779.0,True
6203120000,9706.0,True
6203190000,1017.0,True
6203220000,3275.0,True
6203230000,2080.0,True
6203290000,2459.0,True
6203310000,41884.0,True
6203320000,75286.0,True
6203330000,918444.0,True
6203390000,71511.0,True
6203410000,95142.0,True
6203421000,335408.0,True
6203429000,465655.0,True
6203430000,1251827.0,True
6203490000,83220.0,True
6204110000,1364.0,True
6204120000,24979.0,True
6204130000,7895.0,True
6204190000,5178.0,True
6204210000,11349.0,True
6204220000,5559.0,True
6204230000,13000.0,True
6204290000,1021.0,True
6204310000,601068.0,True
6204320000,415785.0,True
6204330000,1836665.0,True
6204391000,7507.0,True
6204399000,571688.0,True
6204410000,95167.0,True
6204420000,270412.0,True
6204430000,597773.0,True
6204440000,76282.0,True
6204491000,7751.0,True
6204499000,196323.0,True
6204510000,253394.0,True
6204520000,344312.0,True
6204530000,978493.0,True
6204591000,3638.0,True
6204599000,120765.0,True
6204610000,160086.0,True
6204621000,976434.0,True
6204629000,1482546.0,True
6204630000,2592549.0,True
6204691000,13616.0,True
6204699000,5327487.0,True
6205200000,1139308.0,True
6205301000,243693.0,True
6205302000,206462.0,True
6205900000,215062.0,True
6206100000,57723.0,True
6206200000,32921.0,True
6206300000,887992.0,True
6206401000,1718376.0,True
6206402000,105474.0,True
6206900000,1118442.0,True
6207110000,3399.0,True
6207191000,143.0,True
6207199000,1137.0,True
6207210000,11798.0,True
6207221000,2256.0,True
6207222000,4756.0,True
6207290000,0.0,True
6207910000,0.0,True
6207991000,0.0,True
6207992000,0.0,True
6207993010,10601.0,True
6207993020,0.0,True
6207999000,18235.0,True
6208111000,278.0,True
6208112000,589.0,True
6208190000,0.0,True
6208210000,344638.0,True
6208221000,24283.0,True
6208222000,898.0,True
6208290000,408.0,True
6208910000,17444.0,True
6208921000,60070.0,True
6208922000,350.0,True
6208990000,39110.0,True
6209201000,72771.0,True
6209202000,13785.0,True
6209301000,26911.0,True
6209302000,15463.0,True
6209901000,11073.0,True
6209902000,0.0,True
6210101000,6768.0,True
6210102000,57024.0,True
6210201010,2106.0,True
6210201020,0.0,True
6210201030,0.0,True
6210209010,24202.0,True
6210209030,51.0,True
6210301010,29062.0,True
6210301020,0.0,True
6210301030,0.0,True
6210309010,0.0,True
6210309030,41901.0,True
6210401000,145896.0,True
6210402000,0.0,True
6210403000,12034.0,True
6210501000,56773.0,True
6210502000,0.0,True
6210503000,10332.0,True
6211111000,6833.0,True
6211119000,118244.0,True
6211121000,21158.0,True
6211129000,2633.0,True
6211201000,1192.0,True
6211209000,0.0,True
6211321000,2757.0,True
6211329000,115679.0,True
6211331000,338951.0,True
6211332000,23756.0,True
6211391000,4642.0,True
6211399000,217435.0,True
6211421000,12782.0,True
6211429000,612685.0,True
6211431000,4925514.0,True
6211432000,84153.0,True
6211491000,31682.0,True
6211499000,2045782.0,True
6212101000,6669.0,True
6212102000,690396.0,True
6212109000,742053.0,True
6212201000,0.0,True
6212202000,1352.0,True
6212209000,0.0,True
6212300000,12321.0,True
6212900000,73376.0,True
6213200000,26396.0,True
6213900000,105652.0,True
6214100000,115915.0,True
6214200000,18741.0,True
6214300000,53914.0,True
6214400000,2553.0,True
6214900000,51455.0,True
6215100000,57822.0,True
6215200000,1420.0,True
6215900000,2931.0,True
6216001000,64809.0,True
6216009000,185095.0,True
6217100000,11930524.0,True
6217900000,14545332.0,True
6301100000,1179.0,True
6301200000,43941.0,True
6301300000,42063.0,True
6301400000,211389.0,True
6301900000,162968.0,True
6302101000,10229.0,True
6302109000,3131.0,True
6302210000,8767.0,True
6302220000,1504.0,True
6302290000,486.0,True
6302310000,54639.0,True
6302320000,13505.0,True
6302390000,12572.0,True
6302400000,107.0,True
6302510000,21832.0,True
6302530000,253.0,True
6302590000,2180.0,True
6302600000,175350.0,True
6302910000,37366.0,True
6302930000,322956.0,True
6302990000,29529.0,True
6303120000,53777.0,True
6303190000,90339.0,True
6303910000,8503.0,True
6303920000,1419259.0,True
6303990000,105988.0,True
6304110000,15.0,True
6304190000,4289.0,True
6304200000,0.0,True
6304910000,5017.0,True
6304920000,42583.0,True
6304930000,224289.0,True
6304990000,81692.0,True
6305100000,0.0,True
6305200000,4409.0,True
6305320000,49819.0,True
6305330000,1369165.0,True
6305390000,228844.0,True
6305900000,103230.0,True
6306120000,385300.0,True
6306190000,9907.0,True
6306220000,1122501.0,True
6306290000,191579.0,True
6306300000,0.0,True
6306400000,40676.0,True
6306901000,1.0,True
6306902000,16047.0,True
6306909000,17721.0,True
6307100000,4538314.0,True
6307200000,65907.0,True
6307901000,652497.0,True
6307902000,17203.0,True
6307903000,72.0,True
6307904010,192.0,True
6307904020,173856.0,True
6307904030,334123.0,True
6307904090,1247902.0,True
6307909000,6661526.0,True
6308000000,97752.0,True
6309000000,25610609.0,True
6310100000,16129.0,True
6310900000,99447.0,True
6401100000,177.0,True
6401921000,0.0,True
6401929010,657240.0,True
6401929090,3781.0,True
6401991010,68.0,True
6401991090,71.0,True
6401999000,20626.0,True
6402120000,0.0,True
6402190000,827428.0,True
6402200000,145719.0,True
6402911000,75389.0,True
6402912000,59402.0,True
6402919000,528676.0,True
6402991000,1108954.0,True
6402992000,18848.0,True
6402999000,5765153.0,True
6403120000,1357.0,True
6403190000,172711.0,True
6403200000,8046.0,True
6403400000,69589.0,True
6403510000,49048.0,True
6403591000,7646.0,True
6403599000,400157.0,True
6403911000,14644.0,True
6403912000,386.0,True
6403913000,23028.0,True
6403914000,2812.0,True
6403919000,858377.0,True
6403991000,144154.0,True
6403992000,16974.0,True
6403994000,483243.0,True
6403999000,5114956.0,True
6404110000,2676848.0,True
6404191000,213152.0,True
6404199000,5744894.0,True
6404200000,340724.0,True
6405100000,82404.0,True
6405200000,135030.0,True
6405900000,530360.0,True
6406101000,1134521.0,True
6406102000,1492647.0,True
6406201000,452131.0,True
6406202000,16212.0,True
6406902000,2041855.0,True
6406903000,0.0,True
6406909000,3449194.0,True
6501000000,465023.0,True
6502000000,0.0,True
6504000000,226658.0,True
6505001000,62279.0,True
6505009011,1131406.0,True
6505009019,927136.0,True
6505009021,397659.0,True
6505009029,3283681.0,True
6505009090,1456456.0,True
6506100000,2761009.0,True
6506910000,33859.0,True
6506990000,222866.0,True
6507000000,1759685.0,True
6601100000,5975.0,True
6601910000,69360.0,True
6601992000,316.0,True
6601999000,66136.0,True
6602001000,882272.0,True
6602009000,0.0,True
6603200000,174.0,True
6603900000,2615.0,True
6701000000,1199.0,True
6702100000,69625.0,True
6702901000,334.0,True
6702909000,1283.0,True
6703001000,222166.0,True
6703009000,1103.0,True
6704110000,80682.0,True
6704191000,247631.0,True
6704194000,746311.0,True
6704199000,86966.0,True
6704201000,47588.0,True
6704202000,272559.0,True
6704205000,3887.0,True
6704209000,13680.0,True
6704900000,192500.0,True
6801000000,7339.0,True
6802100000,1644.0,True
6802211000,180.0,True
6802212000,0.0,True
6802213000,0.0,True
6802230000,459.0,True
6802291000,1957.0,True
6802299000,0.0,True
6802911000,2184.0,True
6802912000,0.0,True
6802913000,0.0,True
6802920000,0.0,True
6802930000,25340.0,True
6802990000,27849.0,True
6803000000,378.0,True
6804100000,296627.0,True
6804210000,28754608.0,True
6804221000,77811.0,True
6804229000,2096118.0,True
6804230000,37090.0,True
6804300000,321183.0,True
6805100000,8444854.0,True
6805200000,4180474.0,True
6805300000,9113898.0,True
6806101000,15834.0,True
6806102000,461197.0,True
6806103000,2026112.0,True
6806109000,350065.0,True
6806201000,109724.0,True
6806202000,3623.0,True
6806204000,241.0,True
6806209000,151455.0,True
6806901000,401320.0,True
6806909000,4389014.0,True
6807100000,336898.0,True
6807900000,2119762.0,True
6808000000,19245.0,True
6809110000,10065.0,True
6809190000,202942.0,True
6809900000,548.0,True
6810111000,0.0,True
6810112000,10525.0,True
6810191000,9190.0,True
6810192000,1452.0,True
6810199000,302587.0,True
6810910000,13992.0,True
6810992000,0.0,True
6810993000,112324.0,True
6810999000,1875742.0,True
6811820000,27540.0,True
6811890000,86084.0,True
6812910000,148607.0,True
6812990000,4109.0,True
6813200000,2042.0,True
6813810000,174649.0,True
6813891000,3675.0,True
6813899000,860787.0,True
6814100000,2969037.0,True
6814900000,64379.0,True
6815110000,12079163.0,True
6815120000,311968.0,True
6815131000,2037512.0,True
6815139000,2077683.0,True
6815191000,3817620.0,True
6815199000,2138791.0,True
6815910000,20747.0,True
6815990000,6226378.0,True
6901001000,0.0,True
6901002000,165976.0,True
6901003000,0.0,True
6901009010,0.0,True
6901009090,343.0,True
6902100000,745164.0,True
6902200000,576096.0,True
6902901000,93424.0,True
6902909000,50832.0,True
6903102010,0.0,True
6903102090,10344.0,True
6903105000,4301.0,True
6903109000,629018.0,True
6903202000,32353.0,True
6903205000,5999.0,True
6903207000,0.0,True
6903209000,1422162.0,True
6903901000,538228.0,True
6903909020,5584.0,True
6903909070,29745.0,True
6903909080,132247.0,True
6903909090,718968.0,True
6904100000,12335.0,True
6904900000,0.0,True
6905100000,0.0,True
6905900000,2877.0,True
6906001000,3779.0,True
6906002000,0.0,True
6907210000,194284.0,True
6907221000,212.0,True
6907229000,8768.0,True
6907230000,5919.0,True
6907301000,15592.0,True
6907309000,270.0,True
6907401000,0.0,True
6907409000,0.0,True
6909110000,3793128.0,True
6909120000,5818172.0,True
6909190000,10939123.0,True
6909900000,150131.0,True
6910101000,7831.0,True
6910103000,602923.0,True
6910104000,1520.0,True
6910109000,13194.0,True
6910900000,364066.0,True
6911101000,4846.0,True
6911102000,132863.0,True
6911109000,255525.0,True
6911900000,18744.0,True
6912001010,6280.0,True
6912001020,54596.0,True
6912001090,264617.0,True
6912002000,1475.0,True
6912003000,41.0,True
6912009000,123379.0,True
6913100000,3186.0,True
6913900000,135721.0,True
6914101000,0.0,True
6914109000,795793.0,True
6914901000,18603.0,True
6914909000,2526321.0,True
7001001000,700.0,True
7001002000,367900.0,True
7002100000,1.0,True
7002201000,17225.0,True
7002209000,6.0,True
7002311000,125589.0,True
7002319000,18405.0,True
7002320000,0.0,True
7002390000,289941.0,True
7003121000,0.0,True
7003122000,0.0,True
7003123000,584.0,True
7003125000,0.0,True
7003127000,0.0,True
7003191000,3240.0,True
7003192000,0.0,True
7003194000,0.0,True
7003195000,717968.0,True
7003196000,0.0,True
7003200000,0.0,True
7003300000,0.0,True
7004201000,0.0,True
7004202000,0.0,True
7004901000,22860668.0,True
7004902000,0.0,True
7004903000,3251.0,True
7004905000,0.0,True
7005101010,2340.0,True
7005101020,821.0,True
7005102010,0.0,True
7005102020,0.0,True
7005109010,3323.0,True
7005109020,14673.0,True
7005109030,0.0,True
7005109040,102310.0,True
7005211000,0.0,True
7005212000,0.0,True
7005213000,238297.0,True
7005214000,0.0,True
7005215000,0.0,True
7005216000,0.0,True
7005217010,0.0,True
7005217020,0.0,True
7005291020,15575.0,True
7005291040,26352.0,True
7005291091,389.0,True
7005291099,6319076.0,True
7005292091,0.0,True
7005292099,4332.0,True
7005293010,0.0,True
7005293020,0.0,True
7005293090,0.0,True
7005294010,241.0,True
7005294020,0.0,True
7005295010,0.0,True
7005295020,0.0,True
7005296010,0.0,True
7005296020,0.0,True
7005296090,0.0,True
7005297010,0.0,True
7005297020,0.0,True
7005298010,0.0,True
7005298020,0.0,True
7005298090,0.0,True
7005299010,0.0,True
7005299020,0.0,True
7005299090,0.0,True
7005300000,127.0,True
7006001000,0.0,True
7006002000,388252.0,True
7006003000,877284.0,True
7006004000,26370763.0,True
7006009000,17730973.0,True
7007111000,3895657.0,True
7007112000,584330.0,True
7007191000,9302932.0,True
7007192000,309731.0,True
7007211000,3105398.0,True
7007212000,762461.0,True
7007291000,350218.0,True
7007292000,0.0,True
7008000000,1063188.0,True
7009100000,7805713.0,True
7009910000,110219.0,True
7009920000,302154.0,True
7010100000,223438.0,True
7010200000,11636.0,True
7010900000,5581794.0,True
7011100000,1857.0,True
7011900000,262.0,True
7013100000,1588.0,True
7013220000,986.0,True
7013280000,2433.0,True
7013330000,161.0,True
7013370000,90963.0,True
7013410000,352.0,True
7013420000,9157.0,True
7013490000,1960975.0,True
7013910000,3148.0,True
7013990000,144592.0,True
7014001000,468504.0,True
7014009010,72.0,True
7014009020,375684.0,True
7015100000,0.0,True
7015901000,540.0,True
7015902000,0.0,True
7015909000,123.0,True
7016100000,0.0,True
7016901000,67.0,True
7016909020,29000.0,True
7016909090,0.0,True
7017100000,78886.0,True
7017200000,85916.0,True
7017900000,212252.0,True
7018101000,56914.0,True
7018102000,1160.0,True
7018103000,674.0,True
7018109000,26686.0,True
7018200000,160384.0,True
7018901000,0.0,True
7018909000,4839.0,True
7019110000,3861097.0,True
7019120000,692511.0,True
7019130000,0.0,True
7019140000,63737.0,True
7019150000,675667.0,True
7019190000,188683.0,True
7019610000,38486.0,True
7019620000,12877.0,True
7019631000,0.0,True
7019632000,393305.0,True
7019639000,40854.0,True
7019641000,113353.0,True
7019642000,526370.0,True
7019649000,527349.0,True
7019651000,0.0,True
7019659000,136007.0,True
7019661000,1118.0,True
7019669000,3040.0,True
7019692000,4424.0,True
7019693010,40500.0,True
7019693090,15298.0,True
7019699000,1859496.0,True
7019710000,186039.0,True
7019720000,0.0,True
7019730000,0.0,True
7019801000,1058799.0,True
7019809000,181561.0,True
7019900000,2350452.0,True
7020001011,10341955.0,True
7020001012,214610.0,True
7020001013,3514496.0,True
7020001019,14449982.0,True
7020001090,805224.0,True
7020009000,3511672.0,True
7101100000,60.0,True
7101210000,0.0,True
7101220000,128.0,True
7102210000,0.0,True
7102290000,32000.0,True
7102390000,801881.0,True
7103100000,187189.0,True
7103911000,71197.0,True
7103919010,8054.0,True
7103919020,71436.0,True
7103919030,653095.0,True
7103991000,12837.0,True
7103999010,573.0,True
7103999020,0.0,True
7103999030,0.0,True
7103999040,0.0,True
7103999090,2929009.0,True
7104100000,152673.0,True
7104210000,0.0,True
7104290000,0.0,True
7104911000,20400.0,True
7104919000,97065.0,True
7104991000,1080.0,True
7104999010,16998.0,True
7104999090,135145.0,True
7105101000,0.0,True
7105102000,1775264.0,True
7105901000,4230.0,True
7105909000,8134.0,True
7106100000,7804525.0,True
7106911000,403953792.0,True
7106919000,1025994.0,True
7106921000,9644693.0,True
7106922000,592901.0,True
7106923000,6605263.0,True
7106929000,2792317.0,True
7107002000,0.0,True
7107003000,0.0,True
7107004000,0.0,True
7107009000,121583.0,True
7108110000,6245.0,True
7108121000,199828137.0,True
7108129000,108441469.0,True
7108131010,49178095.0,True
7108131090,60969.0,True
7108139010,211104335.0,True
7108139020,259471.0,True
7108139090,3455056.0,True
7108200000,0.0,True
7109000000,1181324.0,True
7110110000,38606856.0,True
7110190000,1217657.0,True
7110210000,20194161.0,True
7110290000,145468.0,True
7110310000,17832430.0,True
7110390000,456452.0,True
7110410000,1518823.0,True
7110490000,0.0,True
7111000000,81840.0,True
7112300000,146920.0,True
7112911000,0.0,True
7112919000,302786.0,True
7112921000,26477.0,True
7112929000,22586828.0,True
7112991000,3188446.0,True
7112999000,4861883.0,True
7113110000,2108507.0,True
7113191000,52212512.0,True
7113192000,33644651.0,True
7113199000,327332.0,True
7113201000,7359.0,True
7113202000,111075.0,True
7113203000,19941.0,True
7113209000,35836.0,True
7114110000,970394.0,True
7114199000,276796.0,True
7114200000,4547.0,True
7115901010,50876.0,True
7115901090,209110.0,True
7115909010,275.0,True
7115909020,128390.0,True
7115909090,186558.0,True
7116101000,4087.0,True
7116102000,9731.0,True
7116201000,1379847.0,True
7116209010,130933.0,True
7116209090,40464.0,True
7117110000,37430.0,True
7117191000,3363205.0,True
7117192000,2179743.0,True
7117193000,1444059.0,True
7117194000,181371.0,True
7117195000,511943.0,True
7117196000,89817.0,True
7117199000,3079129.0,True
7117900000,1383348.0,True
7118100000,7490.0,True
7118901000,0.0,True
7118902000,436805.0,True
7118909000,0.0,True
7201101000,22262.0,True
7202110000,150440.0,True
7202190000,31976.0,True
7202210000,84821.0,True
7202291000,44985.0,True
7202299000,24095.0,True
7202300000,242236.0,True
7202410000,35564.0,True
7202490000,358610.0,True
7202500000,0.0,True
7202600000,26741266.0,True
7202700000,72885802.0,True
7202800000,0.0,True
7202910000,374001.0,True
7202920000,2648256.0,True
7202930000,198951.0,True
7202991000,0.0,True
7202999000,340480.0,True
7203900000,170551.0,True
7204100000,303119.0,True
7204210000,20816568.0,True
7204290000,3783112.0,True
7204300000,417760.0,True
7204410000,143724.0,True
7204490000,6688092.0,True
7205101000,437799.0,True
7205102000,9991.0,True
7205109000,115830.0,True
7205210000,4931022.0,True
7205290000,2779898.0,True
7206100000,616453.0,True
7206900000,9000.0,True
7207111000,0.0,True
7207112000,0.0,True
7207121000,61613944.0,True
7207190000,51147.0,True
7207201000,0.0,True
7207202000,1368177.0,True
7207209000,156954.0,True
7208101000,12.0,True
7208109000,0.0,True
7208251000,2690916.0,True
7208259000,6156159.0,True
7208261000,12613961.0,True
7208269000,15644020.0,True
7208271000,17533178.0,True
7208279000,26159775.0,True
7208361000,25731274.0,True
7208369000,4220622.0,True
7208371000,11125003.0,True
7208379000,21267133.0,True
7208381000,4530310.0,True
7208389000,50159400.0,True
7208391000,13009786.0,True
7208399000,73353586.0,True
7208511000,78764966.0,True
7208519000,61367125.0,True
7208521000,3922729.0,True
7208529000,10518981.0,True
7208539000,64488.0,True
7208541000,0.0,True
7208549000,843168.0,True
7208900000,476052.0,True
7209151000,12065.0,True
7209159000,1192172.0,True
7209161000,25250377.0,True
7209169000,51401971.0,True
7209171000,36789533.0,True
7209179000,75210071.0,True
7209181000,10632417.0,True
7209189000,4807846.0,True
7209261000,147.0,True
7209269000,207905.0,True
7209279000,951574.0,True
7209900000,29279.0,True
7210110000,704522.0,True
7210120000,28663894.0,True
7210200000,0.0,True
7210301000,2564229.0,True
7210309000,32058314.0,True
7210410000,88952.0,True
7210491010,36581622.0,True
7210491090,57603216.0,True
7210499010,61650372.0,True
7210499090,36616232.0,True
7210500000,8788349.0,True
7210610000,28610518.0,True
7210690000,22703293.0,True
7210701000,8456931.0,True
7210702000,167399917.0,True
7210901000,768369.0,True
7210902000,122448.0,True
7210909000,221435.0,True
7211130000,778.0,True
7211141000,5239.0,True
7211149000,284955.0,True
7211191000,73865.0,True
7211199000,481617.0,True
7211231000,643403.0,True
7211239000,698942.0,True
7211291000,6030133.0,True
7211299000,2349272.0,True
7211901000,153980.0,True
7211909000,926175.0,True
7212101000,16126.0,True
7212102000,120818.0,True
7212201000,147864.0,True
7212209000,1113103.0,True
7212301010,554614.0,True
7212301090,353125.0,True
7212309010,99945.0,True
7212309090,1492747.0,True
7212401000,34093.0,True
7212402000,5127604.0,True
7212501000,10362902.0,True
7212502000,54845.0,True
7212509000,2603530.0,True
7212600000,1039620.0,True
7213100000,16033210.0,True
7213200000,203141.0,True
7213911010,1141249.0,True
7213911090,4083326.0,True
7213919000,10092017.0,True
7213991010,1565814.0,True
7213991090,3112085.0,True
7213999000,60343.0,True
7214100000,54613.0,True
7214201000,25737615.0,True
7214209000,68838.0,True
7214300000,0.0,True
7214910000,0.0,True
7214991000,14040901.0,True
7214999000,141769.0,True
7215100000,323951.0,True
7215500000,1868570.0,True
7215900000,742248.0,True
7216101000,0.0,True
7216210000,204015.0,True
7216310000,462205.0,True
7216320000,13202.0,True
7216333000,8004594.0,True
7216334000,58673656.0,True
7216335000,448570.0,True
7216401000,627157.0,True
7216500000,418884.0,True
7216610000,116400.0,True
7216690000,781800.0,True
7216910000,0.0,True
7216990000,236028.0,True
7217100000,16578611.0,True
7217200000,4525053.0,True
7217301000,8163133.0,True
7217309000,1939091.0,True
7217900000,2403725.0,True
7218101000,0.0,True
7218109000,795.0,True
7218911000,0.0,True
7218912000,0.0,True
7218919000,0.0,True
7218991000,0.0,True
7218992000,2399685.0,True
7218999000,470494.0,True
