국가코드,국가,기준월,수출액_USD,전년동월_수출액_USD,YoY_%,MoM_%,수출액_십억달러
GH,가나,2025-04-01,41249,,,,4.1249e-05
GY,가이아나,2025-05-01,0,,,,0.0
GT,과테말라,2025-04-01,510,,,,5.1e-07
GT,과테말라,2025-09-01,368,,,-27.84313725490196,3.68e-07
GT,과테말라,2025-12-01,0,,,-100.0,0.0
GT,과테말라,2026-04-01,231,,,inf,2.31e-07
VA,교황청,2026-01-01,0,,,,0.0
GR,그리스,2025-03-01,0,,,,0.0
GR,그리스,2025-04-01,1755,,,inf,1.755e-06
GR,그리스,2025-05-01,0,,,-100.0,0.0
GR,그리스,2025-07-01,0,,,,0.0
GR,그리스,2025-08-01,7007,,,inf,7.007e-06
GR,그리스,2025-10-01,8709,,,24.289995718567138,8.709e-06
GR,그리스,2026-02-01,46,,,-99.47181077046733,4.6e-08
GR,그리스,2026-04-01,5866,,,12652.173913043478,5.866e-06
GR,그리스,2026-06-01,0,,,-100.0,0.0
GR,그리스,2026-07-01,4,,,inf,4e-09
ZZ,기타국,2025-07-01,0,,,,0.0
ZZ,기타국,2026-02-01,36,,,inf,3.6e-08
ZZ,기타국,2026-07-01,0,,,-100.0,0.0
NA,나미비아,2025-03-01,0,,,,0.0
NA,나미비아,2025-04-01,0,,,,0.0
NA,나미비아,2025-06-01,0,,,,0.0
NA,나미비아,2025-10-01,0,,,,0.0
NA,나미비아,2025-12-01,0,,,,0.0
NA,나미비아,2026-01-01,0,,,,0.0
NA,나미비아,2026-02-01,0,,,,0.0
NA,나미비아,2026-03-01,0,,,,0.0
NA,나미비아,2026-04-01,0,,,,0.0
NA,나미비아,2026-06-01,0,,,,0.0
NG,나이지리아,2025-01-01,120750,,,,0.00012075
NG,나이지리아,2025-02-01,420000,,,247.82608695652172,0.00042
NG,나이지리아,2025-03-01,65987,,,-84.28880952380953,6.5987e-05
NG,나이지리아,2025-04-01,200466,,,203.79620228226773,0.000200466
NG,나이지리아,2025-07-01,15,,,-99.9925174343779,1.5e-08
NG,나이지리아,2026-01-01,173920,,,1159366.6666666665,0.00017392
NG,나이지리아,2026-04-01,60850,,,-65.01264949402024,6.085e-05
NG,나이지리아,2026-06-01,190554,,,213.15365653245686,0.000190554
SS,남수단,2025-05-01,0,,,,0.0
ZA,남아프리카공화국,2025-01-01,497360,,,,0.00049736
ZA,남아프리카공화국,2025-02-01,488552,,,-1.77095061926974,0.000488552
ZA,남아프리카공화국,2025-03-01,359262,,,-26.46391786340042,0.000359262
ZA,남아프리카공화국,2025-04-01,338199,,,-5.862852180302958,0.000338199
ZA,남아프리카공화국,2025-05-01,533738,,,57.81773452907903,0.000533738
ZA,남아프리카공화국,2025-06-01,135377,,,-74.63605739145423,0.000135377
ZA,남아프리카공화국,2025-07-01,735768,,,443.4955716259039,0.000735768
ZA,남아프리카공화국,2025-08-01,496291,,,-32.54789553228735,0.000496291
ZA,남아프리카공화국,2025-09-01,338573,,,-31.77933913772364,0.000338573
ZA,남아프리카공화국,2025-10-01,305363,,,-9.808815233347023,0.000305363
ZA,남아프리카공화국,2025-11-01,304923,,,-0.144090803404473,0.000304923
ZA,남아프리카공화국,2026-01-01,312198,,,2.385848230536891,0.000312198
ZA,남아프리카공화국,2026-02-01,327476,497360.0,-34.157149750683615,4.893689261302114,0.000327476
ZA,남아프리카공화국,2026-03-01,302665,488552.0,-38.048559825770845,-7.576433082118994,0.000302665
ZA,남아프리카공화국,2026-04-01,274350,359262.0,-23.635118659919495,-9.355227727024928,0.00027435
ZA,남아프리카공화국,2026-05-01,320214,338199.0,-5.317874978932524,16.717331875341724,0.000320214
ZA,남아프리카공화국,2026-06-01,129740,533738.0,-75.69219354814535,-59.48334551268839,0.00012974
ZA,남아프리카공화국,2026-07-01,184420,135377.0,36.22698094949659,42.14583012178203,0.00018442
NL,네덜란드,2025-01-01,4119859,,,,0.004119859
NL,네덜란드,2025-02-01,10039340,,,143.6816405609998,0.01003934
NL,네덜란드,2025-03-01,7762067,,,-22.683493137995125,0.007762067
NL,네덜란드,2025-04-01,12413637,,,59.92694987044045,0.012413637
NL,네덜란드,2025-05-01,10639027,,,-14.295649212233286,0.010639027
NL,네덜란드,2025-06-01,11324967,,,6.447394108502591,0.011324967
NL,네덜란드,2025-07-01,16874254,,,49.00046949364179,0.016874254
NL,네덜란드,2025-08-01,13223916,,,-21.632588913263962,0.013223916
NL,네덜란드,2025-09-01,10277866,,,-22.278196564466988,0.010277866
NL,네덜란드,2025-10-01,12932842,,,25.83197718281207,0.012932842
NL,네덜란드,2025-11-01,14068887,,,8.784186801323335,0.014068887
NL,네덜란드,2025-12-01,4925814,,,-64.98789136624667,0.004925814
NL,네덜란드,2026-01-01,14044517,4119859.0,240.89800160636568,185.12073334478322,0.014044517
NL,네덜란드,2026-02-01,18891252,10039340.0,88.17225036705601,34.509801939077,0.018891252
NL,네덜란드,2026-03-01,20433611,7762067.0,163.2496086416157,8.164408584460148,0.020433611
NL,네덜란드,2026-04-01,31581400,12413637.0,154.408921414409,54.55613792393328,0.0315814
NL,네덜란드,2026-05-01,20048368,10639027.0,88.44174377976482,-36.51843173513524,0.020048368
NL,네덜란드,2026-06-01,54093978,11324967.0,377.6524117023917,169.81736368765777,0.054093978
NL,네덜란드,2026-07-01,58175183,16874254.0,244.7570660012585,7.5446568192858665,0.058175183
AN,네덜란드 열도,2025-05-01,69000,,,,6.9e-05
AN,네덜란드 열도,2025-06-01,45600,,,-33.913043478260875,4.56e-05
AN,네덜란드 열도,2026-06-01,15200,,,-66.66666666666667,1.52e-05
AN,네덜란드 열도,2026-07-01,59400,,,290.7894736842105,5.94e-05
NP,네팔,2025-09-01,0,,,,0.0
NP,네팔,2026-03-01,0,,,,0.0
NP,네팔,2026-06-01,0,,,,0.0
NO,노르웨이,2025-01-01,759,,,,7.59e-07
NO,노르웨이,2025-02-01,744,,,-1.9762845849802368,7.44e-07
NO,노르웨이,2025-03-01,79,,,-89.38172043010752,7.9e-08
NO,노르웨이,2025-04-01,746,,,844.3037974683544,7.46e-07
NO,노르웨이,2025-05-01,120,,,-83.91420911528151,1.2e-07
NO,노르웨이,2025-06-01,2893,,,2310.8333333333335,2.893e-06
NO,노르웨이,2025-07-01,1396,,,-51.745592810231585,1.396e-06
NO,노르웨이,2025-08-01,5,,,-99.64183381088824,5e-09
NO,노르웨이,2025-09-01,696,,,13819.999999999998,6.96e-07
NO,노르웨이,2025-10-01,2095,,,201.00574712643677,2.095e-06
NO,노르웨이,2025-11-01,698,,,-66.68257756563246,6.98e-07
NO,노르웨이,2025-12-01,13,,,-98.13753581661892,1.3e-08
NO,노르웨이,2026-01-01,1800,759.0,137.15415019762847,13746.153846153846,1.8e-06
NO,노르웨이,2026-02-01,0,744.0,-100.0,-100.0,0.0
NO,노르웨이,2026-03-01,3247,79.0,4010.1265822784812,inf,3.247e-06
NO,노르웨이,2026-04-01,386,746.0,-48.257372654155496,-88.1121034801355,3.86e-07
NO,노르웨이,2026-05-01,502,120.0,318.33333333333337,30.051813471502587,5.02e-07
NO,노르웨이,2026-06-01,866,2893.0,-70.06567576909782,72.50996015936255,8.66e-07
NO,노르웨이,2026-07-01,1164,1396.0,-16.6189111747851,34.41108545034641,1.164e-06
NZ,뉴질랜드,2025-01-01,0,,,,0.0
NZ,뉴질랜드,2025-02-01,28384,,,inf,2.8384e-05
NZ,뉴질랜드,2025-03-01,0,,,-100.0,0.0
NZ,뉴질랜드,2025-04-01,1357,,,inf,1.357e-06
NZ,뉴질랜드,2025-05-01,0,,,-100.0,0.0
NZ,뉴질랜드,2025-06-01,0,,,,0.0
NZ,뉴질랜드,2025-07-01,5429,,,inf,5.429e-06
NZ,뉴질랜드,2025-08-01,0,,,-100.0,0.0
NZ,뉴질랜드,2025-10-01,0,,,,0.0
NZ,뉴질랜드,2025-11-01,0,,,,0.0
NZ,뉴질랜드,2025-12-01,0,,,,0.0
NZ,뉴질랜드,2026-01-01,0,,,,0.0
NZ,뉴질랜드,2026-03-01,4,0.0,inf,inf,4e-09
NZ,뉴질랜드,2026-04-01,963,28384.0,-96.60724351747463,23975.0,9.63e-07
NZ,뉴질랜드,2026-05-01,1180,0.0,inf,22.533748701973,1.18e-06
NZ,뉴질랜드,2026-06-01,9380,1357.0,591.2306558585115,694.9152542372882,9.38e-06
NZ,뉴질랜드,2026-07-01,0,0.0,,-100.0,0.0
TW,대만,2025-01-01,1287476243,,,,1.287476243
TW,대만,2025-02-01,1588379541,,,23.371561194702362,1.588379541
TW,대만,2025-03-01,2625708784,,,65.30739135225363,2.625708784
TW,대만,2025-04-01,2159334464,,,-17.76184483374147,2.159334464
TW,대만,2025-05-01,2660655459,,,23.216458744947822,2.660655459
TW,대만,2025-06-01,3358567643,,,26.230836527113066,3.358567643
TW,대만,2025-07-01,3428019880,,,2.0679124073845534,3.42801988
TW,대만,2025-08-01,3257457103,,,-4.975548070625546,3.257457103
TW,대만,2025-09-01,3925268601,,,20.5010066712765,3.925268601
TW,대만,2025-10-01,4003358499,,,1.989415398989669,4.003358499
TW,대만,2025-11-01,2830527623,,,-29.29617410713934,2.830527623
TW,대만,2025-12-01,3648095174,,,28.883927659164897,3.648095174
TW,대만,2026-01-01,2885175239,1287476243.0,124.09541571634266,-20.91282980875433,2.885175239
TW,대만,2026-02-01,3359164186,1588379541.0,111.48372283145642,16.42842835308278,3.359164186
TW,대만,2026-03-01,4561892649,2625708784.0,73.73947472005715,35.804396463043254,4.561892649
TW,대만,2026-04-01,3914593860,2159334464.0,81.28705512107271,-14.189259564051614,3.91459386
TW,대만,2026-05-01,4684756928,2660655459.0,76.07529423447983,19.674150002370872,4.684756928
TW,대만,2026-06-01,6064567164,3358567643.0,80.57004677693192,29.45318737356697,6.064567164
TW,대만,2026-07-01,3896005534,3428019880.0,13.651777713727853,-35.75789617555631,3.896005534
DK,덴마크,2025-01-01,120823,,,,0.000120823
DK,덴마크,2025-02-01,19826,,,-83.59087259876017,1.9826e-05
DK,덴마크,2025-03-01,29710,,,49.85372742862908,2.971e-05
DK,덴마크,2025-04-01,348616,,,1073.3961629081116,0.000348616
DK,덴마크,2025-05-01,56648,,,-83.7506023819905,5.6648e-05
DK,덴마크,2025-06-01,6529,,,-88.47443863861037,6.529e-06
DK,덴마크,2025-07-01,56488,,,765.1860928166641,5.6488e-05
DK,덴마크,2025-08-01,40426,,,-28.434357739696924,4.0426e-05
DK,덴마크,2025-09-01,12951,,,-67.96368673625885,1.2951e-05
DK,덴마크,2025-10-01,12042,,,-7.018763029881859,1.2042e-05
DK,덴마크,2025-11-01,45053,,,274.1322039528318,4.5053e-05
DK,덴마크,2025-12-01,21032,,,-53.31720418174151,2.1032e-05
DK,덴마크,2026-01-01,29145,120823.0,-75.87793714772849,38.574553062000774,2.9145e-05
DK,덴마크,2026-02-01,39186,19826.0,97.64955109452234,34.451878538342775,3.9186e-05
DK,덴마크,2026-03-01,20562,29710.0,-30.790979468192525,-47.52717807380187,2.0562e-05
DK,덴마크,2026-04-01,44465,348616.0,-87.24527847258875,116.24841941445383,4.4465e-05
DK,덴마크,2026-05-01,52818,56648.0,-6.761050699053806,18.78556167772405,5.2818e-05
DK,덴마크,2026-06-01,430103,6529.0,6487.578495941186,714.3114089893597,0.000430103
DK,덴마크,2026-07-01,427040,56488.0,655.9835717320492,-0.7121549954313244,0.00042704
DO,도미니카 공화국,2025-07-01,4360,,,,4.36e-06
DO,도미니카 공화국,2025-11-01,0,,,-100.0,0.0
DO,도미니카 공화국,2025-12-01,0,,,,0.0
DO,도미니카 공화국,2026-02-01,0,,,,0.0
DE,독일,2025-01-01,17323883,,,,0.017323883
DE,독일,2025-02-01,22603046,,,30.473324023257376,0.022603046
DE,독일,2025-03-01,27445475,,,21.423789519341764,0.027445475
DE,독일,2025-04-01,22721092,,,-17.213704627083338,0.022721092
DE,독일,2025-05-01,29775061,,,31.045906596390704,0.029775061
DE,독일,2025-06-01,40126123,,,34.76420081893367,0.040126123
DE,독일,2025-07-01,21287463,,,-46.94861748791429,0.021287463
DE,독일,2025-08-01,35915628,,,68.71727739468061,0.035915628
DE,독일,2025-09-01,50421684,,,40.38925895991572,0.050421684
DE,독일,2025-10-01,20908959,,,-58.53181143255747,0.020908959
DE,독일,2025-11-01,31817102,,,52.16970868803177,0.031817102
DE,독일,2025-12-01,34187045,,,7.448645071446158,0.034187045
DE,독일,2026-01-01,32544141,17323883.0,87.85708146378037,-4.805633244990903,0.032544141
DE,독일,2026-02-01,43672603,22603046.0,93.2155648402432,34.19497844481438,0.043672603
DE,독일,2026-03-01,42287011,27445475.0,54.076440651874314,-3.172680135415784,0.042287011
DE,독일,2026-04-01,32296342,22721092.0,42.142560753682076,-23.62585759490071,0.032296342
DE,독일,2026-05-01,46133933,29775061.0,54.941523041716025,42.845691316991875,0.046133933
DE,독일,2026-06-01,45829668,40126123.0,14.214044551475858,-0.6595253866606199,0.045829668
DE,독일,2026-07-01,53489198,21287463.0,151.27089122832533,16.713038375054335,0.053489198
LA,라오스,2025-02-01,585,,,,5.85e-07
LR,라이베리아,2025-03-01,0,,,,0.0
LV,라트비아,2025-04-01,986,,,,9.86e-07
LV,라트비아,2025-06-01,0,,,-100.0,0.0
LV,라트비아,2025-07-01,0,,,,0.0
LV,라트비아,2025-08-01,0,,,,0.0
LV,라트비아,2025-10-01,0,,,,0.0
LV,라트비아,2025-11-01,0,,,,0.0
LV,라트비아,2026-02-01,14282,,,inf,1.4282e-05
LV,라트비아,2026-04-01,12149,,,-14.934883069598094,1.2149e-05
LV,라트비아,2026-06-01,0,,,-100.0,0.0
LV,라트비아,2026-07-01,0,,,,0.0
RU,러시아 연방,2025-02-01,0,,,,0.0
RU,러시아 연방,2026-03-01,0,,,,0.0
RU,러시아 연방,2026-05-01,0,,,,0.0
LB,레바논,2025-02-01,30800,,,,3.08e-05
LB,레바논,2025-05-01,8800,,,-71.42857142857143,8.8e-06
LB,레바논,2025-07-01,22440,,,154.99999999999997,2.244e-05
LB,레바논,2025-08-01,5493,,,-75.52139037433156,5.493e-06
LB,레바논,2025-09-01,96558,,,1657.8372474057894,9.6558e-05
LB,레바논,2026-03-01,46253,,,-52.09822075850784,4.6253e-05
RO,루마니아,2025-01-01,85227,,,,8.5227e-05
RO,루마니아,2025-02-01,84564,,,-0.7779224893519676,8.4564e-05
RO,루마니아,2025-03-01,124189,,,46.85800104063196,0.000124189
RO,루마니아,2025-04-01,179986,,,44.929100000805235,0.000179986
RO,루마니아,2025-05-01,98022,,,-45.53909748535997,9.8022e-05
RO,루마니아,2025-06-01,111769,,,14.024402685111514,0.000111769
RO,루마니아,2025-07-01,47180,,,-57.78793762134402,4.718e-05
RO,루마니아,2025-08-01,172068,,,264.7053836371344,0.000172068
RO,루마니아,2025-09-01,257984,,,49.93142246088755,0.000257984
RO,루마니아,2025-10-01,108496,,,-57.94467873976681,0.000108496
RO,루마니아,2025-11-01,224589,,,107.00210145996168,0.000224589
RO,루마니아,2025-12-01,57175,,,-74.54238631455681,5.7175e-05
RO,루마니아,2026-01-01,253653,85227.0,197.62047238551165,343.6432006996065,0.000253653
RO,루마니아,2026-02-01,125053,84564.0,47.879712407170906,-50.69918353025591,0.000125053
RO,루마니아,2026-03-01,85763,124189.0,-30.941548768409444,-31.418678480324346,8.5763e-05
RO,루마니아,2026-04-01,243139,179986.0,35.08772904559243,183.50104357356904,0.000243139
RO,루마니아,2026-05-01,55363,98022.0,-43.51982208075738,-77.22989730154356,5.5363e-05
RO,루마니아,2026-06-01,271058,111769.0,142.51626121733216,389.6013583078951,0.000271058
RO,루마니아,2026-07-01,153550,47180.0,225.4557015684612,-43.35160740505722,0.00015355
LU,룩셈부르그,2026-03-01,3500,,,,3.5e-06
LU,룩셈부르그,2026-04-01,104,,,-97.02857142857142,1.04e-07
LU,룩셈부르그,2026-05-01,53,,,-49.03846153846154,5.3e-08
RW,르완다,2025-07-01,12817,,,,1.2817e-05
RW,르완다,2025-08-01,0,,,-100.0,0.0
RW,르완다,2026-05-01,7429,,,inf,7.429e-06
LT,리투아니아,2025-01-01,9001,,,,9.001e-06
LT,리투아니아,2025-02-01,8004,,,-11.076547050327745,8.004e-06
LT,리투아니아,2025-03-01,0,,,-100.0,0.0
LT,리투아니아,2025-04-01,3804,,,inf,3.804e-06
LT,리투아니아,2025-05-01,11963,,,214.48475289169298,1.1963e-05
LT,리투아니아,2025-06-01,213350,,,1683.4155312212654,0.00021335
LT,리투아니아,2025-07-01,0,,,-100.0,0.0
LT,리투아니아,2025-08-01,4750,,,inf,4.75e-06
LT,리투아니아,2025-09-01,0,,,-100.0,0.0
LT,리투아니아,2025-10-01,222,,,inf,2.22e-07
LT,리투아니아,2025-11-01,0,,,-100.0,0.0
LT,리투아니아,2026-01-01,6384,,,inf,6.384e-06
LT,리투아니아,2026-02-01,4234,9001.0,-52.9607821353183,-33.677944862155385,4.234e-06
LT,리투아니아,2026-04-01,79,8004.0,-99.01299350324838,-98.13415210203118,7.9e-08
LT,리투아니아,2026-05-01,159,0.0,inf,101.26582278481013,1.59e-07
LT,리투아니아,2026-06-01,6831,3804.0,79.57413249211356,4196.22641509434,6.831e-06
LT,리투아니아,2026-07-01,4599,11963.0,-61.55646576945581,-32.67457180500659,4.599e-06
LI,리히텐슈타인,2025-08-01,0,,,,0.0
MK,마세도니아,2025-06-01,0,,,,0.0
MK,마세도니아,2025-07-01,0,,,,0.0
MK,마세도니아,2025-08-01,0,,,,0.0
MK,마세도니아,2025-09-01,0,,,,0.0
MK,마세도니아,2025-10-01,0,,,,0.0
MK,마세도니아,2026-04-01,0,,,,0.0
MO,마카오,2025-04-01,0,,,,0.0
MO,마카오,2025-08-01,3065,,,inf,3.065e-06
MO,마카오,2025-11-01,0,,,-100.0,0.0
MO,마카오,2026-02-01,0,,,,0.0
MO,마카오,2026-03-01,44,,,inf,4.4e-08
MO,마카오,2026-04-01,55,,,25.0,5.5e-08
MO,마카오,2026-05-01,1357,,,2367.272727272727,1.357e-06
MY,말레이시아,2025-01-01,411144294,,,,0.411144294
MY,말레이시아,2025-02-01,270891814,,,-34.11271469573162,0.270891814
MY,말레이시아,2025-03-01,416762934,,,53.84847841876832,0.416762934
MY,말레이시아,2025-04-01,191623223,,,-54.02104953028284,0.191623223
MY,말레이시아,2025-05-01,451113483,,,135.41691656026472,0.451113483
MY,말레이시아,2025-06-01,367823493,,,-18.463201198533007,0.367823493
MY,말레이시아,2025-07-01,453595174,,,23.318706562334768,0.453595174
MY,말레이시아,2025-08-01,463406964,,,2.1631160476147437,0.463406964
MY,말레이시아,2025-09-01,253917294,,,-45.20641385958973,0.253917294
MY,말레이시아,2025-10-01,231171877,,,-8.957805371067007,0.231171877
MY,말레이시아,2025-11-01,659633982,,,185.3435247229489,0.659633982
MY,말레이시아,2025-12-01,621929112,,,-5.71602904472559,0.621929112
MY,말레이시아,2026-01-01,206956527,411144294.0,-49.66328609682712,-66.72345400676468,0.206956527
MY,말레이시아,2026-02-01,1055351006,270891814.0,289.5839414327965,409.9384983397987,1.055351006
MY,말레이시아,2026-03-01,768396168,416762934.0,84.3724826066226,-27.190464250147308,0.768396168
MY,말레이시아,2026-04-01,674683596,191623223.0,252.08863802483896,-12.19586665091229,0.674683596
MY,말레이시아,2026-05-01,539851215,451113483.0,19.670822385949393,-19.984535239834113,0.539851215
MY,말레이시아,2026-06-01,1390339898,367823493.0,277.99105398632054,157.54131126666078,1.390339898
MY,말레이시아,2026-07-01,1582975656,453595174.0,248.98423676791586,13.85529957653564,1.582975656
ML,말리,2025-05-01,0,,,,0.0
YT,메요트,2025-11-01,0,,,,0.0
MX,멕시코,2025-01-01,20382092,,,,0.020382092
MX,멕시코,2025-02-01,15620996,,,-23.35921160595291,0.015620996
MX,멕시코,2025-03-01,17028232,,,9.008618912648082,0.017028232
MX,멕시코,2025-04-01,25826999,,,51.67164154211665,0.025826999
MX,멕시코,2025-05-01,29735980,,,15.135250518265785,0.02973598
MX,멕시코,2025-06-01,48855974,,,64.29918906321568,0.048855974
MX,멕시코,2025-07-01,36460005,,,-25.372473384728757,0.036460005
MX,멕시코,2025-08-01,35148053,,,-3.5983319256264523,0.035148053
MX,멕시코,2025-09-01,46069465,,,31.07259454741349,0.046069465
MX,멕시코,2025-10-01,63251399,,,37.29570985901398,0.063251399
MX,멕시코,2025-11-01,29854830,,,-52.79973174980683,0.02985483
MX,멕시코,2025-12-01,26467311,,,-11.346636373410934,0.026467311
MX,멕시코,2026-01-01,43441878,20382092.0,113.13748363023777,64.13408222694024,0.043441878
MX,멕시코,2026-02-01,54509211,15620996.0,248.94837051363433,25.476184524066838,0.054509211
MX,멕시코,2026-03-01,68425896,17028232.0,301.8379359642269,25.530886880751225,0.068425896
MX,멕시코,2026-04-01,47519699,25826999.0,83.99233685648109,-30.553048220223523,0.047519699
MX,멕시코,2026-05-01,63818440,29735980.0,114.61690517682617,34.298914645902954,0.06381844
MX,멕시코,2026-06-01,91733992,48855974.0,87.7641248130679,43.74214098621025,0.091733992
MX,멕시코,2026-07-01,92347950,36460005.0,153.285620778165,0.6692808048732957,0.09234795
MC,모나코,2026-03-01,72327,,,,7.2327e-05
MC,모나코,2026-04-01,7838,,,-89.16310644710828,7.838e-06
MC,모나코,2026-07-01,0,,,-100.0,0.0
MA,모로코,2025-01-01,121897,,,,0.000121897
MA,모로코,2025-02-01,115362,,,-5.361083537740885,0.000115362
MA,모로코,2025-03-01,81516,,,-29.338950434285117,8.1516e-05
MA,모로코,2025-04-01,85575,,,4.979390549094664,8.5575e-05
MA,모로코,2025-05-01,148878,,,73.97370727432077,0.000148878
MA,모로코,2025-06-01,300756,,,102.01507274412607,0.000300756
MA,모로코,2025-07-01,87476,,,-70.91462846958997,8.7476e-05
MA,모로코,2025-08-01,78662,,,-10.07590653436371,7.8662e-05
MA,모로코,2025-09-01,49989,,,-36.45089115456002,4.9989e-05
MA,모로코,2025-10-01,183714,,,267.5088519474284,0.000183714
MA,모로코,2025-11-01,64444,,,-64.92156286401689,6.4444e-05
MA,모로코,2025-12-01,5439,,,-91.5601142076842,5.439e-06
MA,모로코,2026-01-01,0,121897.0,-100.0,-100.0,0.0
MA,모로코,2026-02-01,12655,115362.0,-89.03018324925019,inf,1.2655e-05
MA,모로코,2026-03-01,102919,81516.0,26.256195102801904,713.2674832082181,0.000102919
MA,모로코,2026-04-01,288348,85575.0,236.9535495179667,180.16984230317044,0.000288348
MA,모로코,2026-05-01,393156,148878.0,164.0793132632088,36.347746473011775,0.000393156
MA,모로코,2026-06-01,45345,300756.0,-84.92299405498144,-88.46641027988889,4.5345e-05
MA,모로코,2026-07-01,348797,87476.0,298.7345100370388,669.2071893262764,0.000348797
MU,모리셔스,2026-03-01,0,,,,0.0
MU,모리셔스,2026-06-01,0,,,,0.0
MR,모리타니,2025-01-01,0,,,,0.0
MZ,모잠비크,2025-11-01,0,,,,0.0
ME,몬테네그로,2026-06-01,98,,,,9.8e-08
MS,몬트세라트,2025-11-01,0,,,,0.0
MT,몰타,2025-01-01,1464997,,,,0.001464997
MT,몰타,2025-02-01,4210344,,,187.39608340494894,0.004210344
MT,몰타,2025-03-01,1155605,,,-72.55319280324838,0.001155605
MT,몰타,2025-04-01,2626766,,,127.30656236343734,0.002626766
MT,몰타,2025-05-01,3416344,,,30.05893939543911,0.003416344
MT,몰타,2025-06-01,1536963,,,-55.01146840013769,0.001536963
MT,몰타,2025-07-01,1819164,,,18.36094948284377,0.001819164
MT,몰타,2025-08-01,4031283,,,121.60085621747135,0.004031283
MT,몰타,2025-09-01,5670061,,,40.65152458907002,0.005670061
MT,몰타,2025-10-01,6839122,,,20.61813797064971,0.006839122
MT,몰타,2025-11-01,7542733,,,10.28803112446306,0.007542733
MT,몰타,2025-12-01,9392560,,,24.524625225365916,0.00939256
MT,몰타,2026-01-01,6531334,1464997.0,345.8257593701557,-30.462685359476016,0.006531334
MT,몰타,2026-02-01,8836545,4210344.0,109.87703142546073,35.29464271770515,0.008836545
MT,몰타,2026-03-01,7299974,1155605.0,531.7014896958736,-17.388821083353278,0.007299974
MT,몰타,2026-04-01,6595155,2626766.0,151.0750862467384,-9.655089182509414,0.006595155
MT,몰타,2026-05-01,4499050,3416344.0,31.691949054310697,-31.782497909450193,0.00449905
MT,몰타,2026-06-01,10929653,1536963.0,611.1201115446501,142.93246352007648,0.010929653
MT,몰타,2026-07-01,6347367,1819164.0,248.91670019855275,-41.92526514794203,0.006347367
MN,몽골,2025-11-01,0,,,,0.0
US,미국,2025-01-01,75494227,,,,0.075494227
US,미국,2025-02-01,48637247,,,-35.57487912287651,0.048637247
US,미국,2025-03-01,69443813,,,42.77907834709478,0.069443813
US,미국,2025-04-01,61779060,,,-11.037344680367712,0.06177906
US,미국,2025-05-01,51298103,,,-16.96522575772438,0.051298103
US,미국,2025-06-01,86788870,,,69.1853400504888,0.08678887
US,미국,2025-07-01,71584001,,,-17.519376620527495,0.071584001
US,미국,2025-08-01,61866255,,,-13.57530434768518,0.061866255
US,미국,2025-09-01,92249676,,,49.11145987420768,0.092249676
US,미국,2025-10-01,93277268,,,1.1139247795298513,0.093277268
US,미국,2025-11-01,118422584,,,26.957603432381827,0.118422584
US,미국,2025-12-01,165804884,,,40.01120259291082,0.165804884
US,미국,2026-01-01,138554043,75494227.0,83.52932205001582,-16.43548750952354,0.138554043
US,미국,2026-02-01,186240500,48637247.0,282.91743774066816,34.41722519782407,0.1862405
US,미국,2026-03-01,180571307,69443813.0,160.0250464357422,-3.0440172787336794,0.180571307
US,미국,2026-04-01,319879134,61779060.0,417.7792183953592,77.14837385543207,0.319879134
US,미국,2026-05-01,347240646,51298103.0,576.9073819357413,8.553703287192228,0.347240646
US,미국,2026-06-01,306518234,86788870.0,253.17689238262923,-11.727432392808069,0.306518234
US,미국,2026-07-01,225764898,71584001.0,215.3845759473545,-26.3453612355081,0.225764898
MM,미얀마,2025-01-01,0,,,,0.0
MM,미얀마,2025-02-01,0,,,,0.0
MM,미얀마,2025-03-01,0,,,,0.0
MM,미얀마,2025-08-01,0,,,,0.0
MM,미얀마,2025-11-01,0,,,,0.0
MM,미얀마,2025-12-01,0,,,,0.0
MM,미얀마,2026-01-01,0,,,,0.0
MM,미얀마,2026-04-01,1138700,,,inf,0.0011387
MM,미얀마,2026-06-01,0,,,-100.0,0.0
BH,바레인,2025-02-01,23,,,,2.3e-08
BH,바레인,2025-07-01,198,,,760.8695652173913,1.98e-07
BD,방글라데시,2025-01-01,12977,,,,1.2977e-05
BD,방글라데시,2025-02-01,20037,,,54.40394544193574,2.0037e-05
BD,방글라데시,2025-03-01,367766,,,1735.4344462743925,0.000367766
BD,방글라데시,2025-04-01,8788,,,-97.61043707139866,8.788e-06
BD,방글라데시,2025-05-01,10505,,,19.5380063723259,1.0505e-05
BD,방글라데시,2025-06-01,247,,,-97.64873869585912,2.47e-07
BD,방글라데시,2025-07-01,3655,,,1379.757085020243,3.655e-06
BD,방글라데시,2025-08-01,26681,,,629.9863201094391,2.6681e-05
BD,방글라데시,2025-09-01,9878,,,-62.97739964768937,9.878e-06
BD,방글라데시,2025-10-01,1312,,,-86.71795910103259,1.312e-06
BD,방글라데시,2025-11-01,10314,,,686.1280487804878,1.0314e-05
BD,방글라데시,2025-12-01,8509,,,-17.500484777971693,8.509e-06
BD,방글라데시,2026-01-01,13078,12977.0,0.7783000693534659,53.69608649665061,1.3078e-05
BD,방글라데시,2026-02-01,3227,20037.0,-83.89479462993462,-75.3249732374981,3.227e-06
BD,방글라데시,2026-03-01,378196,367766.0,2.836042483535728,11619.739696312363,0.000378196
BD,방글라데시,2026-04-01,422938,8788.0,4712.67637687756,11.830373668679739,0.000422938
