dlr,godsCd,godsKor,impexp,statCd,statCdCntnKor1,wgt,year,_QUERY_CODE,_QUERY_NAME
193592,34010103,(집적회로반도체 부품),수출,JP,일본,1990,2026.02,34010103,(집적회로반도체 부품)
12655,34010103,(집적회로반도체 부품),수출,MA,모로코,175,2026.02,34010103,(집적회로반도체 부품)
976817,34010103,(집적회로반도체 부품),수출,MT,몰타,5841,2026.02,34010103,(집적회로반도체 부품)
1506,34010103,(집적회로반도체 부품),수출,MX,멕시코,4,2026.02,34010103,(집적회로반도체 부품)
5173242,34010103,(집적회로반도체 부품),수출,MY,말레이시아,72159,2026.02,34010103,(집적회로반도체 부품)
4583595,34010103,(집적회로반도체 부품),수출,PH,필리핀,50340,2026.02,34010103,(집적회로반도체 부품)
4587,34010103,(집적회로반도체 부품),수출,PT,포루투갈,68,2026.02,34010103,(집적회로반도체 부품)
500124,34010103,(집적회로반도체 부품),수출,SG,싱가포르,9201,2026.02,34010103,(집적회로반도체 부품)
4343119,34010103,(집적회로반도체 부품),수출,TH,태국,47245,2026.02,34010103,(집적회로반도체 부품)
5697871,34010103,(집적회로반도체 부품),수출,TW,대만,64185,2026.02,34010103,(집적회로반도체 부품)
782254,34010103,(집적회로반도체 부품),수출,US,미국,601,2026.02,34010103,(집적회로반도체 부품)
1030510,34010103,(집적회로반도체 부품),수출,VN,베트남,2204,2026.02,34010103,(집적회로반도체 부품)
1584,34010103,(집적회로반도체 부품),수출,CA,캐나다,1,2026.03,34010103,(집적회로반도체 부품)
9479528,34010103,(집적회로반도체 부품),수출,CN,중국,97164,2026.03,34010103,(집적회로반도체 부품)
27427,34010103,(집적회로반도체 부품),수출,ES,스페인,20,2026.03,34010103,(집적회로반도체 부품)
195117,34010103,(집적회로반도체 부품),수출,FI,핀란드,681,2026.03,34010103,(집적회로반도체 부품)
367998,34010103,(집적회로반도체 부품),수출,HK,홍콩,4466,2026.03,34010103,(집적회로반도체 부품)
6510,34010103,(집적회로반도체 부품),수출,ID,인도네시아,2,2026.03,34010103,(집적회로반도체 부품)
347,34010103,(집적회로반도체 부품),수출,IL,이스라엘,4,2026.03,34010103,(집적회로반도체 부품)
10758,34010103,(집적회로반도체 부품),수출,IT,이탈리아,5,2026.03,34010103,(집적회로반도체 부품)
397682,34010103,(집적회로반도체 부품),수출,JP,일본,2006,2026.03,34010103,(집적회로반도체 부품)
3500,34010103,(집적회로반도체 부품),수출,LU,룩셈부르그,10,2026.03,34010103,(집적회로반도체 부품)
102919,34010103,(집적회로반도체 부품),수출,MA,모로코,1422,2026.03,34010103,(집적회로반도체 부품)
598068,34010103,(집적회로반도체 부품),수출,MT,몰타,5065,2026.03,34010103,(집적회로반도체 부품)
7530163,34010103,(집적회로반도체 부품),수출,MY,말레이시아,88665,2026.03,34010103,(집적회로반도체 부품)
54340,34010103,(집적회로반도체 부품),수출,NL,네덜란드,231,2026.03,34010103,(집적회로반도체 부품)
854,34010103,(집적회로반도체 부품),수출,PE,페루,0,2026.03,34010103,(집적회로반도체 부품)
4315988,34010103,(집적회로반도체 부품),수출,PH,필리핀,50778,2026.03,34010103,(집적회로반도체 부품)
11404,34010103,(집적회로반도체 부품),수출,PT,포루투갈,171,2026.03,34010103,(집적회로반도체 부품)
1585896,34010103,(집적회로반도체 부품),수출,SG,싱가포르,29076,2026.03,34010103,(집적회로반도체 부품)
3869,34010103,(집적회로반도체 부품),수출,SK,슬로바키아,8,2026.03,34010103,(집적회로반도체 부품)
5401689,34010103,(집적회로반도체 부품),수출,TH,태국,54679,2026.03,34010103,(집적회로반도체 부품)
7323734,34010103,(집적회로반도체 부품),수출,TW,대만,78779,2026.03,34010103,(집적회로반도체 부품)
1302681,34010103,(집적회로반도체 부품),수출,US,미국,868,2026.03,34010103,(집적회로반도체 부품)
954845,34010103,(집적회로반도체 부품),수출,VN,베트남,2047,2026.03,34010103,(집적회로반도체 부품)
22246,34010103,(집적회로반도체 부품),수출,CA,캐나다,123,2026.04,34010103,(집적회로반도체 부품)
9376293,34010103,(집적회로반도체 부품),수출,CN,중국,120245,2026.04,34010103,(집적회로반도체 부품)
32921,34010103,(집적회로반도체 부품),수출,DE,독일,42,2026.04,34010103,(집적회로반도체 부품)
28718,34010103,(집적회로반도체 부품),수출,ES,스페인,15,2026.04,34010103,(집적회로반도체 부품)
181022,34010103,(집적회로반도체 부품),수출,FI,핀란드,605,2026.04,34010103,(집적회로반도체 부품)
3338,34010103,(집적회로반도체 부품),수출,GB,영국,3,2026.04,34010103,(집적회로반도체 부품)
892900,34010103,(집적회로반도체 부품),수출,HK,홍콩,4611,2026.04,34010103,(집적회로반도체 부품)
5946,34010103,(집적회로반도체 부품),수출,ID,인도네시아,11,2026.04,34010103,(집적회로반도체 부품)
4515,34010103,(집적회로반도체 부품),수출,IL,이스라엘,0,2026.04,34010103,(집적회로반도체 부품)
21800,34010103,(집적회로반도체 부품),수출,IN,인도,7,2026.04,34010103,(집적회로반도체 부품)
12762,34010103,(집적회로반도체 부품),수출,IT,이탈리아,61,2026.04,34010103,(집적회로반도체 부품)
387642,34010103,(집적회로반도체 부품),수출,JP,일본,8364,2026.04,34010103,(집적회로반도체 부품)
287092,34010103,(집적회로반도체 부품),수출,MA,모로코,4592,2026.04,34010103,(집적회로반도체 부품)
2708329,34010103,(집적회로반도체 부품),수출,MT,몰타,15626,2026.04,34010103,(집적회로반도체 부품)
83677,34010103,(집적회로반도체 부품),수출,MX,멕시코,940,2026.04,34010103,(집적회로반도체 부품)
4861880,34010103,(집적회로반도체 부품),수출,MY,말레이시아,60177,2026.04,34010103,(집적회로반도체 부품)
5679880,34010103,(집적회로반도체 부품),수출,PH,필리핀,65111,2026.04,34010103,(집적회로반도체 부품)
8330,34010103,(집적회로반도체 부품),수출,PT,포루투갈,125,2026.04,34010103,(집적회로반도체 부품)
1960694,34010103,(집적회로반도체 부품),수출,SG,싱가포르,32075,2026.04,34010103,(집적회로반도체 부품)
40779,34010103,(집적회로반도체 부품),수출,SI,슬로베니아,1,2026.04,34010103,(집적회로반도체 부품)
5994581,34010103,(집적회로반도체 부품),수출,TH,태국,65478,2026.04,34010103,(집적회로반도체 부품)
6232437,34010103,(집적회로반도체 부품),수출,TW,대만,67630,2026.04,34010103,(집적회로반도체 부품)
529010,34010103,(집적회로반도체 부품),수출,US,미국,286,2026.04,34010103,(집적회로반도체 부품)
1023853,34010103,(집적회로반도체 부품),수출,VN,베트남,2288,2026.04,34010103,(집적회로반도체 부품)
9515134,34010103,(집적회로반도체 부품),수출,CN,중국,100512,2026.05,34010103,(집적회로반도체 부품)
12534,34010103,(집적회로반도체 부품),수출,DE,독일,25,2026.05,34010103,(집적회로반도체 부품)
10611,34010103,(집적회로반도체 부품),수출,ES,스페인,6,2026.05,34010103,(집적회로반도체 부품)
303407,34010103,(집적회로반도체 부품),수출,FI,핀란드,1005,2026.05,34010103,(집적회로반도체 부품)
2609,34010103,(집적회로반도체 부품),수출,GB,영국,3,2026.05,34010103,(집적회로반도체 부품)
552613,34010103,(집적회로반도체 부품),수출,HK,홍콩,3726,2026.05,34010103,(집적회로반도체 부품)
56636,34010103,(집적회로반도체 부품),수출,ID,인도네시아,1047,2026.05,34010103,(집적회로반도체 부품)
216,34010103,(집적회로반도체 부품),수출,IL,이스라엘,20,2026.05,34010103,(집적회로반도체 부품)
14065,34010103,(집적회로반도체 부품),수출,IN,인도,34,2026.05,34010103,(집적회로반도체 부품)
267582,34010103,(집적회로반도체 부품),수출,JP,일본,2140,2026.05,34010103,(집적회로반도체 부품)
393156,34010103,(집적회로반도체 부품),수출,MA,모로코,6174,2026.05,34010103,(집적회로반도체 부품)
401835,34010103,(집적회로반도체 부품),수출,MT,몰타,2126,2026.05,34010103,(집적회로반도체 부품)
6140744,34010103,(집적회로반도체 부품),수출,MY,말레이시아,66154,2026.05,34010103,(집적회로반도체 부품)
10057,34010103,(집적회로반도체 부품),수출,NL,네덜란드,42,2026.05,34010103,(집적회로반도체 부품)
4119750,34010103,(집적회로반도체 부품),수출,PH,필리핀,45111,2026.05,34010103,(집적회로반도체 부품)
1098449,34010103,(집적회로반도체 부품),수출,SG,싱가포르,16474,2026.05,34010103,(집적회로반도체 부품)
5932628,34010103,(집적회로반도체 부품),수출,TH,태국,59029,2026.05,34010103,(집적회로반도체 부품)
5707040,34010103,(집적회로반도체 부품),수출,TW,대만,64944,2026.05,34010103,(집적회로반도체 부품)
631829,34010103,(집적회로반도체 부품),수출,US,미국,339,2026.05,34010103,(집적회로반도체 부품)
1003239,34010103,(집적회로반도체 부품),수출,VN,베트남,1584,2026.05,34010103,(집적회로반도체 부품)
71,34010103,(집적회로반도체 부품),수출,CA,캐나다,6,2026.06,34010103,(집적회로반도체 부품)
13145454,34010103,(집적회로반도체 부품),수출,CN,중국,101741,2026.06,34010103,(집적회로반도체 부품)
19743,34010103,(집적회로반도체 부품),수출,ES,스페인,9,2026.06,34010103,(집적회로반도체 부품)
195342,34010103,(집적회로반도체 부품),수출,FI,핀란드,616,2026.06,34010103,(집적회로반도체 부품)
1616,34010103,(집적회로반도체 부품),수출,GB,영국,7,2026.06,34010103,(집적회로반도체 부품)
1159172,34010103,(집적회로반도체 부품),수출,HK,홍콩,2729,2026.06,34010103,(집적회로반도체 부품)
336,34010103,(집적회로반도체 부품),수출,HU,헝가리,50,2026.06,34010103,(집적회로반도체 부품)
4563,34010103,(집적회로반도체 부품),수출,ID,인도네시아,58,2026.06,34010103,(집적회로반도체 부품)
43,34010103,(집적회로반도체 부품),수출,IL,이스라엘,1,2026.06,34010103,(집적회로반도체 부품)
1675,34010103,(집적회로반도체 부품),수출,IN,인도,10,2026.06,34010103,(집적회로반도체 부품)
9005,34010103,(집적회로반도체 부품),수출,IT,이탈리아,37,2026.06,34010103,(집적회로반도체 부품)
359307,34010103,(집적회로반도체 부품),수출,JP,일본,2100,2026.06,34010103,(집적회로반도체 부품)
45345,34010103,(집적회로반도체 부품),수출,MA,모로코,756,2026.06,34010103,(집적회로반도체 부품)
144109,34010103,(집적회로반도체 부품),수출,MT,몰타,278,2026.06,34010103,(집적회로반도체 부품)
7906933,34010103,(집적회로반도체 부품),수출,MY,말레이시아,63504,2026.06,34010103,(집적회로반도체 부품)
5598637,34010103,(집적회로반도체 부품),수출,PH,필리핀,43651,2026.06,34010103,(집적회로반도체 부품)
10062,34010103,(집적회로반도체 부품),수출,PT,포루투갈,128,2026.06,34010103,(집적회로반도체 부품)
565660,34010103,(집적회로반도체 부품),수출,SG,싱가포르,5826,2026.06,34010103,(집적회로반도체 부품)
8359561,34010103,(집적회로반도체 부품),수출,TH,태국,63413,2026.06,34010103,(집적회로반도체 부품)
7745334,34010103,(집적회로반도체 부품),수출,TW,대만,54403,2026.06,34010103,(집적회로반도체 부품)
1050151,34010103,(집적회로반도체 부품),수출,US,미국,418,2026.06,34010103,(집적회로반도체 부품)
1882516,34010103,(집적회로반도체 부품),수출,VN,베트남,1828,2026.06,34010103,(집적회로반도체 부품)
15932,34010103,(집적회로반도체 부품),수출,CA,캐나다,52,2026.07,34010103,(집적회로반도체 부품)
13319929,34010103,(집적회로반도체 부품),수출,CN,중국,90628,2026.07,34010103,(집적회로반도체 부품)
705,34010103,(집적회로반도체 부품),수출,DE,독일,2,2026.07,34010103,(집적회로반도체 부품)
17396,34010103,(집적회로반도체 부품),수출,ES,스페인,9,2026.07,34010103,(집적회로반도체 부품)
338461,34010103,(집적회로반도체 부품),수출,FI,핀란드,1142,2026.07,34010103,(집적회로반도체 부품)
340,34010103,(집적회로반도체 부품),수출,GB,영국,1,2026.07,34010103,(집적회로반도체 부품)
734603,34010103,(집적회로반도체 부품),수출,HK,홍콩,3075,2026.07,34010103,(집적회로반도체 부품)
56132,34010103,(집적회로반도체 부품),수출,ID,인도네시아,629,2026.07,34010103,(집적회로반도체 부품)
216,34010103,(집적회로반도체 부품),수출,IL,이스라엘,19,2026.07,34010103,(집적회로반도체 부품)
3939,34010103,(집적회로반도체 부품),수출,IN,인도,23,2026.07,34010103,(집적회로반도체 부품)
197773,34010103,(집적회로반도체 부품),수출,JP,일본,726,2026.07,34010103,(집적회로반도체 부품)
267,34010103,(집적회로반도체 부품),수출,KG,키르기스스탄,1,2026.07,34010103,(집적회로반도체 부품)
348797,34010103,(집적회로반도체 부품),수출,MA,모로코,2447,2026.07,34010103,(집적회로반도체 부품)
399269,34010103,(집적회로반도체 부품),수출,MT,몰타,1473,2026.07,34010103,(집적회로반도체 부품)
7879382,34010103,(집적회로반도체 부품),수출,MY,말레이시아,51755,2026.07,34010103,(집적회로반도체 부품)
49732,34010103,(집적회로반도체 부품),수출,NL,네덜란드,167,2026.07,34010103,(집적회로반도체 부품)
5054351,34010103,(집적회로반도체 부품),수출,PH,필리핀,30103,2026.07,34010103,(집적회로반도체 부품)
10239,34010103,(집적회로반도체 부품),수출,PT,포루투갈,71,2026.07,34010103,(집적회로반도체 부품)
1232937,34010103,(집적회로반도체 부품),수출,SG,싱가포르,11089,2026.07,34010103,(집적회로반도체 부품)
8479968,34010103,(집적회로반도체 부품),수출,TH,태국,59628,2026.07,34010103,(집적회로반도체 부품)
6893721,34010103,(집적회로반도체 부품),수출,TW,대만,35537,2026.07,34010103,(집적회로반도체 부품)
683003,34010103,(집적회로반도체 부품),수출,US,미국,363,2026.07,34010103,(집적회로반도체 부품)
2125067,34010103,(집적회로반도체 부품),수출,VN,베트남,1575,2026.07,34010103,(집적회로반도체 부품)
2400,34010103,(집적회로반도체 부품),수출,AT,오스트리아,2,2026.08,34010103,(집적회로반도체 부품)
47791,34010103,(집적회로반도체 부품),수출,CA,캐나다,179,2026.08,34010103,(집적회로반도체 부품)
1,34010103,(집적회로반도체 부품),수출,CH,스위스,0,2026.08,34010103,(집적회로반도체 부품)
12133498,34010103,(집적회로반도체 부품),수출,CN,중국,113483,2026.08,34010103,(집적회로반도체 부품)
4968,34010103,(집적회로반도체 부품),수출,DE,독일,3,2026.08,34010103,(집적회로반도체 부품)
6553,34010103,(집적회로반도체 부품),수출,ES,스페인,4,2026.08,34010103,(집적회로반도체 부품)
141444,34010103,(집적회로반도체 부품),수출,FI,핀란드,470,2026.08,34010103,(집적회로반도체 부품)
794799,34010103,(집적회로반도체 부품),수출,HK,홍콩,2869,2026.08,34010103,(집적회로반도체 부품)
42281,34010103,(집적회로반도체 부품),수출,ID,인도네시아,669,2026.08,34010103,(집적회로반도체 부품)
86,34010103,(집적회로반도체 부품),수출,IL,이스라엘,0,2026.08,34010103,(집적회로반도체 부품)
3837,34010103,(집적회로반도체 부품),수출,IN,인도,18,2026.08,34010103,(집적회로반도체 부품)
384699,34010103,(집적회로반도체 부품),수출,JP,일본,7461,2026.08,34010103,(집적회로반도체 부품)
94989,34010103,(집적회로반도체 부품),수출,MA,모로코,745,2026.08,34010103,(집적회로반도체 부품)
25602,34010103,(집적회로반도체 부품),수출,MT,몰타,196,2026.08,34010103,(집적회로반도체 부품)
7706513,34010103,(집적회로반도체 부품),수출,MY,말레이시아,53904,2026.08,34010103,(집적회로반도체 부품)
44965,34010103,(집적회로반도체 부품),수출,NL,네덜란드,242,2026.08,34010103,(집적회로반도체 부품)
4111741,34010103,(집적회로반도체 부품),수출,PH,필리핀,25805,2026.08,34010103,(집적회로반도체 부품)
9817,34010103,(집적회로반도체 부품),수출,PT,포루투갈,88,2026.08,34010103,(집적회로반도체 부품)
1205344,34010103,(집적회로반도체 부품),수출,SG,싱가포르,10688,2026.08,34010103,(집적회로반도체 부품)
6547489,34010103,(집적회로반도체 부품),수출,TH,태국,46742,2026.08,34010103,(집적회로반도체 부품)
8218868,34010103,(집적회로반도체 부품),수출,TW,대만,40612,2026.08,34010103,(집적회로반도체 부품)
773970,34010103,(집적회로반도체 부품),수출,US,미국,465,2026.08,34010103,(집적회로반도체 부품)
2113904,34010103,(집적회로반도체 부품),수출,VN,베트남,1951,2026.08,34010103,(집적회로반도체 부품)
3121899,34010190,(기타 집적회로반도체),수출,AE,아랍에미리트 연합,70,2025.09,34010190,(기타 집적회로반도체)
572989,34010190,(기타 집적회로반도체),수출,AR,아르헨티나,1260,2025.09,34010190,(기타 집적회로반도체)
247968,34010190,(기타 집적회로반도체),수출,AT,오스트리아,946,2025.09,34010190,(기타 집적회로반도체)
2550,34010190,(기타 집적회로반도체),수출,BE,벨기에,6,2025.09,34010190,(기타 집적회로반도체)
99268,34010190,(기타 집적회로반도체),수출,BG,불가리아,23,2025.09,34010190,(기타 집적회로반도체)
3114414,34010190,(기타 집적회로반도체),수출,BR,브라질,581,2025.09,34010190,(기타 집적회로반도체)
6070,34010190,(기타 집적회로반도체),수출,CA,캐나다,3,2025.09,34010190,(기타 집적회로반도체)
19443,34010190,(기타 집적회로반도체),수출,CH,스위스,170,2025.09,34010190,(기타 집적회로반도체)
178664135,34010190,(기타 집적회로반도체),수출,CN,중국,43481,2025.09,34010190,(기타 집적회로반도체)
1,34010190,(기타 집적회로반도체),수출,CO,콜롬비아,0,2025.09,34010190,(기타 집적회로반도체)
219404,34010190,(기타 집적회로반도체),수출,CZ,체코공화국,78,2025.09,34010190,(기타 집적회로반도체)
11765898,34010190,(기타 집적회로반도체),수출,DE,독일,18054,2025.09,34010190,(기타 집적회로반도체)
11312,34010190,(기타 집적회로반도체),수출,DK,덴마크,35,2025.09,34010190,(기타 집적회로반도체)
924798,34010190,(기타 집적회로반도체),수출,EG,이집트,205,2025.09,34010190,(기타 집적회로반도체)
7277,34010190,(기타 집적회로반도체),수출,ES,스페인,19,2025.09,34010190,(기타 집적회로반도체)
608,34010190,(기타 집적회로반도체),수출,FI,핀란드,4,2025.09,34010190,(기타 집적회로반도체)
140322,34010190,(기타 집적회로반도체),수출,FR,프랑스,46,2025.09,34010190,(기타 집적회로반도체)
52337,34010190,(기타 집적회로반도체),수출,GB,영국,75,2025.09,34010190,(기타 집적회로반도체)
368,34010190,(기타 집적회로반도체),수출,GT,과테말라,1,2025.09,34010190,(기타 집적회로반도체)
164346369,34010190,(기타 집적회로반도체),수출,HK,홍콩,40531,2025.09,34010190,(기타 집적회로반도체)
23789,34010190,(기타 집적회로반도체),수출,HU,헝가리,45,2025.09,34010190,(기타 집적회로반도체)
5546545,34010190,(기타 집적회로반도체),수출,ID,인도네시아,9805,2025.09,34010190,(기타 집적회로반도체)
15499,34010190,(기타 집적회로반도체),수출,IE,아일랜드,14,2025.09,34010190,(기타 집적회로반도체)
12483,34010190,(기타 집적회로반도체),수출,IL,이스라엘,30,2025.09,34010190,(기타 집적회로반도체)
13368650,34010190,(기타 집적회로반도체),수출,IN,인도,5754,2025.09,34010190,(기타 집적회로반도체)
132217,34010190,(기타 집적회로반도체),수출,IT,이탈리아,189,2025.09,34010190,(기타 집적회로반도체)
1911311,34010190,(기타 집적회로반도체),수출,JP,일본,1372,2025.09,34010190,(기타 집적회로반도체)
38949,34010190,(기타 집적회로반도체),수출,LB,레바논,17,2025.09,34010190,(기타 집적회로반도체)
56031,34010190,(기타 집적회로반도체),수출,MT,몰타,239,2025.09,34010190,(기타 집적회로반도체)
16864327,34010190,(기타 집적회로반도체),수출,MX,멕시코,6925,2025.09,34010190,(기타 집적회로반도체)
35716869,34010190,(기타 집적회로반도체),수출,MY,말레이시아,28782,2025.09,34010190,(기타 집적회로반도체)
121621,34010190,(기타 집적회로반도체),수출,NL,네덜란드,208,2025.09,34010190,(기타 집적회로반도체)
696,34010190,(기타 집적회로반도체),수출,NO,노르웨이,3,2025.09,34010190,(기타 집적회로반도체)
16068678,34010190,(기타 집적회로반도체),수출,PH,필리핀,12416,2025.09,34010190,(기타 집적회로반도체)
5932895,34010190,(기타 집적회로반도체),수출,PL,폴란드,1835,2025.09,34010190,(기타 집적회로반도체)
175284,34010190,(기타 집적회로반도체),수출,RO,루마니아,74,2025.09,34010190,(기타 집적회로반도체)
567126,34010190,(기타 집적회로반도체),수출,RS,세르비아,704,2025.09,34010190,(기타 집적회로반도체)
396013,34010190,(기타 집적회로반도체),수출,SE,스웨덴,84,2025.09,34010190,(기타 집적회로반도체)
5982671,34010190,(기타 집적회로반도체),수출,SG,싱가포르,29186,2025.09,34010190,(기타 집적회로반도체)
7720,34010190,(기타 집적회로반도체),수출,SI,슬로베니아,20,2025.09,34010190,(기타 집적회로반도체)
42485,34010190,(기타 집적회로반도체),수출,SK,슬로바키아,172,2025.09,34010190,(기타 집적회로반도체)
21795045,34010190,(기타 집적회로반도체),수출,TH,태국,8674,2025.09,34010190,(기타 집적회로반도체)
1868211,34010190,(기타 집적회로반도체),수출,TR,튀르키예,370,2025.09,34010190,(기타 집적회로반도체)
319553744,34010190,(기타 집적회로반도체),수출,TW,대만,32916,2025.09,34010190,(기타 집적회로반도체)
3173164,34010190,(기타 집적회로반도체),수출,US,미국,2991,2025.09,34010190,(기타 집적회로반도체)
215865474,34010190,(기타 집적회로반도체),수출,VN,베트남,62873,2025.09,34010190,(기타 집적회로반도체)
23346,34010190,(기타 집적회로반도체),수출,ZA,남아프리카공화국,79,2025.09,34010190,(기타 집적회로반도체)
6,34010190,(기타 집적회로반도체),수출,AE,아랍에미리트 연합,0,2025.10,34010190,(기타 집적회로반도체)
321741,34010190,(기타 집적회로반도체),수출,AR,아르헨티나,325,2025.10,34010190,(기타 집적회로반도체)
162242,34010190,(기타 집적회로반도체),수출,AT,오스트리아,396,2025.10,34010190,(기타 집적회로반도체)
2991,34010190,(기타 집적회로반도체),수출,AU,호주,8,2025.10,34010190,(기타 집적회로반도체)
0,34010190,(기타 집적회로반도체),수출,AZ,아제르바이잔,0,2025.10,34010190,(기타 집적회로반도체)
615,34010190,(기타 집적회로반도체),수출,BE,벨기에,1,2025.10,34010190,(기타 집적회로반도체)
1300,34010190,(기타 집적회로반도체),수출,BG,불가리아,4,2025.10,34010190,(기타 집적회로반도체)
2168727,34010190,(기타 집적회로반도체),수출,BR,브라질,410,2025.10,34010190,(기타 집적회로반도체)
6659,34010190,(기타 집적회로반도체),수출,CA,캐나다,3,2025.10,34010190,(기타 집적회로반도체)
147037,34010190,(기타 집적회로반도체),수출,CH,스위스,7,2025.10,34010190,(기타 집적회로반도체)
185892670,34010190,(기타 집적회로반도체),수출,CN,중국,41723,2025.10,34010190,(기타 집적회로반도체)
945157,34010190,(기타 집적회로반도체),수출,CZ,체코공화국,416,2025.10,34010190,(기타 집적회로반도체)
12125606,34010190,(기타 집적회로반도체),수출,DE,독일,16772,2025.10,34010190,(기타 집적회로반도체)
11988,34010190,(기타 집적회로반도체),수출,DK,덴마크,39,2025.10,34010190,(기타 집적회로반도체)
895003,34010190,(기타 집적회로반도체),수출,EG,이집트,149,2025.10,34010190,(기타 집적회로반도체)
40010,34010190,(기타 집적회로반도체),수출,ES,스페인,2,2025.10,34010190,(기타 집적회로반도체)
13488,34010190,(기타 집적회로반도체),수출,FI,핀란드,12,2025.10,34010190,(기타 집적회로반도체)
83100,34010190,(기타 집적회로반도체),수출,FR,프랑스,25,2025.10,34010190,(기타 집적회로반도체)
51196,34010190,(기타 집적회로반도체),수출,GB,영국,89,2025.10,34010190,(기타 집적회로반도체)
155906044,34010190,(기타 집적회로반도체),수출,HK,홍콩,38732,2025.10,34010190,(기타 집적회로반도체)
115,34010190,(기타 집적회로반도체),수출,HU,헝가리,2,2025.10,34010190,(기타 집적회로반도체)
4370740,34010190,(기타 집적회로반도체),수출,ID,인도네시아,5683,2025.10,34010190,(기타 집적회로반도체)
711,34010190,(기타 집적회로반도체),수출,IE,아일랜드,6,2025.10,34010190,(기타 집적회로반도체)
32298,34010190,(기타 집적회로반도체),수출,IL,이스라엘,102,2025.10,34010190,(기타 집적회로반도체)
14782723,34010190,(기타 집적회로반도체),수출,IN,인도,6062,2025.10,34010190,(기타 집적회로반도체)
152104,34010190,(기타 집적회로반도체),수출,IT,이탈리아,150,2025.10,34010190,(기타 집적회로반도체)
3371712,34010190,(기타 집적회로반도체),수출,JP,일본,4696,2025.10,34010190,(기타 집적회로반도체)
94011,34010190,(기타 집적회로반도체),수출,MT,몰타,400,2025.10,34010190,(기타 집적회로반도체)
23709585,34010190,(기타 집적회로반도체),수출,MX,멕시코,8562,2025.10,34010190,(기타 집적회로반도체)
27464933,34010190,(기타 집적회로반도체),수출,MY,말레이시아,29705,2025.10,34010190,(기타 집적회로반도체)
179886,34010190,(기타 집적회로반도체),수출,NL,네덜란드,406,2025.10,34010190,(기타 집적회로반도체)
172,34010190,(기타 집적회로반도체),수출,NO,노르웨이,1,2025.10,34010190,(기타 집적회로반도체)
10957356,34010190,(기타 집적회로반도체),수출,PH,필리핀,14672,2025.10,34010190,(기타 집적회로반도체)
6378065,34010190,(기타 집적회로반도체),수출,PL,폴란드,1800,2025.10,34010190,(기타 집적회로반도체)
1895,34010190,(기타 집적회로반도체),수출,RO,루마니아,2,2025.10,34010190,(기타 집적회로반도체)
667888,34010190,(기타 집적회로반도체),수출,RS,세르비아,1173,2025.10,34010190,(기타 집적회로반도체)
33265,34010190,(기타 집적회로반도체),수출,SE,스웨덴,8,2025.10,34010190,(기타 집적회로반도체)
6110504,34010190,(기타 집적회로반도체),수출,SG,싱가포르,32709,2025.10,34010190,(기타 집적회로반도체)
51039,34010190,(기타 집적회로반도체),수출,SK,슬로바키아,53,2025.10,34010190,(기타 집적회로반도체)
6941210,34010190,(기타 집적회로반도체),수출,TH,태국,4628,2025.10,34010190,(기타 집적회로반도체)
1590712,34010190,(기타 집적회로반도체),수출,TR,튀르키예,388,2025.10,34010190,(기타 집적회로반도체)
182428126,34010190,(기타 집적회로반도체),수출,TW,대만,19311,2025.10,34010190,(기타 집적회로반도체)
4473459,34010190,(기타 집적회로반도체),수출,US,미국,6451,2025.10,34010190,(기타 집적회로반도체)
196296619,34010190,(기타 집적회로반도체),수출,VN,베트남,49628,2025.10,34010190,(기타 집적회로반도체)
23171,34010190,(기타 집적회로반도체),수출,ZA,남아프리카공화국,83,2025.10,34010190,(기타 집적회로반도체)
3233200,34010190,(기타 집적회로반도체),수출,AE,아랍에미리트 연합,74,2025.11,34010190,(기타 집적회로반도체)
687529,34010190,(기타 집적회로반도체),수출,AR,아르헨티나,1563,2025.11,34010190,(기타 집적회로반도체)
75403,34010190,(기타 집적회로반도체),수출,AT,오스트리아,180,2025.11,34010190,(기타 집적회로반도체)
8350,34010190,(기타 집적회로반도체),수출,AU,호주,7,2025.11,34010190,(기타 집적회로반도체)
1653,34010190,(기타 집적회로반도체),수출,BE,벨기에,3,2025.11,34010190,(기타 집적회로반도체)
1219381,34010190,(기타 집적회로반도체),수출,BR,브라질,481,2025.11,34010190,(기타 집적회로반도체)
1300,34010190,(기타 집적회로반도체),수출,CA,캐나다,2,2025.11,34010190,(기타 집적회로반도체)
207,34010190,(기타 집적회로반도체),수출,CH,스위스,0,2025.11,34010190,(기타 집적회로반도체)
173250716,34010190,(기타 집적회로반도체),수출,CN,중국,45104,2025.11,34010190,(기타 집적회로반도체)
1213,34010190,(기타 집적회로반도체),수출,CO,콜롬비아,0,2025.11,34010190,(기타 집적회로반도체)
709792,34010190,(기타 집적회로반도체),수출,CZ,체코공화국,102,2025.11,34010190,(기타 집적회로반도체)
11387678,34010190,(기타 집적회로반도체),수출,DE,독일,15487,2025.11,34010190,(기타 집적회로반도체)
44102,34010190,(기타 집적회로반도체),수출,DK,덴마크,136,2025.11,34010190,(기타 집적회로반도체)
914038,34010190,(기타 집적회로반도체),수출,EG,이집트,222,2025.11,34010190,(기타 집적회로반도체)
335,34010190,(기타 집적회로반도체),수출,ES,스페인,0,2025.11,34010190,(기타 집적회로반도체)
3000,34010190,(기타 집적회로반도체),수출,FI,핀란드,3,2025.11,34010190,(기타 집적회로반도체)
97249,34010190,(기타 집적회로반도체),수출,FR,프랑스,37,2025.11,34010190,(기타 집적회로반도체)
