기준월,HSK10,수출액_USD,MTI6,산업20
2025-10-01,6403913000,764.0,443190,섬유류
2025-10-01,6403914000,629.0,443120,섬유류
2025-10-01,6403919000,767477.0,443190,섬유류
2025-10-01,6403991000,98746.0,443130,섬유류
2025-10-01,6403992000,40976.0,443110,섬유류
2025-10-01,6403994000,757338.0,443120,섬유류
2025-10-01,6403999000,4476900.0,443190,섬유류
2025-10-01,6404110000,1915425.0,443120,섬유류
2025-10-01,6404191000,57119.0,443190,섬유류
2025-10-01,6404199000,3709071.0,443190,섬유류
2025-10-01,6404200000,267288.0,443190,섬유류
2025-10-01,6405100000,252681.0,443190,섬유류
2025-10-01,6405200000,327408.0,443190,섬유류
2025-10-01,6405900000,615122.0,443190,섬유류
2025-10-01,6406101000,1311165.0,443150,섬유류
2025-10-01,6406102000,1393701.0,443150,섬유류
2025-10-01,6406201000,349871.0,443150,섬유류
2025-10-01,6406202000,90287.0,443150,섬유류
2025-10-01,6406902000,1357823.0,443150,섬유류
2025-10-01,6406903000,0.0,443150,섬유류
2025-10-01,6406909000,3180332.0,443150,섬유류
2025-10-01,6501000000,47146.0,441406,섬유류
2025-10-01,6502000000,36.0,441406,섬유류
2025-10-01,6504000000,235610.0,441406,섬유류
2025-10-01,6505001000,66012.0,441406,섬유류
2025-10-01,6505009011,574591.0,441406,섬유류
2025-10-01,6505009019,297503.0,441406,섬유류
2025-10-01,6505009021,435942.0,441406,섬유류
2025-10-01,6505009029,1657187.0,441406,섬유류
2025-10-01,6505009090,1321603.0,441406,섬유류
2025-10-01,6506100000,2235954.0,441406,섬유류
2025-10-01,6506910000,19920.0,441406,섬유류
2025-10-01,6506990000,158583.0,441406,섬유류
2025-10-01,6507000000,2024310.0,441406,섬유류
2025-10-01,6601100000,3756.0,521110,생활용품
2025-10-01,6601910000,12769.0,521110,생활용품
2025-10-01,6601992000,4397.0,521120,생활용품
2025-10-01,6601999000,58763.0,521110,생활용품
2025-10-01,6602001000,60992.0,521290,생활용품
2025-10-01,6602009000,38.0,521290,생활용품
2025-10-01,6603200000,103.0,521290,생활용품
2025-10-01,6603900000,0.0,521290,생활용품
2025-10-01,6702100000,8343.0,525100,생활용품
2025-10-01,6702901000,0.0,525100,생활용품
2025-10-01,6702909000,1580.0,525100,생활용품
2025-10-01,6704110000,42103.0,518410,생활용품
2025-10-01,6704191000,457907.0,518410,생활용품
2025-10-01,6704194000,334813.0,518440,생활용품
2025-10-01,6704199000,40875.0,518490,생활용품
2025-10-01,6704201000,64659.0,518410,생활용품
2025-10-01,6704202000,114257.0,518410,생활용품
2025-10-01,6704205000,3584.0,518440,생활용품
2025-10-01,6704209000,9128.0,518490,생활용품
2025-10-01,6704900000,98889.0,518490,생활용품
2025-10-01,6804210000,18833928.0,763300,일반기계
2025-10-01,6815110000,5169885.0,422500,섬유류
2025-10-01,6815120000,138166.0,439610,섬유류
2025-10-01,6815131000,1432582.0,439620,섬유류
2025-10-01,6911101000,10701.0,516110,생활용품
2025-10-01,6911102000,86051.0,516110,생활용품
2025-10-01,6911109000,116565.0,516110,생활용품
2025-10-01,6912001010,33899.0,516120,생활용품
2025-10-01,6912001020,111441.0,516120,생활용품
2025-10-01,6912001090,202956.0,516120,생활용품
2025-10-01,6912002000,4073.0,516120,생활용품
2025-10-01,6912003000,43882.0,516120,생활용품
2025-10-01,6912009000,102161.0,516120,생활용품
2025-10-01,7013410000,2138.0,516130,생활용품
2025-10-01,7013420000,0.0,516130,생활용품
2025-10-01,7013490000,4239221.0,516130,생활용품
2025-10-01,7016100000,6800.0,525300,생활용품
2025-10-01,7018101000,51424.0,525300,생활용품
2025-10-01,7018102000,0.0,525300,생활용품
2025-10-01,7018103000,3169.0,525300,생활용품
2025-10-01,7018109000,38212.0,525300,생활용품
2025-10-01,7018200000,136322.0,525300,생활용품
2025-10-01,7018901000,0.0,525300,생활용품
2025-10-01,7018909000,5501.0,525300,생활용품
2025-10-01,7019110000,2443489.0,422900,섬유류
2025-10-01,7019120000,634501.0,422900,섬유류
2025-10-01,7019130000,8897.0,422900,섬유류
2025-10-01,7019140000,57317.0,439990,섬유류
2025-10-01,7019150000,399492.0,439990,섬유류
2025-10-01,7019190000,111619.0,422900,섬유류
2025-10-01,7019610000,56844.0,439910,섬유류
2025-10-01,7019620000,25.0,439910,섬유류
2025-10-01,7019631000,0.0,439910,섬유류
2025-10-01,7019632000,179315.0,439910,섬유류
2025-10-01,7019639000,36382.0,439910,섬유류
2025-10-01,7019641000,31828.0,439910,섬유류
2025-10-01,7019642000,630526.0,439910,섬유류
2025-10-01,7019649000,661570.0,439910,섬유류
2025-10-01,7019651000,0.0,439910,섬유류
2025-10-01,7019659000,5134.0,439910,섬유류
2025-10-01,7019661000,0.0,439910,섬유류
2025-10-01,7019669000,102.0,439910,섬유류
2025-10-01,7019692000,0.0,439910,섬유류
2025-10-01,7019693010,59272.0,439910,섬유류
2025-10-01,7019693090,18248.0,439910,섬유류
2025-10-01,7019699000,2114512.0,439910,섬유류
2025-10-01,7019710000,112157.0,439910,섬유류
2025-10-01,7019720000,0.0,439910,섬유류
2025-10-01,7019730000,92.0,439910,섬유류
2025-10-01,7019801000,1387427.0,439920,섬유류
2025-10-01,7019809000,87167.0,439920,섬유류
2025-10-01,7019900000,1576650.0,439990,섬유류
2025-10-01,7108131090,380.0,932090,바이오헬스
2025-10-01,7113110000,1928646.0,518310,생활용품
2025-10-01,7113191000,2706960.0,518310,생활용품
2025-10-01,7113192000,21482898.0,518310,생활용품
2025-10-01,7113199000,546833.0,518310,생활용품
2025-10-01,7113201000,1525.0,518310,생활용품
2025-10-01,7113202000,118875.0,518310,생활용품
2025-10-01,7113203000,351.0,518310,생활용품
2025-10-01,7113209000,16618.0,518310,생활용품
2025-10-01,7114110000,22952.0,518320,생활용품
2025-10-01,7114191000,0.0,518320,생활용품
2025-10-01,7114199000,257745184.0,518320,생활용품
2025-10-01,7114200000,515.0,518320,생활용품
2025-10-01,7116101000,0.0,518330,생활용품
2025-10-01,7116102000,11909.0,518330,생활용품
2025-10-01,7116201000,871998.0,518330,생활용품
2025-10-01,7116209010,25658.0,518330,생활용품
2025-10-01,7116209090,61957.0,518330,생활용품
2025-10-01,7117110000,101.0,518340,생활용품
2025-10-01,7117191000,1019005.0,518340,생활용품
2025-10-01,7117192000,610665.0,518340,생활용품
2025-10-01,7117193000,1261428.0,518340,생활용품
2025-10-01,7117194000,185261.0,518340,생활용품
2025-10-01,7117195000,287382.0,518340,생활용품
2025-10-01,7117196000,77023.0,518340,생활용품
2025-10-01,7117199000,2302803.0,518340,생활용품
2025-10-01,7117900000,908631.0,518340,생활용품
2025-10-01,7206100000,791212.0,619190,철강제품
2025-10-01,7206900000,7840.0,619190,철강제품
2025-10-01,7207111000,0.0,619110,철강제품
2025-10-01,7207112000,0.0,619120,철강제품
2025-10-01,7207121000,20799789.0,619130,철강제품
2025-10-01,7207190000,16923.0,619190,철강제품
2025-10-01,7207201000,0.0,619110,철강제품
2025-10-01,7207202000,0.0,619120,철강제품
2025-10-01,7207209000,102615.0,619190,철강제품
2025-10-01,7208101000,0.0,613210,철강제품
2025-10-01,7208109000,0.0,613210,철강제품
2025-10-01,7208251000,2605638.0,613210,철강제품
2025-10-01,7208259000,5426562.0,613210,철강제품
2025-10-01,7208261000,13302288.0,613210,철강제품
2025-10-01,7208269000,14004713.0,613210,철강제품
2025-10-01,7208271000,19527823.0,613210,철강제품
2025-10-01,7208279000,22689436.0,613210,철강제품
2025-10-01,7208361000,3419162.0,613210,철강제품
2025-10-01,7208369000,12851314.0,613210,철강제품
2025-10-01,7208371000,10942709.0,613210,철강제품
2025-10-01,7208379000,15464275.0,613210,철강제품
2025-10-01,7208381000,2989272.0,613210,철강제품
2025-10-01,7208389000,53824161.0,613210,철강제품
2025-10-01,7208391000,2740481.0,613210,철강제품
2025-10-01,7208399000,67545560.0,613210,철강제품
2025-10-01,7208400000,0.0,613110,철강제품
2025-10-01,7208511000,86829629.0,613110,철강제품
2025-10-01,7208519000,32675676.0,613110,철강제품
2025-10-01,7208521000,3182851.0,613110,철강제품
2025-10-01,7208529000,4811999.0,613110,철강제품
2025-10-01,7208531000,817.0,613110,철강제품
2025-10-01,7208539000,163270.0,613110,철강제품
2025-10-01,7208541000,0.0,613210,철강제품
2025-10-01,7208549000,1007272.0,613210,철강제품
2025-10-01,7208900000,96825.0,613210,철강제품
2025-10-01,7209151000,23076.0,613310,철강제품
2025-10-01,7209159000,709062.0,613310,철강제품
2025-10-01,7209161000,22710471.0,613310,철강제품
2025-10-01,7209169000,48899476.0,613310,철강제품
2025-10-01,7209171000,19589989.0,613310,철강제품
2025-10-01,7209179000,65033923.0,613310,철강제품
2025-10-01,7209181000,9342783.0,613310,철강제품
2025-10-01,7209189000,3722707.0,613310,철강제품
2025-10-01,7209251000,0.0,613310,철강제품
2025-10-01,7209259000,106165.0,613310,철강제품
2025-10-01,7209261000,0.0,613310,철강제품
2025-10-01,7209269000,199978.0,613310,철강제품
2025-10-01,7209271000,0.0,613310,철강제품
2025-10-01,7209279000,889266.0,613310,철강제품
2025-10-01,7209900000,9016.0,613310,철강제품
2025-10-01,7210110000,196577.0,613600,철강제품
2025-10-01,7210120000,21649604.0,613600,철강제품
2025-10-01,7210200000,165960.0,613700,철강제품
2025-10-01,7210301000,2896504.0,613420,철강제품
2025-10-01,7210309000,35358121.0,613420,철강제품
2025-10-01,7210410000,0.0,613410,철강제품
2025-10-01,7210491010,37481470.0,613410,철강제품
2025-10-01,7210491090,73008806.0,613410,철강제품
2025-10-01,7210499010,79934609.0,613410,철강제품
2025-10-01,7210499090,37617442.0,613410,철강제품
2025-10-01,7210500000,16829920.0,613700,철강제품
2025-10-01,7210610000,27539330.0,613700,철강제품
2025-10-01,7210690000,15396965.0,613700,철강제품
2025-10-01,7210701000,5267832.0,613430,철강제품
2025-10-01,7210702000,142871370.0,613430,철강제품
2025-10-01,7210901000,520319.0,613700,철강제품
2025-10-01,7210909000,535912.0,613700,철강제품
2025-10-01,7211130000,3997.0,613110,철강제품
2025-10-01,7211141000,4189.0,613210,철강제품
2025-10-01,7211149000,232269.0,613210,철강제품
2025-10-01,7211191000,39149.0,613210,철강제품
2025-10-01,7211199000,270958.0,613210,철강제품
2025-10-01,7211231000,175469.0,613310,철강제품
2025-10-01,7211239000,1186895.0,613310,철강제품
2025-10-01,7211291000,5857939.0,613310,철강제품
2025-10-01,7211299000,1813995.0,613310,철강제품
2025-10-01,7211901000,74634.0,613310,철강제품
2025-10-01,7211909000,681873.0,613310,철강제품
2025-10-01,7212101000,26281.0,613600,철강제품
2025-10-01,7212102000,98281.0,613600,철강제품
2025-10-01,7212201000,44468.0,613420,철강제품
2025-10-01,7212209000,740139.0,613420,철강제품
2025-10-01,7212301010,75045.0,613410,철강제품
2025-10-01,7212301090,454482.0,613410,철강제품
2025-10-01,7212309010,62705.0,613410,철강제품
2025-10-01,7212309090,956681.0,613410,철강제품
2025-10-01,7212401000,0.0,613430,철강제품
2025-10-01,7212402000,4340164.0,613430,철강제품
2025-10-01,7212501000,3723434.0,613700,철강제품
2025-10-01,7212509000,1569662.0,613700,철강제품
2025-10-01,7212600000,1045263.0,613700,철강제품
2025-10-01,7213100000,4040624.0,612110,철강제품
2025-10-01,7213200000,252213.0,612120,철강제품
2025-10-01,7213911010,461323.0,612110,철강제품
2025-10-01,7213911090,2792494.0,612110,철강제품
2025-10-01,7213919000,5924807.0,612110,철강제품
2025-10-01,7213991010,1263798.0,612110,철강제품
2025-10-01,7213991090,2540828.0,612110,철강제품
2025-10-01,7213999000,19162.0,612110,철강제품
2025-10-01,7214100000,32260.0,612210,철강제품
2025-10-01,7214201000,16227767.0,612300,철강제품
2025-10-01,7214209000,12299.0,612210,철강제품
2025-10-01,7214300000,0.0,612220,철강제품
2025-10-01,7214910000,1857.0,612210,철강제품
2025-10-01,7214991000,11318825.0,612210,철강제품
2025-10-01,7214999000,314587.0,612220,철강제품
2025-10-01,7215100000,324348.0,612220,철강제품
2025-10-01,7215500000,1814576.0,612210,철강제품
2025-10-01,7215900000,382291.0,612210,철강제품
2025-10-01,7216101000,28883.0,611130,철강제품
2025-10-01,7216103000,355.0,611110,철강제품
2025-10-01,7216210000,10298.0,611120,철강제품
2025-10-01,7216310000,2152960.0,611130,철강제품
2025-10-01,7216320000,654350.0,611190,철강제품
2025-10-01,7216333000,4096436.0,611110,철강제품
2025-10-01,7216334000,33275755.0,611110,철강제품
2025-10-01,7216335000,1776937.0,611110,철강제품
2025-10-01,7216401000,489511.0,611120,철강제품
2025-10-01,7216500000,1231240.0,611190,철강제품
2025-10-01,7216610000,6604.0,611190,철강제품
2025-10-01,7216690000,169921.0,611190,철강제품
2025-10-01,7216910000,426.0,611190,철강제품
2025-10-01,7216990000,49709.0,611190,철강제품
2025-10-01,7217100000,9748287.0,614210,철강제품
2025-10-01,7217200000,2069253.0,614210,철강제품
2025-10-01,7217301000,4751192.0,614210,철강제품
2025-10-01,7217309000,1193567.0,614210,철강제품
2025-10-01,7217900000,2730671.0,614210,철강제품
2025-10-01,7218101000,73113.0,619200,철강제품
2025-10-01,7218109000,208467.0,619200,철강제품
2025-10-01,7218911000,0.0,619130,철강제품
2025-10-01,7218992000,165481.0,619120,철강제품
2025-10-01,7218999000,20182.0,619190,철강제품
2025-10-01,7219111010,0.0,613220,철강제품
2025-10-01,7219111090,654888.0,613220,철강제품
2025-10-01,7219119000,0.0,613220,철강제품
2025-10-01,7219121090,13291326.0,613220,철강제품
2025-10-01,7219129000,822922.0,613220,철강제품
2025-10-01,7219131010,0.0,613220,철강제품
2025-10-01,7219131090,59848167.0,613220,철강제품
2025-10-01,7219139000,4555675.0,613220,철강제품
2025-10-01,7219141090,3944747.0,613220,철강제품
2025-10-01,7219149000,146802.0,613220,철강제품
2025-10-01,7219211010,1109573.0,613120,철강제품
2025-10-01,7219211090,5829304.0,613120,철강제품
2025-10-01,7219219000,1610.0,613120,철강제품
2025-10-01,7219221010,0.0,613120,철강제품
2025-10-01,7219221090,803229.0,613120,철강제품
2025-10-01,7219229000,6.0,613120,철강제품
2025-10-01,7219231090,0.0,613120,철강제품
2025-10-01,7219239000,29920.0,613120,철강제품
2025-10-01,7219249000,35251.0,613220,철강제품
2025-10-01,7219311090,0.0,613320,철강제품
2025-10-01,7219319000,0.0,613320,철강제품
2025-10-01,7219321010,0.0,613320,철강제품
2025-10-01,7219321090,2549836.0,613320,철강제품
2025-10-01,7219329000,63534.0,613320,철강제품
2025-10-01,7219331010,933920.0,613320,철강제품
2025-10-01,7219331090,10182400.0,613320,철강제품
2025-10-01,7219339000,11064642.0,613320,철강제품
2025-10-01,7219341010,935179.0,613320,철강제품
2025-10-01,7219341090,12913433.0,613320,철강제품
2025-10-01,7219349000,10491858.0,613320,철강제품
2025-10-01,7219351010,0.0,613320,철강제품
2025-10-01,7219351090,3736728.0,613320,철강제품
2025-10-01,7219359000,870473.0,613320,철강제품
2025-10-01,7219901010,0.0,613320,철강제품
2025-10-01,7219901090,34319.0,613320,철강제품
2025-10-01,7219909000,3280320.0,613320,철강제품
2025-10-01,7220111090,289860.0,613220,철강제품
2025-10-01,7220119000,77488.0,613220,철강제품
2025-10-01,7220121010,0.0,613220,철강제품
2025-10-01,7220121090,16173.0,613220,철강제품
2025-10-01,7220129000,331022.0,613220,철강제품
2025-10-01,7220201010,17322.0,613320,철강제품
2025-10-01,7220201090,7055228.0,613320,철강제품
2025-10-01,7220209000,6109201.0,613320,철강제품
2025-10-01,7220901090,656882.0,613320,철강제품
2025-10-01,7220909000,2143171.0,613320,철강제품
2025-10-01,7221000000,6174450.0,612120,철강제품
2025-10-01,7222110000,3167363.0,612220,철강제품
2025-10-01,7222190000,172922.0,612220,철강제품
2025-10-01,7222200000,1256658.0,612220,철강제품
2025-10-01,7222300000,112141.0,612220,철강제품
2025-10-01,7222400000,73231.0,611200,철강제품
2025-10-01,7223000000,13988982.0,614220,철강제품
2025-10-01,7224101000,0.0,619200,철강제품
2025-10-01,7224109000,217505.0,619200,철강제품
2025-10-01,7224901000,30805.0,619110,철강제품
2025-10-01,7224902000,0.0,619120,철강제품
2025-10-01,7224903000,2898592.0,619130,철강제품
2025-10-01,7224904000,0.0,619140,철강제품
2025-10-01,7224909000,39187.0,619190,철강제품
2025-10-01,7225110000,15014793.0,613500,철강제품
2025-10-01,7225190000,48313551.0,613500,철강제품
2025-10-01,7225309010,6996540.0,613230,철강제품
2025-10-01,7225309091,885922.0,613230,철강제품
2025-10-01,7225309092,3079875.0,613230,철강제품
2025-10-01,7225309099,27850384.0,613230,철강제품
2025-10-01,7225401000,0.0,613130,철강제품
2025-10-01,7225409010,164985.0,613130,철강제품
2025-10-01,7225409091,61549.0,613130,철강제품
2025-10-01,7225409092,20072.0,613130,철강제품
2025-10-01,7225409099,689375.0,613130,철강제품
2025-10-01,7225501000,138902.0,613330,철강제품
2025-10-01,7225509000,36724935.0,613330,철강제품
2025-10-01,7225919010,167821.0,613420,철강제품
2025-10-01,7225919090,3779498.0,613420,철강제품
2025-10-01,7225921000,0.0,613410,철강제품
2025-10-01,7225929011,22126271.0,613410,철강제품
2025-10-01,7225929019,6666009.0,613410,철강제품
2025-10-01,7225929091,7171467.0,613410,철강제품
2025-10-01,7225929099,4214232.0,613410,철강제품
2025-10-01,7225991000,357685.0,613330,철강제품
2025-10-01,7225999000,23071582.0,613330,철강제품
2025-10-01,7226110000,192347.0,613500,철강제품
2025-10-01,7226190000,400368.0,613500,철강제품
2025-10-01,7226200000,0.0,613230,철강제품
2025-10-01,7226911000,131411.0,613230,철강제품
2025-10-01,7226919000,904428.0,613230,철강제품
2025-10-01,7226920000,1608098.0,613330,철강제품
2025-10-01,7226992000,0.0,613420,철강제품
2025-10-01,7226993000,32186.0,613410,철강제품
2025-10-01,7226999000,1185098.0,613330,철강제품
2025-10-01,7227100000,286646.0,612120,철강제품
2025-10-01,7227200000,0.0,612120,철강제품
2025-10-01,7227901000,398601.0,612120,철강제품
2025-10-01,7227909010,3942751.0,612120,철강제품
2025-10-01,7227909020,614897.0,612120,철강제품
2025-10-01,7227909090,10174887.0,612120,철강제품
2025-10-01,7228100000,329.0,612220,철강제품
2025-10-01,7228200000,83931.0,612220,철강제품
2025-10-01,7228301000,3146165.0,612220,철강제품
2025-10-01,7228309000,18356436.0,612220,철강제품
2025-10-01,7228401000,58362.0,612220,철강제품
2025-10-01,7228409000,1088618.0,612220,철강제품
2025-10-01,7228500000,3534292.0,612220,철강제품
2025-10-01,7228609000,992155.0,612220,철강제품
2025-10-01,7228701010,49609.0,611200,철강제품
2025-10-01,7228701090,47817.0,611200,철강제품
2025-10-01,7228709000,489968.0,611200,철강제품
2025-10-01,7228800000,15699.0,612220,철강제품
2025-10-01,7229200000,2315599.0,614230,철강제품
2025-10-01,7229901010,29253.0,614230,철강제품
2025-10-01,7229901090,33069.0,614230,철강제품
2025-10-01,7229902090,5776.0,614230,철강제품
2025-10-01,7229909010,0.0,614230,철강제품
2025-10-01,7229909090,19831168.0,614230,철강제품
2025-10-01,7301101000,942608.0,611190,철강제품
2025-10-01,7301109000,0.0,611190,철강제품
2025-10-01,7302101010,0.0,615110,철강제품
2025-10-01,7302101090,0.0,615110,철강제품
2025-10-01,7302102010,0.0,615110,철강제품
2025-10-01,7302103010,0.0,615110,철강제품
2025-10-01,7302104010,0.0,615110,철강제품
2025-10-01,7302104090,0.0,615110,철강제품
2025-10-01,7302300000,328.0,615120,철강제품
2025-10-01,7302400000,3800.0,615120,철강제품
2025-10-01,7302900000,2277472.0,615120,철강제품
2025-10-01,7304110000,3563793.0,614130,철강제품
2025-10-01,7304190000,1269895.0,614130,철강제품
2025-10-01,7304220000,0.0,614130,철강제품
2025-10-01,7304230000,0.0,614130,철강제품
2025-10-01,7304240000,734199.0,614130,철강제품
2025-10-01,7304290000,74634.0,614130,철강제품
2025-10-01,7304310000,3186245.0,614130,철강제품
2025-10-01,7304390000,934414.0,614130,철강제품
2025-10-01,7304410000,6398593.0,614130,철강제품
2025-10-01,7304490000,4694565.0,614130,철강제품
2025-10-01,7304510000,2610774.0,614130,철강제품
2025-10-01,7304590000,992302.0,614130,철강제품
2025-10-01,7304900000,3692375.0,614130,철강제품
2025-10-01,7305111000,19012215.0,614110,철강제품
2025-10-01,7305112000,241238.0,614110,철강제품
2025-10-01,7305120000,3222338.0,614110,철강제품
2025-10-01,7305190000,21452.0,614110,철강제품
2025-10-01,7305200000,645602.0,614110,철강제품
2025-10-01,7305311000,6795565.0,614110,철강제품
2025-10-01,7305312000,612405.0,614110,철강제품
2025-10-01,7305319000,1110249.0,614110,철강제품
2025-10-01,7305390000,504054.0,614110,철강제품
2025-10-01,7305900000,0.0,614110,철강제품
2025-10-01,7306110000,260965.0,614120,철강제품
2025-10-01,7306190000,15488038.0,614120,철강제품
2025-10-01,7306212000,0.0,614120,철강제품
2025-10-01,7306291000,9890082.0,614120,철강제품
2025-10-01,7306292000,5851829.0,614120,철강제품
2025-10-01,7306301010,76451.0,614120,철강제품
2025-10-01,7306301090,5099581.0,614120,철강제품
2025-10-01,7306302010,2892926.0,614120,철강제품
2025-10-01,7306302020,250055.0,614120,철강제품
2025-10-01,7306302030,411025.0,614120,철강제품
2025-10-01,7306302090,7349151.0,614120,철강제품
2025-10-01,7306401000,2227294.0,614140,철강제품
2025-10-01,7306402000,6304507.0,614140,철강제품
2025-10-01,7306500000,2524149.0,614150,철강제품
2025-10-01,7306611010,379843.0,614120,철강제품
2025-10-01,7306611090,5440746.0,614120,철강제품
2025-10-01,7306612000,724.0,614140,철강제품
2025-10-01,7306613000,28547.0,614150,철강제품
2025-10-01,7306691010,0.0,614120,철강제품
2025-10-01,7306691090,42787.0,614120,철강제품
2025-10-01,7306692000,0.0,614140,철강제품
2025-10-01,7306693000,103880.0,614150,철강제품
2025-10-01,7306901000,564065.0,614120,철강제품
2025-10-01,7306909000,3146731.0,614120,철강제품
2025-10-01,7307210000,1722889.0,617110,철강제품
2025-10-01,7307221000,169110.0,617110,철강제품
2025-10-01,7307229000,2667684.0,617110,철강제품
2025-10-01,7307230000,10674453.0,617110,철강제품
2025-10-01,7307290000,12627031.0,617110,철강제품
2025-10-01,7307910000,6604104.0,617110,철강제품
2025-10-01,7307921000,1144682.0,617110,철강제품
2025-10-01,7307929000,2456328.0,617110,철강제품
2025-10-01,7307930000,15886717.0,617110,철강제품
2025-10-01,7307991000,4046716.0,617110,철강제품
2025-10-01,7307999000,6940250.0,617110,철강제품
2025-10-01,7316001000,2759.0,746400,선박류
2025-10-01,7316002000,15034.0,746400,선박류
2025-10-01,7317002000,0.0,515190,생활용품
2025-10-01,7317003000,488.0,515190,생활용품
2025-10-01,7318110000,86127.0,761100,일반기계
2025-10-01,7318120000,1973.0,761100,일반기계
2025-10-01,7318130000,56493.0,761100,일반기계
2025-10-01,7318140000,2096051.0,761100,일반기계
2025-10-01,7318151000,2741075.0,761100,일반기계
2025-10-01,7318152000,24732558.0,761100,일반기계
2025-10-01,7318153000,4270919.0,761100,일반기계
2025-10-01,7318159000,7350739.0,761100,일반기계
2025-10-01,7318160000,14244817.0,761100,일반기계
2025-10-01,7318190000,2357125.0,761100,일반기계
2025-10-01,7318210000,259873.0,761100,일반기계
2025-10-01,7318220000,3484742.0,761100,일반기계
2025-10-01,7318230000,1084378.0,761100,일반기계
2025-10-01,7318240000,646539.0,761100,일반기계
2025-10-01,7318290000,4866076.0,761100,일반기계
2025-10-01,7319401000,13596.0,761900,일반기계
2025-10-01,7319402000,403998.0,761900,일반기계
2025-10-01,7319409000,423183.0,761900,일반기계
2025-10-01,7319901010,2489.0,761900,일반기계
2025-10-01,7319901020,0.0,761900,일반기계
2025-10-01,7319901090,3287.0,761900,일반기계
2025-10-01,7319909000,222745.0,761900,일반기계
2025-10-01,7320101000,627283.0,742000,자동차부품
2025-10-01,7320109000,337865.0,761400,일반기계
2025-10-01,7320201000,1275962.0,742000,자동차부품
2025-10-01,7320202000,43526.0,761400,일반기계
2025-10-01,7320204000,72965.0,761400,일반기계
2025-10-01,7320209000,1635362.0,761400,일반기계
2025-10-01,7320901000,558288.0,761400,일반기계
2025-10-01,7320909000,2408821.0,761400,일반기계
2025-10-01,7321110000,5355606.0,751310,일반기계
2025-10-01,7321120000,0.0,751310,일반기계
2025-10-01,7321190000,80880.0,751310,일반기계
2025-10-01,7321810000,108591.0,751310,일반기계
2025-10-01,7321820000,1409004.0,751310,일반기계
2025-10-01,7321890000,31318.0,751310,일반기계
2025-10-01,7321900000,334464.0,751340,일반기계
2025-10-01,7322111000,349.0,751340,일반기계
2025-10-01,7322112000,29523.0,751340,일반기계
2025-10-01,7322191000,417.0,751340,일반기계
2025-10-01,7322192000,165.0,751340,일반기계
2025-10-01,7322901000,0.0,751340,일반기계
2025-10-01,7322909010,2373804.0,751340,일반기계
2025-10-01,7322909020,0.0,751340,일반기계
2025-10-01,7322909030,13911.0,751340,일반기계
2025-10-01,7323100000,91874.0,516140,생활용품
2025-10-01,7323910000,29196.0,516140,생활용품
2025-10-01,7323920000,7520.0,516140,생활용품
2025-10-01,7323930000,2062266.0,516140,생활용품
2025-10-01,7323940000,23277.0,516140,생활용품
2025-10-01,7323990000,1484504.0,516140,생활용품
2025-10-01,7325910000,7031.0,617110,철강제품
2025-10-01,7325992000,484223.0,617110,철강제품
2025-10-01,7325993000,252736.0,617110,철강제품
2025-10-01,7326110000,320567.0,617120,철강제품
2025-10-01,7326190000,3463511.0,617120,철강제품
2025-10-01,7326901000,76536.0,713100,일반기계
2025-10-01,7401001000,711524.0,622110,비철금속
2025-10-01,7401002000,939040.0,622110,비철금속
2025-10-01,7402001000,7388909.0,622110,비철금속
2025-10-01,7402002000,0.0,622110,비철금속
2025-10-01,7403110000,177455297.0,622120,비철금속
2025-10-01,7403130000,208266.0,622120,비철금속
2025-10-01,7403191000,74449.0,622120,비철금속
2025-10-01,7403192000,0.0,622120,비철금속
2025-10-01,7403199000,725703.0,622120,비철금속
2025-10-01,7403210000,8837554.0,622120,비철금속
2025-10-01,7403220000,3283387.0,622120,비철금속
2025-10-01,7403291020,5100.0,622120,비철금속
2025-10-01,7403299000,2012202.0,622120,비철금속
2025-10-01,7404000000,64907220.0,622130,비철금속
2025-10-01,7405000000,2131292.0,622900,비철금속
2025-10-01,7406100000,1290340.0,622210,비철금속
2025-10-01,7406201000,114124.0,622210,비철금속
2025-10-01,7406202000,96522.0,622210,비철금속
2025-10-01,7407100000,3194181.0,622220,비철금속
2025-10-01,7407210000,23011323.0,622220,비철금속
2025-10-01,7407291000,0.0,622220,비철금속
2025-10-01,7407292010,686468.0,622220,비철금속
2025-10-01,7407299000,169689.0,622220,비철금속
2025-10-01,7408110000,27749247.0,622230,비철금속
2025-10-01,7408190000,16991780.0,622230,비철금속
2025-10-01,7408210000,1490927.0,622230,비철금속
2025-10-01,7408221000,2363.0,622230,비철금속
2025-10-01,7408222000,41973.0,622230,비철금속
2025-10-01,7408291000,31216.0,622230,비철금속
2025-10-01,7408299000,604256.0,622230,비철금속
2025-10-01,7409111000,191073.0,622240,비철금속
2025-10-01,7409119000,16102613.0,622240,비철금속
2025-10-01,7409191000,18895.0,622240,비철금속
2025-10-01,7409199000,1882275.0,622240,비철금속
2025-10-01,7409219000,25415446.0,622240,비철금속
2025-10-01,7409299000,529227.0,622240,비철금속
2025-10-01,7409311000,14859.0,622240,비철금속
2025-10-01,7409319000,5327572.0,622240,비철금속
2025-10-01,7409399000,433540.0,622240,비철금속
2025-10-01,7409401010,42100.0,622240,비철금속
2025-10-01,7409401090,3942368.0,622240,비철금속
2025-10-01,7409402090,773785.0,622240,비철금속
2025-10-01,7409901000,5307770.0,622240,비철금속
