기준월,HSK10,수출액_USD
2025-08-01,3606900000,19608.0
2025-08-01,3701200000,67042.0
2025-08-01,3701302000,1009509.0
2025-08-01,3701303000,82204.0
2025-08-01,3701304000,7608404.0
2025-08-01,3701309000,47693.0
2025-08-01,3701911000,0.0
2025-08-01,3701919900,0.0
2025-08-01,3701991000,4960671.0
2025-08-01,3701999100,0.0
2025-08-01,3701999200,13004.0
2025-08-01,3701999900,243929.0
2025-08-01,3702319000,2456.0
2025-08-01,3702329000,0.0
2025-08-01,3702399000,195458.0
2025-08-01,3702422000,0.0
2025-08-01,3702423000,23676.0
2025-08-01,3702429000,372.0
2025-08-01,3702432000,0.0
2025-08-01,3702433000,0.0
2025-08-01,3702439000,300.0
2025-08-01,3702442000,0.0
2025-08-01,3702443000,1504339.0
2025-08-01,3702449000,1818.0
2025-08-01,3702521000,0.0
2025-08-01,3702529000,0.0
2025-08-01,3702530000,0.0
2025-08-01,3702541000,0.0
2025-08-01,3702549000,17886.0
2025-08-01,3702551000,0.0
2025-08-01,3702559000,3078.0
2025-08-01,3702569000,0.0
2025-08-01,3702969000,2400.0
2025-08-01,3702971000,0.0
2025-08-01,3702979000,0.0
2025-08-01,3702983000,1135167.0
2025-08-01,3702989000,38110.0
2025-08-01,3703100000,234.0
2025-08-01,3703203000,51713.0
2025-08-01,3703209000,0.0
2025-08-01,3703900000,90475.0
2025-08-01,3704001100,0.0
2025-08-01,3704001200,80.0
2025-08-01,3704001300,0.0
2025-08-01,3704001900,1978.0
2025-08-01,3704002000,108.0
2025-08-01,3705001010,16543.0
2025-08-01,3705001090,18.0
2025-08-01,3705009010,8182376.0
2025-08-01,3705009090,14510667.0
2025-08-01,3706900000,49.0
2025-08-01,3707100000,8754.0
2025-08-01,3707901010,15683877.0
2025-08-01,3707901020,44909.0
2025-08-01,3707901090,35370650.0
2025-08-01,3707902010,59033.0
2025-08-01,3707902090,373567.0
2025-08-01,3707903000,1632.0
2025-08-01,3707909200,1102054.0
2025-08-01,3707909300,233302.0
2025-08-01,3707909900,1653124.0
2025-08-01,3801101000,3903495.0
2025-08-01,3801109000,5073821.0
2025-08-01,3801200000,121488.0
2025-08-01,3801300000,33207.0
2025-08-01,3801900000,1541528.0
2025-08-01,3802100000,566093.0
2025-08-01,3802901000,23755.0
2025-08-01,3802903000,11182.0
2025-08-01,3802909000,39700.0
2025-08-01,3803000000,0.0
2025-08-01,3804001000,1782.0
2025-08-01,3804009000,49271.0
2025-08-01,3805101000,0.0
2025-08-01,3805900000,0.0
2025-08-01,3806101000,60137.0
2025-08-01,3806102000,714496.0
2025-08-01,3806200000,0.0
2025-08-01,3806300000,1995.0
2025-08-01,3806900000,458840.0
2025-08-01,3807003000,0.0
2025-08-01,3807009010,19923.0
2025-08-01,3807009090,0.0
2025-08-01,3808599000,0.0
2025-08-01,3808619000,6778.0
2025-08-01,3808699000,0.0
2025-08-01,3808911000,8805.0
2025-08-01,3808919000,35800021.0
2025-08-01,3808921000,0.0
2025-08-01,3808929000,10663248.0
2025-08-01,3808931000,1476874.0
2025-08-01,3808932000,535.0
2025-08-01,3808933000,122648.0
2025-08-01,3808991000,51704.0
2025-08-01,3808999000,1464397.0
2025-08-01,3809910000,9915932.0
2025-08-01,3809920000,1715840.0
2025-08-01,3809930000,672771.0
2025-08-01,3810101000,1205485.0
2025-08-01,3810109000,6846203.0
2025-08-01,3810901000,3181352.0
2025-08-01,3810909000,899205.0
2025-08-01,3811190000,64931.0
2025-08-01,3811210000,3659469.0
2025-08-01,3811290000,8762768.0
2025-08-01,3811900000,284626.0
2025-08-01,3812101000,0.0
2025-08-01,3812102000,10543.0
2025-08-01,3812109000,747180.0
2025-08-01,3812200000,675188.0
2025-08-01,3812310000,0.0
2025-08-01,3812391000,4999829.0
2025-08-01,3812392000,7877414.0
2025-08-01,3813001000,71034.0
2025-08-01,3813002000,16385.0
2025-08-01,3814001020,42296.0
2025-08-01,3814001090,5995462.0
2025-08-01,3814002110,2041612.0
2025-08-01,3814002190,1061652.0
2025-08-01,3814002990,461841.0
2025-08-01,3815110000,0.0
2025-08-01,3815121000,407109.0
2025-08-01,3815122000,62456.0
2025-08-01,3815129000,6728049.0
2025-08-01,3815192000,1087732.0
2025-08-01,3815199000,6136641.0
2025-08-01,3815901000,652613.0
2025-08-01,3815909000,4674825.0
2025-08-01,3816001000,875894.0
2025-08-01,3816002000,89161.0
2025-08-01,3816003000,0.0
2025-08-01,3816009010,87607.0
2025-08-01,3816009090,646915.0
2025-08-01,3819001000,439241.0
2025-08-01,3819002000,98082.0
2025-08-01,3820001000,447084.0
2025-08-01,3820002000,180811.0
2025-08-01,3821000000,1735095.0
2025-08-01,3823120000,35490.0
2025-08-01,3823130000,4.0
2025-08-01,3823191000,0.0
2025-08-01,3823192000,176305.0
2025-08-01,3823199000,602263.0
2025-08-01,3823701000,3672.0
2025-08-01,3823703000,0.0
2025-08-01,3823704000,0.0
2025-08-01,3823709090,31875.0
2025-08-01,3824100000,346788.0
2025-08-01,3824300000,1143465.0
2025-08-01,3824400000,7531567.0
2025-08-01,3824500000,1690674.0
2025-08-01,3824810000,0.0
2025-08-01,3824870000,26570.0
2025-08-01,3824910000,50654.0
2025-08-01,3824920000,0.0
2025-08-01,3824991000,93300.0
2025-08-01,3824992100,0.0
2025-08-01,3824992290,20508.0
2025-08-01,3824992900,480373.0
2025-08-01,3824993100,20282.0
2025-08-01,3824993910,0.0
2025-08-01,3824993990,606.0
2025-08-01,3824994100,184843.0
2025-08-01,3824994200,1116.0
2025-08-01,3824994300,28798.0
2025-08-01,3824994400,468109.0
2025-08-01,3824995100,30107.0
2025-08-01,3824995300,1880.0
2025-08-01,3824996100,195667.0
2025-08-01,3824996300,0.0
2025-08-01,3824996400,114002.0
2025-08-01,3824996500,185562.0
2025-08-01,3824996600,6600857.0
2025-08-01,3824997100,6198073.0
2025-08-01,3824997200,1756.0
2025-08-01,3824997300,275511.0
2025-08-01,3824997400,1340248.0
2025-08-01,3824997500,164190.0
2025-08-01,3824997600,103224.0
2025-08-01,3824998000,256828.0
2025-08-01,3824999010,732986.0
2025-08-01,3824999020,0.0
2025-08-01,3824999030,550.0
2025-08-01,3824999040,0.0
2025-08-01,3824999052,295543.0
2025-08-01,3824999053,602647.0
2025-08-01,3824999059,1514.0
2025-08-01,3824999090,193936670.0
2025-08-01,3825500000,0.0
2025-08-01,3825610000,0.0
2025-08-01,3825690000,78530.0
2025-08-01,3825901000,0.0
2025-08-01,3825909000,0.0
2025-08-01,3826000000,27510845.0
2025-08-01,3827119000,27103.0
2025-08-01,3827310000,0.0
2025-08-01,3827320000,0.0
2025-08-01,3827390000,0.0
2025-08-01,3827510000,0.0
2025-08-01,3827610000,0.0
2025-08-01,3827630000,142545.0
2025-08-01,3827640000,0.0
2025-08-01,3827680000,49721.0
2025-08-01,3827690000,0.0
2025-08-01,3827900000,40.0
2025-08-01,3912110000,0.0
2025-08-01,3912120000,30209.0
2025-08-01,3912200000,1469468.0
2025-08-01,3912391000,1552.0
2025-08-01,3912399000,28861787.0
2025-08-01,3912900000,2151446.0
2025-08-01,3913902010,0.0
2025-08-01,3913902090,1968.0
2025-08-01,3915101000,27423.0
2025-08-01,3915102000,3613.0
2025-08-01,3915104000,0.0
2025-08-01,3915109000,1240374.0
2025-08-01,3915309000,0.0
2025-08-01,3915902000,61140.0
2025-08-01,3915904000,0.0
2025-08-01,3915905000,0.0
2025-08-01,3915909020,31811.0
2025-08-01,3915909090,38210.0
2025-08-01,3916100000,33332.0
2025-08-01,3916200000,138263.0
2025-08-01,3916901000,95301.0
2025-08-01,3916902000,72519.0
2025-08-01,3916903000,0.0
2025-08-01,3916904000,1039795.0
2025-08-01,3916909000,1539454.0
2025-08-01,3917101000,0.0
2025-08-01,3917102000,379.0
2025-08-01,3917210000,755845.0
2025-08-01,3917220000,1122213.0
2025-08-01,3917230000,592949.0
2025-08-01,3917292000,70424.0
2025-08-01,3917299000,1995856.0
2025-08-01,3917311000,3901864.0
2025-08-01,3917312000,35384.0
2025-08-01,3917319000,606575.0
2025-08-01,3917321000,377557.0
2025-08-01,3917322000,1557459.0
2025-08-01,3917329000,7022228.0
2025-08-01,3917331000,7082.0
2025-08-01,3917332000,122035.0
2025-08-01,3917339000,1703753.0
2025-08-01,3917391000,106117.0
2025-08-01,3917392000,1136372.0
2025-08-01,3917399000,1720363.0
2025-08-01,3917400000,6553842.0
2025-08-01,3918101000,52385746.0
2025-08-01,3918102000,40.0
2025-08-01,3918109000,645649.0
2025-08-01,3918900000,478476.0
2025-08-01,3919100000,19236193.0
2025-08-01,3919900000,123154417.0
2025-08-01,3920100000,13770476.0
2025-08-01,3920200000,17044148.0
2025-08-01,3920300000,2967040.0
2025-08-01,3920430000,10389883.0
2025-08-01,3920490000,11314356.0
2025-08-01,3920510000,23259684.0
2025-08-01,3920590000,1122086.0
2025-08-01,3920610000,2925563.0
2025-08-01,3920620000,93942030.0
2025-08-01,3920630000,100948.0
2025-08-01,3920690000,2349935.0
2025-08-01,3920710000,1003831.0
2025-08-01,3920730000,6971347.0
2025-08-01,3920791000,0.0
2025-08-01,3920799000,69006.0
2025-08-01,3920910000,7304746.0
2025-08-01,3920920000,1903080.0
2025-08-01,3920930000,0.0
2025-08-01,3920940000,18080.0
2025-08-01,3920991000,15772.0
2025-08-01,3920999010,2138906.0
2025-08-01,3920999020,0.0
2025-08-01,3920999090,31565810.0
2025-08-01,3921110000,443774.0
2025-08-01,3921120000,1426762.0
2025-08-01,3921130000,10602351.0
2025-08-01,3921140000,11980.0
2025-08-01,3921191010,47674265.0
2025-08-01,3921191090,2692512.0
2025-08-01,3921192010,2329933.0
2025-08-01,3921192090,3449964.0
2025-08-01,3921193090,39519.0
2025-08-01,3921194010,15989.0
2025-08-01,3921194020,204190.0
2025-08-01,3921194030,3117101.0
2025-08-01,3921194090,323121.0
2025-08-01,3921195000,8057.0
2025-08-01,3921199020,6300.0
2025-08-01,3921199040,225154.0
2025-08-01,3921199090,4813496.0
2025-08-01,3921901000,10085354.0
2025-08-01,3921902000,8537852.0
2025-08-01,3921903000,244467.0
2025-08-01,3921904010,0.0
2025-08-01,3921904020,6744061.0
2025-08-01,3921905000,30041.0
2025-08-01,3921906010,19615.0
2025-08-01,3921906020,344761.0
2025-08-01,3921906030,473710.0
2025-08-01,3921906090,328005.0
2025-08-01,3921907000,421605.0
2025-08-01,3921909010,4370.0
2025-08-01,3921909020,263.0
2025-08-01,3921909030,0.0
2025-08-01,3921909040,2170546.0
2025-08-01,3921909050,982049.0
2025-08-01,3921909090,35501631.0
2025-08-01,3922101000,1518424.0
2025-08-01,3922102000,59480.0
2025-08-01,3922103000,76889.0
2025-08-01,3922200000,53230.0
2025-08-01,3922901000,121977.0
2025-08-01,3922909000,636803.0
2025-08-01,3923100000,51427556.0
2025-08-01,3923210000,17333396.0
2025-08-01,3923290000,13872304.0
2025-08-01,3923300000,11307347.0
2025-08-01,3923400000,6724244.0
2025-08-01,3923500000,6453826.0
2025-08-01,3923900000,18959040.0
2025-08-01,3924901000,14116.0
2025-08-01,3924902000,214.0
2025-08-01,3924909000,4884621.0
2025-08-01,3925100000,2617421.0
2025-08-01,3925200000,3156149.0
2025-08-01,3925300000,583431.0
2025-08-01,3925900000,1593314.0
2025-08-01,3926200000,870680.0
2025-08-01,3926300000,17787179.0
2025-08-01,4003000000,227873.0
2025-08-01,4004001010,674407.0
2025-08-01,4004001090,0.0
2025-08-01,4004009000,8376.0
2025-08-01,4005101000,8361886.0
2025-08-01,4005109000,942417.0
2025-08-01,4005200000,2275496.0
2025-08-01,4005910000,809707.0
2025-08-01,4005990000,1098878.0
2025-08-01,4006100000,0.0
2025-08-01,4006904000,20863.0
2025-08-01,4006909000,55881.0
2025-08-01,4007001000,28480.0
2025-08-01,4007002000,10806.0
2025-08-01,4008111000,97762.0
2025-08-01,4008119000,2036069.0
2025-08-01,4008191000,0.0
2025-08-01,4008199000,38910.0
2025-08-01,4008211000,244725.0
2025-08-01,4008219000,1534983.0
2025-08-01,4008291000,13913.0
2025-08-01,4008299000,155126.0
2025-08-01,4009110000,1375543.0
2025-08-01,4009120000,1014413.0
2025-08-01,4009210000,2033888.0
2025-08-01,4009220000,1415326.0
2025-08-01,4009310000,3269072.0
2025-08-01,4009320000,6119200.0
2025-08-01,4009410000,1783484.0
2025-08-01,4009420000,1436003.0
2025-08-01,4010110000,4494.0
2025-08-01,4010120000,141868.0
2025-08-01,4010191000,425.0
2025-08-01,4010199000,176408.0
2025-08-01,4010310000,1602152.0
2025-08-01,4010320000,513946.0
2025-08-01,4010330000,601623.0
2025-08-01,4010340000,78749.0
2025-08-01,4010350000,411214.0
2025-08-01,4010360000,104888.0
2025-08-01,4010390000,962582.0
2025-08-01,4011101000,152860511.0
2025-08-01,4011102000,422552.0
2025-08-01,4011109000,1898828.0
2025-08-01,4011201010,17689222.0
2025-08-01,4011201090,25534355.0
2025-08-01,4011202010,0.0
2025-08-01,4011202090,9537.0
2025-08-01,4011209000,3176.0
2025-08-01,4011300000,0.0
2025-08-01,4011400000,2827808.0
2025-08-01,4011500000,569.0
2025-08-01,4011701000,401810.0
2025-08-01,4011709000,32324.0
2025-08-01,4011801010,445429.0
2025-08-01,4011801090,369811.0
2025-08-01,4011809010,602.0
2025-08-01,4011809090,247410.0
2025-08-01,4011900000,291709.0
2025-08-01,4012110000,2673.0
2025-08-01,4012120000,462429.0
2025-08-01,4012130000,13280.0
2025-08-01,4012209010,810317.0
2025-08-01,4012209020,87997.0
2025-08-01,4012209090,80290.0
2025-08-01,4012901000,0.0
2025-08-01,4012909010,1423617.0
2025-08-01,4012909020,102272.0
2025-08-01,4012909030,125552.0
2025-08-01,4012909040,566645.0
2025-08-01,4012909090,14560.0
2025-08-01,4013101000,314704.0
2025-08-01,4013102000,4752045.0
2025-08-01,4013200000,612.0
2025-08-01,4013901000,0.0
2025-08-01,4013909010,0.0
2025-08-01,4013909020,1144452.0
2025-08-01,4013909090,402516.0
2025-08-01,4014901000,75.0
2025-08-01,4015909000,16891.0
2025-08-01,4016100000,2436605.0
2025-08-01,4016910000,470858.0
2025-08-01,4016930000,15806549.0
2025-08-01,4016940000,876472.0
2025-08-01,4016951000,511.0
2025-08-01,4016952000,11172.0
2025-08-01,4016953000,8805.0
2025-08-01,4016959000,476114.0
2025-08-01,4016991010,28993.0
2025-08-01,4016991090,9131673.0
2025-08-01,4016992000,271734.0
2025-08-01,4016993000,74671.0
2025-08-01,4016999000,14207340.0
2025-08-01,4017001000,2735.0
2025-08-01,4017002000,100135.0
2025-08-01,4017003000,255199.0
2025-08-01,4101201000,0.0
2025-08-01,4101501011,0.0
2025-08-01,4101501021,0.0
2025-08-01,4101501022,0.0
2025-08-01,4101502000,0.0
2025-08-01,4101902000,0.0
2025-08-01,4103301000,0.0
2025-08-01,4103901010,5093.0
2025-08-01,4104110000,41130.0
2025-08-01,4104190000,318212.0
2025-08-01,4104410000,15700.0
2025-08-01,4104490000,192817.0
2025-08-01,4105300000,0.0
2025-08-01,4106400000,202796.0
2025-08-01,4106920000,199550.0
2025-08-01,4107110000,65503.0
2025-08-01,4107120000,24087.0
2025-08-01,4107190000,220884.0
2025-08-01,4107910000,173313.0
2025-08-01,4107920000,9489341.0
2025-08-01,4107990000,1415593.0
2025-08-01,4112000000,1303283.0
2025-08-01,4113100000,71673.0
2025-08-01,4113200000,142052.0
2025-08-01,4113300000,61871.0
2025-08-01,4113900000,309352.0
2025-08-01,4114100000,4350.0
2025-08-01,4114201000,1702540.0
2025-08-01,4114202000,42260.0
2025-08-01,4114203000,3331.0
2025-08-01,4115100000,1427386.0
2025-08-01,4115200000,10453.0
2025-08-01,4205001100,10707.0
2025-08-01,4205001900,2610620.0
2025-08-01,4205002100,0.0
2025-08-01,4205002900,123268.0
2025-08-01,4206000000,2104.0
2025-08-01,4302110000,27880.0
2025-08-01,4302193000,0.0
2025-08-01,4302197000,0.0
2025-08-01,4302199010,0.0
2025-08-01,4302199020,0.0
2025-08-01,4302199090,521.0
2025-08-01,4302202000,0.0
2025-08-01,4302209090,192.0
2025-08-01,4302300000,0.0
2025-08-01,4304001000,7490.0
2025-08-01,4701001000,0.0
2025-08-01,4702000000,7200.0
2025-08-01,4703110000,0.0
2025-08-01,4703212000,0.0
2025-08-01,4703292000,2935894.0
2025-08-01,4704210000,0.0
2025-08-01,4704290000,0.0
2025-08-01,4705000000,0.0
2025-08-01,4706100000,0.0
2025-08-01,4706200000,32963.0
2025-08-01,4706300000,316.0
2025-08-01,4706911000,0.0
2025-08-01,4706921000,0.0
2025-08-01,4706922000,115000.0
2025-08-01,4706931000,0.0
2025-08-01,4706932000,0.0
2025-08-01,4707100000,3544594.0
2025-08-01,4707200000,392706.0
2025-08-01,4707300000,2168614.0
2025-08-01,4707900000,30277.0
2025-08-01,4801000000,1719234.0
2025-08-01,4802100000,4701.0
2025-08-01,4802200000,20337.0
2025-08-01,4802400000,271764.0
2025-08-01,4802541010,0.0
2025-08-01,4802541090,241.0
2025-08-01,4802549010,2379.0
2025-08-01,4802549090,8.0
2025-08-01,4802551010,0.0
2025-08-01,4802551020,7200.0
2025-08-01,4802551030,6222.0
2025-08-01,4802551090,945437.0
2025-08-01,4802559090,173469.0
2025-08-01,4802561010,0.0
2025-08-01,4802561020,5068.0
2025-08-01,4802561090,1958086.0
2025-08-01,4802569010,0.0
2025-08-01,4802569090,595.0
2025-08-01,4802571010,0.0
2025-08-01,4802571020,64.0
2025-08-01,4802571090,1198321.0
2025-08-01,4802579090,1738.0
2025-08-01,4802581090,662274.0
2025-08-01,4802589090,142283.0
2025-08-01,4802611010,8669.0
2025-08-01,4802611090,38151.0
2025-08-01,4802619090,136508.0
2025-08-01,4802621020,42.0
2025-08-01,4802621090,0.0
2025-08-01,4802629090,373.0
2025-08-01,4802691020,48303.0
2025-08-01,4802691090,0.0
2025-08-01,4802699090,83707.0
2025-08-01,4803001000,83376.0
2025-08-01,4803002000,81770.0
2025-08-01,4803009000,899112.0
2025-08-01,4804110000,1197.0
2025-08-01,4804190000,569673.0
2025-08-01,4804210000,906625.0
2025-08-01,4804290000,103253.0
2025-08-01,4804311000,8225.0
2025-08-01,4804312000,37.0
2025-08-01,4804313000,21958.0
2025-08-01,4804319000,203433.0
2025-08-01,4804391000,4384.0
2025-08-01,4804392000,2178.0
2025-08-01,4804393000,138076.0
2025-08-01,4804399000,272861.0
2025-08-01,4804412000,0.0
2025-08-01,4804419000,182757.0
2025-08-01,4804421000,4034.0
2025-08-01,4804429000,3224.0
2025-08-01,4804491000,0.0
2025-08-01,4804499000,0.0
2025-08-01,4804510000,280182.0
2025-08-01,4804523000,0.0
2025-08-01,4804529000,0.0
2025-08-01,4804590000,147293.0
2025-08-01,4805110000,13405221.0
2025-08-01,4805190000,4416152.0
2025-08-01,4805241000,28939.0
2025-08-01,4805249000,79466.0
2025-08-01,4805251000,903549.0
2025-08-01,4805259000,278010.0
2025-08-01,4805300000,0.0
2025-08-01,4805400000,736589.0
2025-08-01,4805500000,0.0
2025-08-01,4805911000,0.0
2025-08-01,4805919010,0.0
2025-08-01,4805919090,1216214.0
2025-08-01,4805929000,1514120.0
2025-08-01,4805939000,453346.0
2025-08-01,4806100000,7293.0
2025-08-01,4806200000,5124.0
2025-08-01,4806300000,0.0
2025-08-01,4806401000,3512.0
2025-08-01,4806409000,11241.0
2025-08-01,4807000000,599910.0
2025-08-01,4808100000,242378.0
2025-08-01,4808401000,0.0
2025-08-01,4808409000,91438.0
2025-08-01,4808900000,482741.0
2025-08-01,4809201000,5685.0
2025-08-01,4809202000,0.0
2025-08-01,4809901000,3477225.0
2025-08-01,4809902010,2196506.0
2025-08-01,4809902090,4596720.0
2025-08-01,4809904000,1679.0
2025-08-01,4809909000,229324.0
2025-08-01,4810131000,9544469.0
2025-08-01,4810139000,252490.0
2025-08-01,4810140000,60798.0
2025-08-01,4810191000,40051096.0
2025-08-01,4810199000,1225214.0
2025-08-01,4810220000,60.0
2025-08-01,4810290000,4377427.0
2025-08-01,4810319000,378511.0
2025-08-01,4810321000,0.0
2025-08-01,4810322000,18.0
2025-08-01,4810329000,56592.0
2025-08-01,4810390000,295766.0
2025-08-01,4810921010,1209982.0
2025-08-01,4810921090,2222514.0
2025-08-01,4810929000,15641573.0
2025-08-01,4810992000,2443.0
2025-08-01,4810999000,726016.0
2025-08-01,4811100000,4652.0
2025-08-01,4811410000,1027694.0
2025-08-01,4811490000,1060255.0
2025-08-01,4811511000,78895.0
2025-08-01,4811519011,0.0
2025-08-01,4811519019,94318.0
2025-08-01,4811519090,74507.0
2025-08-01,4811590000,12332440.0
2025-08-01,4811600000,1287463.0
2025-08-01,4812000000,11182.0
2025-08-01,4813100000,44293.0
2025-08-01,4813200000,212158.0
2025-08-01,4813900000,251753.0
2025-08-01,4814201000,2782615.0
2025-08-01,4814209000,12816.0
2025-08-01,4814909000,27345.0
2025-08-01,4818300000,44637.0
2025-08-01,4818500000,13809.0
2025-08-01,4819100000,5226909.0
2025-08-01,4819200000,2547642.0
2025-08-01,4819300000,370007.0
2025-08-01,4819400000,1409033.0
2025-08-01,4819501000,3043140.0
2025-08-01,4819509000,1838252.0
2025-08-01,4821100000,2473602.0
2025-08-01,4821900000,746389.0
2025-08-01,4822100000,12812.0
2025-08-01,4822900000,283379.0
2025-08-01,4823200000,742984.0
2025-08-01,4823610000,361.0
2025-08-01,4823690000,5590846.0
2025-08-01,4823700000,31707.0
2025-08-01,4823901010,0.0
2025-08-01,4823901090,3458.0
2025-08-01,4823902000,3058.0
2025-08-01,4823903019,0.0
2025-08-01,4823903029,0.0
2025-08-01,4823903090,1745.0
2025-08-01,4823909011,6656.0
2025-08-01,4823909019,1925.0
2025-08-01,4823909090,2816255.0
2025-08-01,4901101000,947367.0
2025-08-01,4901109000,998258.0
2025-08-01,4901911000,3373.0
2025-08-01,4901919000,189432.0
2025-08-01,4901991000,76001.0
2025-08-01,4901999000,9038113.0
2025-08-01,4902101010,1800.0
2025-08-01,4902101090,3417.0
2025-08-01,4902109000,2947.0
2025-08-01,4902901010,80777.0
2025-08-01,4902901090,2597.0
2025-08-01,4902909010,73540.0
2025-08-01,4902909090,41904.0
2025-08-01,4903000000,123156.0
2025-08-01,4904000000,10303.0
2025-08-01,4906001000,0.0
2025-08-01,4906002000,181.0
2025-08-01,4906009000,321.0
2025-08-01,4907001000,0.0
2025-08-01,4907002000,0.0
2025-08-01,4907009000,104.0
2025-08-01,4908100000,154126.0
2025-08-01,4908901000,1897.0
2025-08-01,4908909000,512169.0
2025-08-01,4911100000,857967.0
2025-08-01,4911911000,29050.0
2025-08-01,4911919000,2389143.0
2025-08-01,4911990000,2757877.0
2025-08-01,6701000000,19.0
2025-08-01,6703001000,85009.0
2025-08-01,6703009000,309.0
2025-08-01,6801000000,0.0
2025-08-01,6802100000,1373.0
2025-08-01,6802211000,2788.0
2025-08-01,6802212000,0.0
2025-08-01,6802213000,0.0
2025-08-01,6802230000,932.0
2025-08-01,6802291000,0.0
2025-08-01,6802299000,4717.0
2025-08-01,6802911000,116754.0
2025-08-01,6802912000,0.0
2025-08-01,6802913000,0.0
2025-08-01,6802920000,165.0
2025-08-01,6802930000,2806.0
2025-08-01,6802990000,58326.0
2025-08-01,6803000000,0.0
2025-08-01,6804100000,184887.0
2025-08-01,6804221000,16470.0
2025-08-01,6804229000,1837832.0
2025-08-01,6804230000,136959.0
2025-08-01,6804300000,116976.0
2025-08-01,6805100000,5335528.0
2025-08-01,6805200000,3675182.0
2025-08-01,6805300000,7119173.0
2025-08-01,6806101000,0.0
2025-08-01,6806102000,327244.0
2025-08-01,6806103000,1338694.0
2025-08-01,6806109000,591100.0
2025-08-01,6806201000,44383.0
2025-08-01,6806202000,1104.0
2025-08-01,6806204000,5.0
2025-08-01,6806209000,14911.0
2025-08-01,6806901000,256478.0
2025-08-01,6806909000,1193554.0
2025-08-01,6807100000,361956.0
2025-08-01,6807900000,2199281.0
2025-08-01,6808000000,70536.0
2025-08-01,6809110000,0.0
2025-08-01,6809190000,19067.0
2025-08-01,6809900000,101.0
2025-08-01,6810111000,5114.0
2025-08-01,6810112000,6465.0
2025-08-01,6810191000,2634.0
2025-08-01,6810192000,3557.0
2025-08-01,6810199000,101336.0
2025-08-01,6810910000,5622.0
2025-08-01,6810999000,1817211.0
2025-08-01,6811820000,32402.0
2025-08-01,6811890000,70848.0
2025-08-01,6812800000,100.0
2025-08-01,6812910000,80954.0
2025-08-01,6812990000,4717.0
2025-08-01,6813200000,20049.0
2025-08-01,6813810000,322458.0
2025-08-01,6813891000,0.0
2025-08-01,6813899000,655320.0
2025-08-01,6814100000,868683.0
2025-08-01,6814900000,32713.0
2025-08-01,6815139000,2083514.0
2025-08-01,6815191000,3987595.0
2025-08-01,6815199000,538920.0
2025-08-01,6815200000,0.0
2025-08-01,6815910000,3834.0
2025-08-01,6815990000,4723608.0
2025-08-01,6901001000,6.0
2025-08-01,6901002000,252655.0
2025-08-01,6901003000,12.0
2025-08-01,6901009090,11252.0
2025-08-01,6902100000,682684.0
2025-08-01,6902200000,441046.0
2025-08-01,6902901000,43151.0
2025-08-01,6902909000,17818.0
2025-08-01,6903102010,0.0
2025-08-01,6903102090,7701.0
2025-08-01,6903105000,95.0
2025-08-01,6903109000,879219.0
2025-08-01,6903202000,128345.0
2025-08-01,6903205000,61842.0
2025-08-01,6903207000,934.0
2025-08-01,6903209000,990625.0
2025-08-01,6903901000,405038.0
2025-08-01,6903909020,0.0
2025-08-01,6903909070,0.0
2025-08-01,6903909080,0.0
2025-08-01,6903909090,615370.0
2025-08-01,6904100000,0.0
2025-08-01,6904900000,3275.0
2025-08-01,6905100000,0.0
2025-08-01,6905900000,0.0
2025-08-01,6906001000,34408.0
2025-08-01,6906002000,0.0
2025-08-01,6907210000,75365.0
2025-08-01,6907221000,0.0
2025-08-01,6907229000,3086.0
2025-08-01,6907230000,774.0
2025-08-01,6907301000,15108.0
2025-08-01,6907309000,0.0
2025-08-01,6907401000,50.0
2025-08-01,6907409000,4536.0
2025-08-01,6909110000,2912356.0
2025-08-01,6909120000,4930901.0
2025-08-01,6909190000,11713078.0
2025-08-01,6909900000,195184.0
2025-08-01,6910101000,2465.0
2025-08-01,6910103000,249550.0
2025-08-01,6910104000,0.0
2025-08-01,6910109000,36461.0
2025-08-01,6910900000,21738.0
2025-08-01,6911900000,6804.0
2025-08-01,6913100000,0.0
2025-08-01,6913900000,32378.0
2025-08-01,6914101000,548.0
2025-08-01,6914109000,298520.0
2025-08-01,6914901000,20781.0
2025-08-01,6914909000,1694588.0
2025-08-01,7001001000,0.0
2025-08-01,7001002000,105133.0
2025-08-01,7002100000,3610.0
2025-08-01,7002201000,0.0
2025-08-01,7002209000,240.0
2025-08-01,7002311000,9476.0
2025-08-01,7002319000,49486.0
2025-08-01,7002320000,0.0
2025-08-01,7002390000,83596.0
2025-08-01,7003121000,0.0
2025-08-01,7003122000,0.0
2025-08-01,7003123000,0.0
2025-08-01,7003124000,0.0
2025-08-01,7003191000,6916973.0
2025-08-01,7003192000,6080004.0
2025-08-01,7003194000,4365251.0
2025-08-01,7003196000,0.0
2025-08-01,7003197000,0.0
2025-08-01,7004201000,1943.0
2025-08-01,7004202000,4900.0
2025-08-01,7004207000,0.0
2025-08-01,7004901000,24558482.0
2025-08-01,7004903000,0.0
2025-08-01,7004907000,0.0
2025-08-01,7005101010,17037.0
2025-08-01,7005101020,45207.0
2025-08-01,7005102010,0.0
2025-08-01,7005102020,0.0
2025-08-01,7005109010,10848.0
2025-08-01,7005109020,0.0
2025-08-01,7005211000,0.0
2025-08-01,7005212000,1230.0
2025-08-01,7005213000,92474.0
2025-08-01,7005214000,0.0
